date,ticker,score,score_52w,range_pos,atr_pct,gap_pct
2026-05-18,MRNA,90.3,88.04732562317398,0.752821708211599,7.437659404569861,1.9167997739807472
2026-05-18,F,86.8,85.18000025431316,0.76000001695421,4.514924627293798,4.4029863386861985
2026-05-18,ALB,85.4,84.29715834986358,0.780477223324238,6.622527084331726,0.5155741493551009
2026-05-18,ECHO,80.8,83.67999999999999,1.0,4.178595314856984,6.937261946260106
2026-05-18,HUM,79.9,82.21925354299037,0.953616902866025,4.6237084281863865,-1.5010443909146591
2026-05-18,COIN,92.5,81.54975488150936,0.1949836587672909,7.412592201789325,-2.6505617714343717
2026-05-18,APP,88.3,81.52235156208368,0.43115677080557907,5.963572906502843,-0.9002015500249501
2026-05-19,SNDK,98.1,96.12938421100604,0.8496256140670698,9.255445235660654,-3.245287690917725
2026-05-19,WDC,96.6,95.27174821400492,0.8774498809336613,7.628567736913524,-3.7019230705256265
2026-05-19,STX,96.1,94.76944622175724,0.8722964147838168,7.25344560891631,-2.8791663944482098
2026-05-19,VRT,91.6,90.85171014906452,0.8661140099376344,5.503636011390357,-2.9582368308790126
2026-05-19,FIX,90.3,89.9709905682351,0.8810660378823398,4.938020896039763,-3.8459292771196716
2026-05-19,ALB,90.0,87.7735945734486,0.7515729715632405,6.534002726507791,-1.8379486089487838
2026-05-19,GNRC,85.2,85.16398570167671,0.849599046778447,4.839529028158532,-2.1260639470184457
2026-05-19,MRNA,87.0,84.84870245392467,0.7265801635949777,7.68239377172096,-1.0392849587543296
2026-05-19,ECHO,79.7,82.64849734345374,0.9935664895635823,4.5636812152536645,-1.4290927019821442
2026-05-19,F,82.3,80.12166730244954,0.6777778201633029,5.021377685620278,-1.0744389295280043
2026-05-20,MU,97.9,95.9998249725531,0.8523216648368731,8.716403759697194,5.183620838150703
2026-05-20,INTC,97.2,95.08118239089652,0.8307454927264345,8.795127114896928,4.89169496359443
2026-05-20,MRVL,94.6,94.63715797799057,0.9484771985327043,6.810168581734984,4.073292393346244
2026-05-20,FIX,87.7,87.48635901683075,0.8627572677887166,5.3061782509133995,2.163790742262394
2026-05-20,MRNA,87.9,84.60213382429983,0.6591422549533211,8.070709161785974,0.6999118247602214
2026-05-20,VRT,82.7,82.34583977348575,0.8033893182323828,6.132301977823235,0.7345860835381207
2026-05-20,PWR,80.1,80.7376709982675,0.8435113998845005,4.966682067973265,2.1074577023882965
2026-05-20,ALB,82.2,80.51380521589113,0.7095870143927417,6.999577371527961,0.591715976331361
2026-05-20,TTD,85.4,72.82037168028403,0.015358112018935178,6.516337151971004,-1.866731855444606
2026-05-20,EL,81.5,72.62084433567234,0.2230562890448237,4.9044998712688175,0.8536925808897193
2026-05-21,MRVL,88.5,90.225,1.0,6.7245328264963335,3.0567405577054636
2026-05-21,VRT,90.6,88.67788963096982,0.7778593087313215,6.072006035317657,2.1002864013727933
2026-05-21,INTC,86.8,87.35259560422398,0.904839706948265,8.609137141876808,-2.00067020152543
2026-05-21,SNDK,86.1,86.51509936432882,0.8886732909552557,9.066519020658504,-1.0836220526002618
2026-05-21,ECHO,81.6,84.36,1.0,4.699778028128223,-1.4880116819048306
2026-05-21,MRNA,85.8,83.83293424931996,0.726862283287998,7.791384571039582,-1.0182831975186393
2026-05-21,APA,83.3,83.05752909740238,0.8168352731601597,4.47427722338268,2.4669410687477917
2026-05-21,RDDT,91.9,82.47877714645014,0.2909184764300087,6.819110046408386,-1.6425869970408018
2026-05-21,DASH,90.3,78.3233725710306,0.10455817140204057,5.389251840033486,-1.885148298288496
2026-05-21,UAL,81.1,77.31395809390783,0.5585972062605228,4.409450829126542,-2.6423142487159352
2026-05-22,SNDK,96.6,96.91230309607167,0.9868202064047774,8.313390784367979,-1.3956987596198522
2026-05-22,GLW,94.9,94.1293972942669,0.8976264862844596,7.840800515997282,1.281987973157445
2026-05-22,COHR,92.9,92.73788867554931,0.9181925783699544,7.7921388010499335,1.0582010582010581
2026-05-22,ECHO,90.3,90.16212181917483,0.8938081212783223,5.795924256477721,1.4559289019327006
2026-05-22,VRT,84.7,84.08820583160873,0.8062137221072486,6.079711543499944,3.2653054291565176
2026-05-22,ALB,84.7,82.7229010787873,0.7151934052524863,6.6219625058963745,0.9947042390336542
2026-05-22,F,82.6,82.51000178019206,0.8200001186794705,4.9064674625839055,0.8778338324019603
2026-05-22,RDDT,90.3,81.40357574521748,0.3099050496811654,5.886524017971108,-3.205810299805116
2026-05-22,GEV,80.4,81.06340103999871,0.8482267359999137,4.454461331058884,1.5874450778876275
2026-05-22,GNRC,80.8,80.91772871663149,0.8158485811087662,4.31557771421305,4.935629387348426
2026-05-26,SNDK,94.8,94.75724522751361,0.9451496818342404,8.577013518740172,3.822303645177897
2026-05-26,DELL,91.9,93.11500000000001,1.0,6.017189064542227,1.714149367100647
2026-05-26,ECHO,94.2,92.97159697425778,0.8601064649505179,6.207729322765116,4.2351126367716425
2026-05-26,QCOM,90.9,92.265,1.0,8.360525185998751,1.07490658348568
2026-05-26,VRT,91.9,90.42636660006055,0.8207577733373689,6.004114844627644,4.153180986502686
2026-05-26,FIX,85.7,85.8124646291434,0.8644976419428935,5.134887182622434,2.687817018921783
2026-05-26,F,81.5,84.27499999999999,1.0,4.903835484385511,-1.004692358596866
2026-05-26,APP,86.6,79.36862048891717,0.383908032594478,6.563887423391759,7.139597901377942
2026-05-26,RDDT,87.5,78.14697057945297,0.2514647052968642,6.170273003064483,1.2882028459306036
2026-05-26,ALB,78.5,77.60988182885903,0.7256587885906021,6.322747739630071,2.0048970769876955
2026-05-27,MU,98.1,98.38499999999999,1.0,7.389542471472025,6.67276509531412
2026-05-27,SNDK,97.6,97.96,1.0,7.97896116690037,3.550686651726356
2026-05-27,QCOM,93.2,94.22,1.0,7.995738745822085,-1.3624365198334816
2026-05-27,APA,86.0,84.34727688573865,0.7498184590492442,4.834285917736235,-2.666666666666667
2026-05-27,F,79.2,82.32000000000001,1.0,5.002796460569852,0.718019664117393
2026-05-27,GEV,80.7,81.86411163623282,0.8846074424155219,4.420366822334371,-2.166332736173624
2026-05-27,COIN,91.7,80.0398005576803,0.13965337051201945,7.457124729254786,-2.0165489332791395
2026-05-27,VRT,79.7,79.86065997863018,0.8077106652420121,6.280074071720164,0.6483301163202948
2026-05-27,UAL,79.7,78.77441161122165,0.7352941074147764,4.146660480062866,3.219414389216969
2026-05-27,DOW,77.9,76.55665855384319,0.6894439035895458,4.1306278989445016,-1.9274385734242747
2026-05-28,CIEN,92.4,92.96543809843544,0.9616958732290288,6.281782807837305,2.8724522767020675
2026-05-28,QCOM,92.9,92.11089028240256,0.8763926854935038,8.942954878308212,1.1139700820509695
2026-05-28,TER,91.4,90.82317420107609,0.8755449467384057,5.749370936923357,1.524628473259502
2026-05-28,APP,90.4,85.75892981135523,0.5945953207570152,6.61908445686765,-0.9985460040263014
2026-05-28,UAL,81.1,82.25579481382084,0.8880529875880573,4.008422470439,-2.477358237865981
2026-05-28,VRT,80.2,80.01401733359695,0.7896011555731303,6.299599193492633,-1.0569782024251253
2026-05-28,COIN,90.9,79.02448197755744,0.11729879850382945,7.767619425934061,-1.8931944465664037
2026-05-28,RL,76.6,78.56835840867737,0.8972238939118244,4.056409214405387,-1.1216545989087712
2026-05-28,MRNA,79.3,78.09207716355719,0.7124718109038131,7.310438495936782,-0.766649178297714
2026-05-28,NCLH,86.5,77.67314752893576,0.27654316859571815,4.734356546955179,-2.8650163564343907
2026-05-29,QCOM,96.3,96.19006849299987,0.955671232866659,8.048595494385523,2.8361253424666555
2026-05-29,SNDK,95.3,96.005,1.0,7.937785726847034,2.4585161784208656
2026-05-29,ECHO,94.9,94.38569047201231,0.9147126981341535,6.43876158291854,-3.669798519267727
2026-05-29,F,89.8,91.33,1.0,4.95924402550234,1.381378663698916
2026-05-29,WDC,89.5,91.075,1.0,5.730638397710334,2.0934514233435864
2026-05-29,COIN,91.0,79.56536491988601,0.147690994659068,7.628060919664291,-1.108369971171982
2026-05-29,DLTR,84.1,78.95161817648389,0.4977745450989261,4.473451597500691,-1.7610600564332133
2026-05-29,FCX,77.3,78.78181418971506,0.8717876126476711,4.286582311523608,-0.6679860681030282
2026-05-29,HOOD,87.9,78.25527694674427,0.23601846311628463,5.189094605575393,0.9665338986495504
2026-05-29,RDDT,85.4,78.24041191947093,0.3766941279647283,5.536616881493172,0.6052831861595896
2026-06-01,INTC,93.8,92.71964836046736,0.8659765573644914,8.142534398066424,-4.5779560394394725
2026-06-01,MU,91.4,92.69,1.0,6.684419094016662,3.987638589405252
2026-06-01,COHR,92.3,91.47495078182237,0.8679967187881581,8.000663421938462,-2.9158736573789565
2026-06-01,HOOD,93.5,84.6184866537539,0.34289911025026026,5.225267661597009,-4.623542385209169
2026-06-01,RDDT,89.6,82.37319930614409,0.4142132870762732,5.334454078178901,2.215905623002486
2026-06-01,COIN,92.1,80.86528644846089,0.17201909656405953,7.143234227677818,-5.194938437731822
2026-06-01,FIX,79.4,80.43781101865734,0.8631874012438221,4.918394074176497,-3.4164544703317743
2026-06-01,CF,83.6,79.90246375697076,0.5894975837980512,4.676076295420909,2.0560794119818095
2026-06-01,GNRC,75.0,78.50420647377676,0.983613764918451,4.487835567739,-2.0618225003857114
2026-06-01,AXON,84.7,74.93140377670964,0.19576025178064263,5.430684935824371,1.4998241593910957
2026-06-02,MRVL,98.0,98.3,1.0,7.132113971925678,15.508369490932344
2026-06-02,HPE,92.7,93.795,1.0,4.885867156518629,34.17021568785322
2026-06-02,LITE,94.3,92.89018870938249,0.8490125806254988,8.940962962306383,3.329282307493094
2026-06-02,VRT,83.4,82.93584452659495,0.8030563017729967,5.661186885993064,3.636469499786918
2026-06-02,AXON,92.5,82.36592938565751,0.24939529237716737,5.286294823263789,-3.4033741864091063
2026-06-02,DLTR,85.2,79.44599114544813,0.4683994096965425,4.771954609599584,1.4997738588505123
2026-06-02,GNRC,76.9,79.30771164018766,0.9295141093458437,4.727242011014448,7.702588383781142
2026-06-02,F,75.9,77.88631112815054,0.891420741876703,5.570827234724633,-0.36079055303822993
2026-06-02,CVNA,85.0,77.8583577987358,0.37389051991571953,5.277163929622658,-4.492961185079225
2026-06-02,FDS,85.2,76.93845664808683,0.30123044320578835,4.440253594879517,-2.004796955295608
2026-06-03,MRVL,98.5,98.725,1.0,6.8308980375770405,9.230027012342937
2026-06-03,HPE,96.9,97.36500000000001,1.0,6.108510815018274,-3.5084615621874446
2026-06-03,COHR,96.2,96.77,1.0,6.901910923230263,2.129353235253496
2026-06-03,APP,88.0,85.10557658972415,0.6870384393149433,5.9301184963785705,-1.788223338098865
2026-06-03,AXON,92.3,82.57419322871613,0.27461288191440897,5.3903708538143915,-1.8607678136059136
2026-06-03,F,81.9,82.02116472382184,0.827077648254789,6.032728753574044,-0.8668693062246531
2026-06-03,ECHO,80.4,81.16409988982072,0.8549399926547143,7.10470002625849,-0.9712703747437468
2026-06-03,CVNA,90.9,80.81929229843092,0.23695281989539524,6.063807857814666,-1.7682866763670078
2026-06-03,RDDT,87.6,79.92793940661491,0.3645292937743278,5.522208715678391,-1.2593891215744637
2026-06-03,UAL,78.9,79.08620418492984,0.801413612328656,4.584241114668426,-1.2773381671995627
2026-06-04,MRVL,97.7,98.045,1.0,6.954369488439357,-6.199231582239083
2026-06-04,SNDK,96.0,96.6,1.0,6.344537960748899,-4.924375725156975
2026-06-04,QCOM,95.4,95.97066052825457,0.9920440352169714,7.257138288408095,-4.223830163039747
2026-06-04,VRT,86.4,85.93084962776214,0.8327233085174767,5.535001915569666,-3.12122892363663
2026-06-04,DLTR,82.9,77.79809495722473,0.48887299714831545,4.980316646515377,2.0977783203125
2026-06-04,GEV,75.2,74.7509454168819,0.7220630277921273,4.495614706772455,-2.018010511921438
2026-06-04,CHTR,87.0,73.95,0.0,5.613630115359842,1.9765934116233868
2026-06-04,FDS,82.0,73.35316672655105,0.2435444484367363,5.001465259334217,2.3871479382452536
2026-06-04,TTD,84.1,71.58619117984198,0.006746078656131525,6.2729294833498415,1.8968935171574643
2026-06-04,GPN,79.4,70.31863280055616,0.188575520037077,4.344667202493966,2.063377387418639
2026-06-05,MRVL,98.7,98.895,1.0,7.286874320470275,-5.350312254732429
2026-06-05,COHR,97.0,97.23584828127005,0.9857232187513363,7.368536666865998,-3.9416935585196446
2026-06-05,LITE,97.1,95.86956760739713,0.8889711738264757,9.114927513580048,-3.4346321354470506
2026-06-05,ECHO,92.8,91.83405732279118,0.8636038215194128,6.965203601772396,-2.92041030766464
2026-06-05,FIX,85.1,86.1027937660674,0.9178529177378278,5.090486483417339,-2.4359550859803045
2026-06-05,APP,90.7,85.6852422554082,0.572682817027213,6.369026933826838,3.4077662205076464
2026-06-05,MRNA,85.0,84.6216142811335,0.8247742854089007,4.855314827768263,-1.5894547245568973
2026-06-05,VRT,81.8,81.59957747698873,0.8046384984659151,5.898456728033227,-3.138123031471675
2026-06-05,HOOD,89.1,79.71609920257536,0.26540661350502415,5.943944292378638,-1.9925303970860948
2026-06-05,RDDT,84.5,78.60893469080105,0.45226231272006967,5.654394817286266,-0.9406834603225859
2026-06-08,MRVL,99.5,96.44891823148396,0.7915945487655967,9.993275274662587,9.572247733652558
2026-06-08,MU,98.2,95.15263835997213,0.7788425573314757,8.534457216243803,8.594808963587017
2026-06-08,INTC,98.4,94.51714472151542,0.7251429814343611,8.918308360132398,11.929012856187796
2026-06-08,ECHO,91.3,89.56231615845348,0.7971544105635668,7.750996172330211,1.7285880266007885
2026-06-08,VRT,89.8,87.08814170568364,0.7172094470455758,6.585303531489378,2.908385727713872
2026-06-08,GNRC,85.7,85.63452358757696,0.8526349058384641,5.440578079368938,2.1067443098674086
2026-06-08,FCX,82.6,81.76717342894612,0.7704782285964085,4.947136313275923,1.956764556363101
2026-06-08,HOOD,92.6,81.68422628066767,0.19828175204451162,6.760381693597896,2.6070104208258136
2026-06-08,MRNA,81.3,79.72012372525437,0.7076749150169589,5.7453020711791885,1.644187640332255
2026-06-08,COIN,92.6,79.31874075816398,0.04058271721093276,6.773996499289225,2.7624717076608136
2026-06-09,MU,92.0,91.19490211547125,0.8663268076980829,7.806893308658756,4.097838591181485
2026-06-09,GLW,90.5,89.96444995084983,0.8692966633899889,6.993555724901358,1.5303457815516401
2026-06-09,KLAC,88.4,89.87879515187748,0.982586343458499,5.080941146407884,2.9382466586881204
2026-06-09,ECHO,87.7,86.54285394858375,0.7998569299055839,7.533626919625534,1.4234230780478145
2026-06-09,ALB,86.2,82.06277798785224,0.5861851991901496,4.61635261920682,3.7373239724910015
2026-06-09,COIN,93.7,80.77636481870462,0.07542432124697523,6.394687429065026,-2.9979647104148035
2026-06-09,MRNA,81.5,79.95784375358905,0.7121895835726041,5.625450204701104,1.7226884897276449
2026-06-09,FIX,77.7,79.20860637312015,0.8775737582080095,4.949588433677037,1.320710817350313
2026-06-09,CVNA,86.7,78.71376392941467,0.3345842619609772,5.8462413675943345,2.5197985268511855
2026-06-09,FCX,77.8,77.90982360748087,0.7853215738320584,4.748866217516909,1.971519831859652
2026-06-10,MU,96.6,94.89883636099692,0.8525890907331285,8.384608299703377,-3.2867120371168665
2026-06-10,QCOM,97.7,92.65705146208221,0.6408034308054807,9.699639742782109,-2.901368663325758
2026-06-10,LITE,94.7,91.92189499894283,0.761792999929522,11.121226010072448,1.4523702074523854
2026-06-10,APP,95.3,88.20015892203755,0.4796772614691696,7.3536981832203345,-2.851170389255544
2026-06-10,VRT,88.7,85.53747728505714,0.6761651523371431,6.2285344215041425,-1.726996473381286
2026-06-10,GNRC,80.3,80.99337495216255,0.8492249968108373,5.470379608464668,-1.2452584856152626
2026-06-10,ECHO,78.7,78.91073733137206,0.8010491554248043,7.658524759606955,1.0533556498193402
2026-06-10,FCX,77.7,77.96501058216704,0.794667372144469,4.988327577685302,-1.634240057681785
2026-06-10,XYZ,77.0,74.44437874224835,0.5996252494832229,4.5278539928970325,-2.167232884890883
2026-06-10,NEM,76.7,73.88249252520625,0.5791661683470828,4.46881566033367,-4.191188568141356
2026-06-11,MRVL,97.6,94.19170164550931,0.7487801097006215,12.30848283330327,3.1473978868096135
2026-06-11,ON,95.8,92.42685552026553,0.7331237013510362,8.075831824038394,3.1678365718152697
2026-06-11,TER,94.8,92.42373163678668,0.7895821091191128,8.114035024456594,3.1531377687935436
2026-06-11,GNRC,92.4,89.24365794240096,0.7135771961600637,6.459071457511502,2.998619108629164
2026-06-11,ECHO,87.1,85.84932858332972,0.7876219055553152,7.444093768162172,2.160712894239734
2026-06-11,APP,87.4,80.46314797690606,0.4115431984604033,7.855680191395334,-1.3824094871049957
2026-06-11,GEV,84.0,80.20813212109869,0.5872088080732465,4.985830785496613,2.419585027962391
2026-06-11,CMI,79.0,78.94517172900262,0.7863447819335089,4.35207572405988,2.091924448523006
2026-06-11,FCX,79.6,78.68528898847507,0.7350192658983375,5.242084389289423,1.5302785441719564
2026-06-11,ALB,80.5,76.97054643320155,0.5697030955467703,4.741687836396595,2.784951820078543
2026-06-12,MRVL,98.5,96.61654715626933,0.8594364770846225,11.634019217981697,-3.790383119498647
2026-06-12,DELL,94.2,91.93405805875149,0.7909372039167651,9.4133533575594,-1.6477230823587121
2026-06-12,WDC,92.5,91.81922752208499,0.8796151681389993,6.790092843361872,2.399443166175943
2026-06-12,GNRC,90.0,88.89801502352223,0.8265343349014822,6.319012858260852,2.8679148439391002
2026-06-12,ECHO,88.3,88.4140751618369,0.8906050107891273,6.668452594744298,2.3413719547921623
2026-06-12,VRT,89.3,86.48077914943227,0.7050519432954847,6.221823899603029,1.879953676554657
2026-06-12,UAL,79.6,80.97737411064327,0.8878249407095511,4.729344309936285,1.2432301911826937
2026-06-12,FCX,80.0,80.78174626517766,0.8521164176785103,5.031439997613165,1.3114301998915279
2026-06-12,ALB,79.0,76.81280832520746,0.6441872216804976,4.771783373705678,1.5843105187604636
2026-06-12,APTV,81.0,75.24473685879003,0.42631579058600305,5.325613187414719,1.3243106798165578
2026-06-15,SNDK,96.0,96.6,1.0,7.827862917521809,6.111819761310338
2026-06-15,TER,95.6,95.59373246076133,0.9555821640507559,7.66599398389389,5.766368873040067
2026-06-15,MRVL,96.2,94.60193087561761,0.8554620583745075,12.00699633256007,6.081508225125229
2026-06-15,ECHO,87.3,85.87753514193614,0.7781690094624089,8.549767018572037,2.8488779346384003
2026-06-15,FCX,81.7,83.08024018908232,0.9090160126054875,5.023283775861666,4.063731370382382
2026-06-15,RDDT,92.4,82.99602331115636,0.2970682207437571,7.586849293758936,4.139414683792907
2026-06-15,APP,89.6,82.47217873137319,0.4208119154248795,7.895318945026715,2.5625563677071836
2026-06-15,UAL,79.4,81.80258477829705,0.9541723185531357,4.748095762452589,4.657206578213151
2026-06-15,FIX,79.3,80.81027475716495,0.8936849838109961,5.605492863649332,4.6010628044386905
2026-06-15,HOOD,86.4,78.2561508246475,0.32107672164316703,7.2720105447579115,5.934111636893554
2026-06-16,MRVL,97.4,97.34434510951276,0.9702896739675169,11.15389191705366,-3.156565606666285
2026-06-16,WDC,94.4,95.24000000000001,1.0,6.325427221125314,5.0877539683636686
2026-06-16,MU,92.3,93.455,1.0,7.729521707253656,1.0762930764627199
2026-06-16,HOOD,88.0,80.46322988527244,0.3775486590181625,7.27753288110218,2.0892737107416073
2026-06-16,ECHO,75.9,76.64248082386591,0.8084987215910608,8.237891005304773,0.8483922768288878
2026-06-16,DLTR,81.0,76.28457187039673,0.49563812469311624,5.127442590798617,1.2756931931646085
2026-06-16,CVNA,83.9,76.1245553547526,0.3206370236501739,6.1548841878342015,1.5965144408711416
2026-06-16,FOXA,88.1,75.60087841223533,0.04772522748235618,5.309533404650752,-1.716578991090564
2026-06-16,VRT,75.2,75.28394390729909,0.7575962604866061,5.838969334327372,0.7277336532397668
2026-06-16,TPL,81.8,74.55673230384073,0.3351154869227158,5.330463590285294,-1.5436369486627843
2026-06-17,SNDK,96.6,96.2660196853257,0.9437346456883801,7.9026853532948556,4.169618489445581
2026-06-17,MU,96.6,96.08422494509138,0.9316149963394256,8.395285156972998,3.9715543981594976
2026-06-17,INTC,96.9,95.67744905272424,0.8874966035149492,8.711173264062076,4.100807601210222
2026-06-17,MRNA,87.2,88.10419957497984,0.9322799716653232,5.73749290351238,1.4620894156751554
2026-06-17,FIX,83.5,84.72980728942024,0.9169871526280164,5.560071758239038,1.6959823192760557
2026-06-17,VRT,85.9,83.59029443710912,0.7050196291406086,6.108310246884903,1.7089435957549601
2026-06-17,ECHO,82.1,82.12403920020401,0.822602613346934,8.219277134269017,-0.8018526997725751
2026-06-17,GNRC,78.1,79.55766015615521,0.8781773437436811,5.639053867458282,1.4680395402857642
2026-06-17,HOOD,87.1,79.45596122327592,0.36139741488506183,7.68830301457501,-0.8013664907616954
2026-06-17,CRL,77.1,72.8294180691545,0.4862945379436336,4.493519081166373,2.175444785170957
2026-06-18,SNDK,96.2,95.68837596267807,0.9278917308452044,8.030474933414453,4.387632435504587
2026-06-18,TER,93.8,93.69648825660632,0.9310992171070883,7.550211517276346,3.247990281223936
2026-06-18,WDC,90.4,91.84,1.0,6.668624398003123,7.304848717870042
2026-06-18,MRNA,89.4,90.99000000000001,1.0,5.844890950581213,3.495145427310603
2026-06-18,VRT,90.1,88.197305702591,0.7741537135060667,6.1386554537059785,4.29813747440172
2026-06-18,HOOD,92.7,85.6747236918298,0.45864824612198674,7.310769097901152,2.4952472206738614
2026-06-18,ECHO,86.3,84.50982816733772,0.7436552111558482,8.990921654497724,-1.7188882913174757
2026-06-18,GEV,81.6,82.08091918901373,0.8480612792675819,4.387995612729708,4.020559896865331
2026-06-18,FIX,76.8,79.20769216492903,0.9285128109952685,5.485162231838074,3.0169237904943174
2026-06-18,CVNA,89.4,78.50204535536882,0.1674696903579212,7.038317516179044,2.449890074092271
2026-06-22,SNDK,97.7,98.045,1.0,7.739879209117993,4.969215764103444
2026-06-22,TER,96.0,96.6,1.0,7.240885640908694,4.16057742556445
2026-06-22,MU,95.6,96.25999999999999,1.0,8.08346887337949,5.487701038338813
2026-06-22,GNRC,86.5,87.94674069464779,0.9614493796431866,5.750107343695624,2.8801750745885046
2026-06-22,ECHO,89.3,86.72773570889743,0.7215157139264949,9.052069752468729,-3.453326652284241
2026-06-22,FIX,80.2,82.44154789596213,0.9514365263974758,5.391788013739971,2.232881345394866
2026-06-22,VRT,80.4,80.84587114335355,0.8337247428902369,6.03860471483542,1.7504931102017687
2026-06-22,APP,87.3,79.52451548918361,0.35463436594557407,7.141534516749871,-2.633538852104775
2026-06-22,NEM,82.5,79.5072323685922,0.6254821579061467,4.833935943098766,-3.757588873183498
2026-06-22,RDDT,85.5,78.02732203784532,0.35682146918968827,7.048671451180779,-1.7718369824856215
