rank,indicators,n_indicators,n_trades,win_rate_blind,avg_return_blind,median_return_blind,win_rate_trail,avg_return_trail,median_return_trail,std_return_trail
253,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100,6,27,29.629629629629626,-0.31838816427579314,-1.0646970586317233,51.85185185185185,0.1548755705370464,0.06799197047205191,0.4639189129917476
254,MACD_bull & BB_pctB_0.8-1.0 & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,6,697,52.22381635581061,0.1091484428936239,0.07900354675497594,53.9454806312769,0.1547599160691077,0.023701298701291913,0.4910607218364663
255,MACD_bull & BB_pctB_0.8-1.0 & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,7,697,52.22381635581061,0.1091484428936239,0.07900354675497594,53.9454806312769,0.1547599160691077,0.023701298701291913,0.4910607218364663
256,RSI_50_70 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & ROC10_pos,5,88,43.18181818181818,-0.06304455561713036,-0.3726732567512345,52.27272727272727,0.1544367786578114,0.06728601741500097,0.44899356564948817
257,RSI_50_70 & MACD_bull & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,7,72,30.555555555555557,-0.49791501672272953,-0.8560671549607897,62.5,0.15439498732402804,0.07537501808997991,0.39713091758677
258,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,8,59,44.06779661016949,0.027575011700153414,-0.20584418490178008,61.016949152542374,0.1543304566405357,0.06577568134171288,0.38426504093803604
259,RSI_50_70 & MACD_bull & ADX_gt25 & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,7,340,50.882352941176464,0.06106762891741237,0.04352120217244047,52.352941176470594,0.1543046537675642,0.010709528733783308,0.5025367877434167
260,BB_pctB_0.8-1.0 & VolRatio_gt1.2 & EMA9_gt_EMA21,3,854,52.57611241217799,0.11400686742797249,0.08928449759637594,54.80093676814989,0.15390671035112857,0.03268625119743693,0.4773407999825965
261,BB_pctB_0.8-1.0 & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21,4,854,52.57611241217799,0.11400686742797249,0.08928449759637594,54.80093676814989,0.15390671035112857,0.03268625119743693,0.4773407999825965
262,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & VolRatio_gt1.2 & EMA9_gt_EMA21,5,84,33.33333333333333,-0.5047270617511301,-0.7914201183431995,63.095238095238095,0.15386667065362852,0.0763239979540645,0.3802209578511667
263,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21,6,84,33.33333333333333,-0.5047270617511301,-0.7914201183431995,63.095238095238095,0.15386667065362852,0.0763239979540645,0.3802209578511667
264,RSI_50_70 & MACD_bull & ADX_gt25 & VolRatio_gt1.2 & EMA9_gt_EMA21,5,369,49.59349593495935,0.024989346378755637,-0.018450184501854455,52.574525745257446,0.1537135797863155,0.011727609962906308,0.4955794375632785
265,RSI_50_70 & VolRatio_gt1.2 & EMA9_gt_EMA21 & ROC10_pos,4,1652,51.08958837772397,0.09175912206526209,0.0434142934045745,53.510895883777245,0.15367268078179566,0.02362626362973949,0.4882458996910219
266,RSI_50_70 & MACD_bull & ADX_gt25 & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21,6,344,50.872093023255815,0.05262388193887279,0.04352120217244047,52.03488372093024,0.15351492342169268,0.009659388348608775,0.5018299268895962
267,BB_pctB_0.8-1.0 & VolRatio_gt1.2 & EMA9_gt_EMA21 & ROC10_pos,4,846,52.71867612293144,0.11617082340888658,0.0914006432867093,54.72813238770685,0.15323094360142422,0.03200441301362391,0.4780389567142729
268,BB_pctB_0.8-1.0 & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,5,846,52.71867612293144,0.11617082340888658,0.0914006432867093,54.72813238770685,0.15323094360142422,0.03200441301362391,0.4780389567142729
269,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & VolRatio_gt1.2 & ROC10_pos,5,79,32.91139240506329,-0.6349582859797681,-0.7495069033530621,59.49367088607595,0.1532284297905712,0.06799197047205191,0.40479406289857406
270,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & VolRatio_gt1.2 & ROC10_pos,6,79,32.91139240506329,-0.6349582859797681,-0.7495069033530621,59.49367088607595,0.1532284297905712,0.06799197047205191,0.40479406289857406
271,MACD_bull & BB_pctB_0.8-1.0 & VolRatio_gt1.2 & EMA9_gt_EMA21 & ROC10_pos,5,764,52.4869109947644,0.107031213067335,0.0876641729905514,54.581151832460726,0.1530733409387035,0.026301379667961186,0.4837094227162273
272,MACD_bull & BB_pctB_0.8-1.0 & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,6,764,52.4869109947644,0.107031213067335,0.0876641729905514,54.581151832460726,0.1530733409387035,0.026301379667961186,0.4837094227162273
273,MACD_bull & BB_pctB_0.8-1.0 & VolRatio_gt1.2 & EMA9_gt_EMA21,4,769,52.405721716514954,0.10559616383704902,0.08758018320826276,54.61638491547465,0.15294047866140795,0.026885245901631046,0.4826337779370591
274,MACD_bull & BB_pctB_0.8-1.0 & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21,5,769,52.405721716514954,0.10559616383704902,0.08758018320826276,54.61638491547465,0.15294047866140795,0.026885245901631046,0.4826337779370591
275,BB_pctB_0.8-1.0 & VolRatio_gt1.2,2,932,51.28755364806867,0.06549824697806977,0.05411746304840688,54.29184549356223,0.15258587361457973,0.029787407392054814,0.4792739233835248
276,BB_pctB_0.8-1.0 & Stoch_bull & VolRatio_gt1.2 & EMA9_gt_EMA21 & ROC10_pos,5,82,35.36585365853659,-0.4767696579383575,-0.8560671549607897,62.19512195121951,0.15247166297015247,0.0694210291323426,0.38642661504746706
277,BB_pctB_0.8-1.0 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,6,82,35.36585365853659,-0.4767696579383575,-0.8560671549607897,62.19512195121951,0.15247166297015247,0.0694210291323426,0.38642661504746706
278,RSI_50_70 & MACD_bull & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,7,138,43.47826086956522,-0.06695554258446201,-0.25090928684193525,61.59420289855072,0.15233126337509895,0.056855053635740414,0.4358863046739466
279,BB_pctB_0.8-1.0 & VolRatio_gt1.2 & WilliamsR_gt-50,3,931,51.34264232008593,0.06787185400694763,0.054743098459367465,54.24274973147154,0.15201215097669582,0.02960928961748072,0.47921127532305885
280,MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100,5,30,30.0,-0.36085522546572624,-1.0146494142716178,50.0,0.1519814631916133,0.033199958999001904,0.44442202543367204
281,BB_pctB_0.8-1.0 & VolRatio_gt1.2 & ROC10_pos,3,922,51.40997830802603,0.06785765300800148,0.05637760827312946,54.12147505422994,0.1518537637639895,0.02683797627193573,0.4803898297180729
282,BB_pctB_0.8-1.0 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,6,64,28.125,-0.6497796096947241,-1.0582671709821807,59.375,0.15149749019050274,0.0831627676144267,0.39054714819082426
283,BB_pctB_0.8-1.0 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,7,64,28.125,-0.6497796096947241,-1.0582671709821807,59.375,0.15149749019050274,0.0831627676144267,0.39054714819082426
284,MACD_bull & BB_pctB_0.8-1.0 & VolRatio_gt1.2 & ROC10_pos,4,839,51.13230035756854,0.05999271764107506,0.0534918276374463,53.87365911799762,0.15139040284231792,0.023701298701291913,0.48601044322629516
285,RSI_50_70 & VolRatio_gt1.2 & EMA9_gt_EMA21,3,1948,50.87268993839835,0.08581099880560578,0.03775037988326054,52.6694045174538,0.15130611367767108,0.01752043046980303,0.48979107477426415
286,BB_pctB_0.8-1.0 & VolRatio_gt1.2 & WilliamsR_gt-50 & ROC10_pos,4,921,51.465798045602604,0.07025959388738824,0.05801211808689146,54.071661237785015,0.15127301687395636,0.026790706642240415,0.4803269696123833
287,MACD_bull & BB_pctB_0.8-1.0 & VolRatio_gt1.2,3,845,51.005917159763314,0.057856207200364135,0.04862461794942566,53.964497041420124,0.15115785052763184,0.024110529167423945,0.48474686801167277
288,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,7,66,42.42424242424242,-0.09685009649516094,-0.2420930076102074,57.57575757575758,0.15082736693770835,0.06563476465534901,0.41018089131714863
289,MACD_bull & BB_pctB_0.8-1.0 & VolRatio_gt1.2 & WilliamsR_gt-50 & ROC10_pos,5,838,51.19331742243437,0.06262317422168161,0.05411746304840688,53.81861575178998,0.15075158273892625,0.02362626362973949,0.48594817767612997
290,RSI_50_70 & MACD_bull & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,8,71,30.985915492957744,-0.4725121859407127,-0.7495069033530621,61.97183098591549,0.15054509663454427,0.0681087879101561,0.398581378993428
291,MACD_bull & BB_pctB_0.8-1.0 & VolRatio_gt1.2 & WilliamsR_gt-50,4,844,51.06635071090048,0.060465432442197764,0.051058222793435984,53.90995260663507,0.15052329626346492,0.02390591393435793,0.48468308290714024
292,MACD_bull & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,6,140,42.857142857142854,-0.09228620726105373,-0.2648951083541289,60.71428571428571,0.15000208370365148,0.04731748979794377,0.433194513290682
293,MACD_bull & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,6,74,29.72972972972973,-0.5341903424855174,-0.9636145882400149,60.810810810810814,0.14993265486591312,0.068050379191104,0.3926427075003579
