date,ticker,score,atr_pct,gap_pct,open,high,low,close
2026-05-05,SNDK,93.4,5.704122352751022,2.6396274107565074,1289.010009765625,1418.8800048828125,1286.1300048828125,1406.3199462890625
2026-05-05,HOOD,91.5,6.5773985065608525,1.3912407179025754,77.61499786376953,78.75,76.48999786376953,77.02999877929688
2026-05-05,ALB,91.0,6.056953166813407,2.260211601768736,195.0,197.36000061035156,193.5,194.82000732421875
2026-05-05,BLDR,90.0,5.895400520675696,1.667801161943856,74.9800033569336,75.95999908447266,73.4000015258789,74.55999755859375
2026-05-05,COIN,88.5,5.997128758014843,2.90162039029394,208.8800048828125,208.8800048828125,194.39999389648438,197.75
2026-05-05,IP,87.1,5.19001951556455,1.21794599831542,31.579999923706055,32.25,31.15999984741211,31.860000610351562
2026-05-05,CVNA,85.4,5.602596277963352,0.8949722784811152,75.98400115966797,79.0459976196289,75.53800201416016,75.81800079345703
2026-05-05,MRNA,85.4,6.111900338307544,0.7928118521113624,47.67499923706055,47.72999954223633,45.779998779296875,46.709999084472656
2026-05-06,QCOM,94.5,5.403760101622587,4.626099964002182,195.17999267578125,197.5,188.22000122070312,192.57000732421875
2026-05-06,INTC,92.5,5.882702492447222,2.6167376709444654,110.9800033569336,113.5,106.58000183105469,113.01000213623047
2026-05-06,TER,92.5,7.003441001240248,3.195184392912572,368.510009765625,383.0,364.7900085449219,382.4800109863281
2026-05-06,NCLH,89.5,6.080281584999908,3.600936740093582,17.549999237060547,17.989999771118164,17.280000686645508,17.75
2026-05-06,UAL,86.7,4.654638785762562,6.394796210372881,99.66000366210938,100.38999938964844,97.19999694824219,100.04000091552734
2026-05-06,BLDR,86.4,5.6857380486361055,4.265022008184409,77.73999786376953,81.44999694824219,77.30999755859375,80.02999877929688
2026-05-06,ARE,85.0,4.805936977940287,1.9406445288226077,44.650001525878906,47.130001068115234,44.650001525878906,45.83000183105469
2026-05-06,DOW,84.8,4.717962502834142,-6.6911754737400635,38.06999969482422,38.90999984741211,37.584999084472656,38.5
2026-05-06,LUV,84.4,4.504082756796706,4.12994063827543,41.349998474121094,42.0,40.5099983215332,41.5
2026-05-06,RCL,83.3,4.944096910952889,6.080001183801754,280.0299987792969,288.25,275.04998779296875,287.0799865722656
2026-05-07,LITE,96.5,7.361277519864985,-2.9975275164946424,915.9749755859375,918.02001953125,854.6199951171875,892.5800170898438
2026-05-07,GLW,95.8,6.048433840518162,2.8914467082800672,186.82000732421875,187.2100067138672,178.0,182.39999389648438
2026-05-07,MRNA,94.1,5.8871842146572435,5.943836148317678,51.689998626708984,52.0,47.779998779296875,48.540000915527344
2026-05-07,SMCI,94.0,5.671420840463879,-1.8753650569546632,34.0099983215332,35.58000183105469,32.91999816894531,33.619998931884766
2026-05-07,RDDT,90.7,6.059205259350995,1.1647469199342304,168.5,169.10000610351562,159.60000610351562,163.9499969482422
2026-05-07,PODD,89.3,5.702764244877112,1.196455296932124,153.08999633789062,163.17999267578125,152.52000427246094,160.39999389648438
2026-05-07,BLDR,88.0,5.635387442398553,1.5744122897030723,81.29000091552734,83.2300033569336,79.25,79.41000366210938
2026-05-07,ALB,87.7,5.230037162762706,7.476244146645035,207.00999450683594,221.0,198.17999267578125,198.35000610351562
2026-05-07,CF,86.9,4.837650533492902,-4.726121878046526,114.0999984741211,119.61000061035156,113.30999755859375,118.68000030517578
2026-05-07,APP,86.6,4.786260569915586,-2.9765558884776238,454.875,512.6900024414062,443.0,498.8699951171875
2026-05-08,QCOM,97.6,6.405120504505053,5.159218361291206,213.0,228.0500030517578,208.6300048828125,219.08999633789062
2026-05-08,SNDK,95.4,6.570862228942451,4.060571641380959,1394.3699951171875,1564.0,1391.1199951171875,1562.3399658203125
2026-05-08,TER,94.3,7.791971130030347,3.640116116929099,367.0,367.8699951171875,354.239990234375,359.7699890136719
2026-05-08,TECH,94.1,7.096557762627436,-1.7481818745157165,50.02000045776367,50.5,47.849998474121094,48.36000061035156
2026-05-08,GEV,88.6,5.20458582082066,2.076256499538105,1067.3399658203125,1069.2950439453125,1034.4300537109375,1040.1500244140625
2026-05-08,MRNA,88.0,6.080846589288198,0.9476701190697924,49.0,57.77899932861328,48.97999954223633,54.349998474121094
2026-05-08,VRT,87.3,4.8064135956885625,2.8749135659924994,349.7850036621094,350.989990234375,339.7099914550781,339.9700012207031
2026-05-08,APP,87.1,5.204218074323315,-0.9621720768837189,494.07000732421875,495.0,447.4750061035156,468.54998779296875
2026-05-08,RDDT,86.0,6.249944407430005,-0.8112240657586345,162.6199951171875,162.89999389648438,155.2100067138672,155.8000030517578
2026-05-08,NRG,85.6,4.7617372720253375,1.191317097233207,143.5500030517578,144.9600067138672,137.75999450683594,138.11000061035156
2026-05-11,INTC,97.7,6.325762709563401,4.77105891869027,130.8800048828125,132.75,123.91999816894531,129.44000244140625
2026-05-11,MRNA,97.5,6.288868778240618,6.86293185216858,58.08000183105469,59.47999954223633,51.38999938964844,52.880001068115234
2026-05-11,SNDK,96.2,6.426244404518975,1.5303989338283006,1586.25,1600.0,1514.469970703125,1547.56005859375
2026-05-11,QCOM,96.1,6.674035136754424,5.897119167878163,232.00999450683594,247.89999389648438,231.1999969482422,237.52999877929688
2026-05-11,TECH,95.9,7.585963545954661,2.1298568368429702,49.38999938964844,49.52000045776367,47.310001373291016,47.41999816894531
2026-05-11,RDDT,93.2,6.712587561921322,-1.4762535344712002,153.5,162.4499969482422,153.5,159.50999450683594
2026-05-11,APP,90.2,5.930407600817618,-2.663532343162571,456.07000732421875,479.2799987792969,447.0849914550781,478.4200134277344
2026-05-11,TTD,89.5,5.436988436752001,-1.429809032915565,22.75,22.889999389648438,20.834999084472656,21.520000457763672
2026-05-11,ZTS,88.4,5.793278322111685,-0.8571762269434876,82.12000274658203,82.12000274658203,76.37999725341797,76.66999816894531
2026-05-11,AXON,87.2,5.626279562586503,-2.314515572215165,394.20001220703125,400.19000244140625,379.19000244140625,394.3599853515625
2026-05-12,LITE,97.3,7.574546074592384,-3.3102570989182336,1018.22998046875,1085.6800537109375,937.6400146484375,992.3699951171875
2026-05-12,COHR,96.3,6.946644582070402,-1.772501499395339,372.9599914550781,381.95001220703125,348.989990234375,374.010009765625
2026-05-12,WDC,95.7,5.886767526297927,-3.4856465096323563,497.8500061035156,508.6000061035156,466.79998779296875,488.739990234375
2026-05-12,MRNA,94.0,6.945915259123684,-1.2102862646013341,52.2400016784668,54.619998931884766,51.25,53.27000045776367
2026-05-12,ZTS,93.9,6.350968220498307,1.2782097043671743,77.6500015258789,78.66999816894531,75.11000061035156,76.94000244140625
2026-05-12,CHTR,93.8,8.818498013723074,1.373580168012914,149.82000732421875,150.4600067138672,146.0,147.9199981689453
2026-05-12,TECH,92.0,7.633911232678431,1.0333228540436596,47.90999984741211,48.34000015258789,46.52000045776367,47.41999816894531
2026-05-12,COIN,91.9,5.640746545039703,-2.1699040048895752,211.89999389648438,218.4600067138672,200.1999969482422,207.63999938964844
2026-05-12,TTD,91.5,6.1982200882247485,1.1384708488534372,21.764999389648438,21.8799991607666,21.03499984741211,21.139999389648438
2026-05-12,HOOD,89.8,5.226274978893888,-2.104477561192883,79.08000183105469,80.18000030517578,76.4800033569336,78.2699966430664
2026-05-13,QCOM,98.7,8.962959855817777,3.0050912451073346,216.6300048828125,219.49000549316406,207.14999389648438,213.1699981689453
2026-05-13,GLW,96.6,6.8682978004717,4.842610259641866,207.83999633789062,211.7899932861328,196.0800018310547,206.50999450683594
2026-05-13,INTC,96.6,7.585251685615703,2.8936222917737022,124.0999984741211,125.0,116.41000366210938,120.29000091552734
2026-05-13,TTD,90.1,6.4363422182081145,-1.1589353782324778,20.895000457763672,20.895000457763672,19.829999923706055,20.489999771118164
2026-05-13,COIN,88.8,5.9612106480413445,-1.6567147233278918,204.1999969482422,204.1999969482422,197.5,201.8000030517578
2026-05-13,CHTR,86.3,8.812196155844369,-1.014061667501368,146.4199981689453,146.82000732421875,141.77000427246094,143.05999755859375
2026-05-13,CEG,85.6,5.104199218365725,-1.4986354921712954,289.20001220703125,292.0,268.9800109863281,274.8900146484375
2026-05-13,VRT,85.6,4.9498620200930965,2.3343249558025874,375.70001220703125,377.7699890136719,360.9100036621094,369.989990234375
2026-05-13,MRNA,85.3,7.118989326305482,-0.7846804279822471,52.85200119018555,53.05500030517578,49.9900016784668,50.41999816894531
2026-05-13,MTD,83.5,4.946752420422134,-1.5012332807088036,1056.3499755859375,1069.0,1023.0499877929688,1025.530029296875
2026-05-14,INTC,95.8,7.936772006034401,-4.680353487877674,114.66000366210938,118.56999969482422,113.16999816894531,115.93000030517578
2026-05-14,LITE,94.5,8.515665178772936,-2.7533793929976467,1002.0,1024.8499755859375,983.02001953125,1001.8099975585938
2026-05-14,QCOM,93.7,9.090666089469767,-2.1860504302374415,208.50999450683594,209.52999877929688,199.66000366210938,200.0800018310547
2026-05-14,MRNA,92.4,7.491641906548885,-1.8246691835700182,49.5,50.79999923706055,48.709999084472656,50.029998779296875
2026-05-14,TECH,90.8,7.271744454539923,1.0247250851572327,45.349998474121094,46.040000915527344,44.400001525878906,44.7400016784668
2026-05-14,J,88.9,4.977428466714776,1.1652838996157422,108.5199966430664,113.29000091552734,108.08000183105469,112.76000213623047
2026-05-14,CHTR,88.6,8.784526244928696,0.7968680337643111,144.1999969482422,155.3699951171875,144.0,148.0
2026-05-14,ALB,87.5,5.949538014234246,-1.4631245176099514,198.0,198.10000610351562,188.3000030517578,191.10000610351562
2026-05-14,RDDT,86.0,6.477789242346872,1.073837809324138,155.77499389648438,157.22999572753906,149.02999877929688,156.30999755859375
2026-05-14,VST,85.1,5.376102086276792,-0.8624891117557302,141.3800048828125,143.2949981689453,139.9219970703125,141.89999389648438
2026-05-15,GLW,95.8,6.888734294345262,-4.882849159088921,198.11000061035156,200.7899932861328,191.80999755859375,191.80999755859375
2026-05-15,COIN,94.0,6.480153112056571,-3.004573030627624,205.63999938964844,206.0,192.3000030517578,195.42999267578125
2026-05-15,MU,93.2,6.681338379889867,-5.597866251045685,732.5700073242188,749.5900268554688,719.0,724.6599731445312
2026-05-15,COHR,92.7,6.841049560590502,-5.487232944815893,382.7200012207031,394.8599853515625,370.94000244140625,382.45001220703125
2026-05-15,ALB,89.9,6.405771647900117,-3.1606532454269547,185.05999755859375,185.05999755859375,179.57000732421875,180.3800048828125
2026-05-15,HOOD,89.0,5.357141844212053,-2.676575110777489,78.54000091552734,78.58200073242188,76.41000366210938,77.13999938964844
2026-05-15,MRNA,86.4,7.431826377014139,-3.19807817941262,48.43000030517578,49.880001068115234,47.90999984741211,49.040000915527344
2026-05-15,VRT,84.6,4.767485994917504,-3.1682782020723854,364.30999755859375,373.9100036621094,356.2699890136719,370.94000244140625
2026-05-15,FDS,83.4,5.113222904107408,1.7762448918825546,203.41000366210938,214.30999755859375,203.41000366210938,212.5800018310547
2026-05-15,BLDR,82.3,5.163476949011335,-1.8347355810357187,72.2300033569336,73.0,69.86000061035156,70.41000366210938
2026-05-18,SNDK,97.2,8.39576128180699,1.7092844498215747,1431.6700439453125,1440.0,1277.3299560546875,1333.010009765625
2026-05-18,LITE,95.6,8.958115640694917,-1.793038949005684,953.2949829101562,954.260009765625,857.0,884.97998046875
2026-05-18,TECH,95.3,7.474431239136655,1.4087774159345987,43.90999984741211,45.130001068115234,43.20000076293945,44.43000030517578
2026-05-18,COIN,92.5,7.412592201789325,-2.6505617714343717,190.25,194.1999969482422,184.14999389648438,189.44000244140625
2026-05-18,INTC,91.6,8.45099187292448,4.321048747532827,113.47000122070312,115.54000091552734,103.8499984741211,108.16999816894531
2026-05-18,MRNA,90.3,7.437659404569861,1.9167997739807472,49.97999954223633,50.5,47.63999938964844,48.11000061035156
2026-05-18,CRL,88.8,5.535299453885802,0.8949226318228835,152.1999969482422,157.5500030517578,149.4199981689453,149.92999267578125
2026-05-18,APP,88.3,5.963572906502843,-0.9002015500249501,496.489990234375,515.3900146484375,484.7900085449219,492.3800048828125
2026-05-18,TTD,87.0,5.958797506911707,-0.7565004742218897,20.989999771118164,22.577999114990234,20.989999771118164,22.270000457763672
2026-05-18,F,86.8,4.514924627293798,4.4029863386861985,13.989999771118164,13.989999771118164,13.020000457763672,13.029999732971191
2026-05-19,SNDK,98.1,9.255445235660654,-3.245287690917725,1289.75,1392.8599853515625,1278.1099853515625,1383.2900390625
2026-05-19,GLW,96.9,8.282993329363213,-2.64351786055971,173.8300018310547,180.5,169.8000030517578,175.8300018310547
2026-05-19,MU,96.6,8.443692956249924,-2.3417497802102045,665.5800170898438,725.9500122070312,652.2100219726562,698.739990234375
2026-05-19,VRT,91.6,5.503636011390357,-2.9582368308790126,329.67999267578125,334.625,314.3399963378906,322.6300048828125
2026-05-19,FIX,90.3,4.938020896039763,-3.8459292771196716,1783.1099853515625,1872.8399658203125,1755.6099853515625,1825.5
2026-05-19,ALB,90.0,6.534002726507791,-1.8379486089487838,172.50999450683594,173.3800048828125,165.6699981689453,169.0
2026-05-19,ZTS,88.5,6.65759952696745,2.7406037312961056,79.8499984741211,80.36000061035156,77.58999633789062,78.91999816894531
2026-05-19,MRNA,87.0,7.68239377172096,-1.0392849587543296,47.61000061035156,47.63999938964844,45.625,45.720001220703125
2026-05-19,GNRC,85.2,4.839529028158532,-2.1260639470184457,247.6699981689453,248.75,238.17999267578125,243.97000122070312
2026-05-19,TTD,85.0,5.918274866147295,1.347100273435165,22.56999969482422,23.239999771118164,21.110000610351562,21.15999984741211
2026-05-20,MU,97.9,8.716403759697194,5.183620838150703,734.9600219726562,735.6799926757812,700.6599731445312,731.989990234375
2026-05-20,INTC,97.2,8.795127114896928,4.89169496359443,116.22000122070312,121.94000244140625,114.80000305175781,118.95999908447266
2026-05-20,SNDK,95.7,8.991834614620071,3.9536134767019018,1437.97998046875,1444.0,1366.97998046875,1392.56005859375
2026-05-20,MRNA,87.9,8.070709161785974,0.6999118247602214,46.040000915527344,48.77000045776367,45.95000076293945,48.119998931884766
2026-05-20,FIX,87.7,5.3061782509133995,2.163790742262394,1865.0,1891.199951171875,1828.5999755859375,1835.510009765625
2026-05-20,TTD,85.4,6.516337151971004,-1.866731855444606,20.764999389648438,21.040000915527344,20.219999313354492,21.020000457763672
2026-05-20,CEG,83.8,5.2617703084446275,4.879733212669471,273.3900146484375,282.6000061035156,270.20001220703125,281.260009765625
2026-05-20,NCLH,83.7,5.626389237866834,1.2846489578996314,14.979999542236328,16.40999984741211,14.640000343322754,16.030000686645508
2026-05-20,FDS,82.9,5.280623982352839,-1.3472673063812033,218.94000244140625,225.6199951171875,215.0,223.67999267578125
2026-05-20,VRT,82.7,6.132301977823235,0.7345860835381207,325.0,329.42999267578125,314.25,315.6700134277344
2026-05-21,SMCI,92.7,7.420374666409421,-1.5242030349303608,32.95000076293945,33.79999923706055,32.2599983215332,33.459999084472656
2026-05-21,RDDT,91.9,6.819110046408386,-1.6425869970408018,144.30999755859375,153.4499969482422,144.10000610351562,150.0399932861328
2026-05-21,VRT,90.6,6.072006035317657,2.1002864013727933,322.29998779296875,330.3299865722656,319.0,323.3999938964844
2026-05-21,DASH,90.3,5.389251840033486,-1.885148298288496,157.6999969482422,162.32000732421875,155.19000244140625,159.27000427246094
2026-05-21,MRVL,88.5,6.7245328264963335,3.0567405577054636,192.50999450683594,194.5800018310547,188.1999969482422,190.69000244140625
2026-05-21,NOW,88.4,5.3595619269526695,-2.2362101836830224,100.98999786376953,101.58999633789062,98.11000061035156,99.69000244140625
2026-05-21,MRNA,85.8,7.791384571039582,-1.0182831975186393,47.630001068115234,47.93000030517578,46.48400115966797,47.2599983215332
2026-05-21,AXON,85.2,6.353528241802228,-1.317638783212299,393.19000244140625,395.1300048828125,380.42999267578125,389.8399963378906
2026-05-21,NCLH,85.0,5.614473217815992,-2.495324735312256,15.630000114440918,16.809999465942383,15.430000305175781,16.469999313354492
2026-05-21,RCL,85.0,4.706478681306397,-2.6350003771275023,247.1999969482422,262.1400146484375,244.86000061035156,260.32000732421875
2026-05-22,SNDK,96.6,8.313390784367979,-1.3956987596198522,1520.7149658203125,1528.0,1473.52001953125,1478.68994140625
2026-05-22,GLW,94.9,7.840800515997282,1.281987973157445,194.35000610351562,194.97999572753906,189.33999633789062,194.0500030517578
2026-05-22,COHR,92.9,7.7921388010499335,1.0582010582010581,382.0,385.0,368.5199890136719,377.57000732421875
2026-05-22,ECHO,90.3,5.795924256477721,1.4559289019327006,130.30999755859375,130.4600067138672,122.7300033569336,124.19999694824219
2026-05-22,RDDT,90.3,5.886524017971108,-3.205810299805116,145.22999572753906,145.7949981689453,140.6699981689453,141.6699981689453
2026-05-22,NCLH,87.4,5.5945880432016715,1.4571935708798924,16.709999084472656,16.709999084472656,16.260000228881836,16.299999237060547
2026-05-22,ZTS,85.3,6.662921549435853,0.9991295801260323,80.87000274658203,82.33999633789062,80.12999725341797,81.31999969482422
2026-05-22,ALB,84.7,6.6219625058963745,0.9947042390336542,171.58999633789062,175.2100067138672,169.32000732421875,171.5800018310547
2026-05-22,VRT,84.7,6.079711543499944,3.2653054291565176,333.9599914550781,334.8900146484375,324.0,327.4599914550781
2026-05-22,F,82.6,4.9064674625839055,0.8778338324019603,13.789999961853027,14.949999809265137,13.770000457763672,14.930000305175781
2026-05-26,SNDK,94.8,8.577013518740172,3.822303645177897,1535.2099609375,1641.739990234375,1520.0,1589.550048828125
2026-05-26,ECHO,94.2,6.207729322765116,4.2351126367716425,129.4600067138672,131.49000549316406,120.9000015258789,123.12000274658203
2026-05-26,INTU,93.7,7.277479889436973,-1.7096959364138593,314.4700012207031,317.05999755859375,302.3800048828125,304.3500061035156
2026-05-26,DELL,91.9,6.017189064542227,1.714149367100647,300.25,308.6400146484375,298.9700012207031,305.0799865722656
2026-05-26,VRT,91.9,6.004114844627644,4.153180986502686,341.05999755859375,343.30999755859375,323.260009765625,323.9100036621094
2026-05-26,TTD,89.1,6.011743112296098,-1.6979409071326574,22.0,22.559999465942383,21.75,22.18000030517578
2026-05-26,RDDT,87.5,6.170273003064483,1.2882028459306036,143.4949951171875,145.88999938964844,139.5500030517578,144.63999938964844
2026-05-26,NCLH,86.2,5.0175286350547825,3.312889207378421,16.84000015258789,17.15999984741211,16.760000228881836,17.100000381469727
2026-05-26,FIX,85.7,5.134887182622434,2.687817018921783,1877.3900146484375,1921.5899658203125,1866.25,1883.56005859375
2026-05-26,CVNA,85.4,5.691814787744928,2.211485300565523,69.79000091552734,73.5,69.73999786376953,70.1500015258789
2026-05-27,MU,98.1,7.389542471472025,6.67276509531412,955.6599731445312,956.1599731445312,888.1500244140625,928.4099731445312
2026-05-27,SNDK,97.6,7.97896116690037,3.550686651726356,1645.989990234375,1658.77001953125,1528.280029296875,1589.93994140625
2026-05-27,SMCI,95.3,7.231421432054157,3.2075538823440377,38.290000915527344,38.81999969482422,36.7599983215332,38.189998626708984
2026-05-27,COIN,91.7,7.457124729254786,-2.0165489332791395,176.3800048828125,179.85000610351562,173.7100067138672,173.77999877929688
2026-05-27,NCLH,86.5,4.916457494370174,4.093560467690797,17.799999237060547,18.40999984741211,17.799999237060547,18.149999618530273
2026-05-27,APA,86.0,4.834285917736235,-2.666666666666667,36.5,37.290000915527344,36.11000061035156,36.619998931884766
2026-05-27,RCL,84.2,4.6476167156087556,2.5027127940256633,274.4100036621094,281.4599914550781,272.5,275.1700134277344
2026-05-27,TECH,81.0,6.256886653633449,1.500932640575209,48.689998626708984,49.43000030517578,47.220001220703125,48.09000015258789
2026-05-27,GEV,80.7,4.420366822334371,-2.166332736173624,1047.280029296875,1052.550048828125,1017.3300170898438,1031.8900146484375
2026-05-27,UAL,79.7,4.146660480062866,3.219414389216969,109.33000183105469,114.3499984741211,109.0,112.62000274658203
2026-05-28,QCOM,92.9,8.942954878308212,1.1139700820509695,236.0,249.4600067138672,231.52000427246094,243.2899932861328
2026-05-28,CIEN,92.4,6.281782807837305,2.8724522767020675,598.7999877929688,604.4299926757812,561.2999877929688,570.1799926757812
2026-05-28,TER,91.4,5.749370936923357,1.524628473259502,381.55999755859375,386.29998779296875,364.8299865722656,382.6499938964844
2026-05-28,COIN,90.9,7.767619425934061,-1.8931944465664037,170.49000549316406,182.64999389648438,169.1699981689453,182.25
2026-05-28,APP,90.4,6.61908445686765,-0.9985460040263014,562.1599731445312,606.3900146484375,560.4879760742188,599.8900146484375
2026-05-28,NCLH,86.5,4.734356546955179,-2.8650163564343907,17.6299991607666,18.579999923706055,17.6200008392334,18.280000686645508
2026-05-28,CEG,85.7,4.953581493319572,-1.196822315339999,285.2250061035156,289.8900146484375,281.1099853515625,286.30999755859375
2026-05-28,TTD,84.3,5.9446882365870115,-4.710637511359377,21.239999771118164,21.760000228881836,20.799999237060547,21.149999618530273
2026-05-28,HOOD,84.0,5.0611860657559955,-1.8168727210274933,74.84500122070312,84.91999816894531,73.52999877929688,84.83999633789062
2026-05-28,BLDR,82.8,4.739161769160741,-1.8716981473974972,76.0199966430664,77.30999755859375,74.55000305175781,76.72000122070312
2026-05-29,SMCI,96.6,6.229678176377802,7.748186009814578,44.5,48.34000015258789,44.16999816894531,46.09000015258789
2026-05-29,QCOM,96.3,8.048595494385523,2.8361253424666555,250.19000244140625,259.9200134277344,247.50999450683594,251.02000427246094
