iv_mult,max_move_bound,n,win_rate,avg_payoff_pct_spot,avg_payoff_pct_credit,pooled_breakeven_win_rate,mean_risk_reward_ratio,margin_vs_breakeven
1.3,0.12,118,0.4322033898305085,-0.001997631778723155,-0.2935558799578173,0.7082824675324676,2.4364439415316608,-0.2760790777019591
1.3,0.25,118,0.4322033898305085,-0.001997631778723155,-0.2935558799578173,0.7082824675324676,2.4364439415316608,-0.2760790777019591
1.6,0.12,217,0.423963133640553,-0.00213812358967363,-0.2870459572483427,0.7067906133828996,2.393987402846656,-0.2828274797423466
1.6,0.25,217,0.423963133640553,-0.00213812358967363,-0.2870459572483427,0.7067906133828996,2.393987402846656,-0.2828274797423466
