ticker,wing_step,entry_date,status,reason,morning_spot,close_spot,k1,k2,k3,entry_debit,long_exit_value,long_payoff,long_win,gamma_oi,gamma_dir,snapshot_time,prior_day_high,prior_day_low,dist_to_prior_high_pct,dist_to_prior_low_pct,near_prior_day_range_edge,payoff_dollar
SPY,2,2026-05-07,ok,,733.92,731.5800170898438,732.0,734.0,736.0,0.4900000000000002,0.0,-0.4900000000000002,False,3917562047.71,219563899.8,2026-05-07T13:44:38.000000Z,734.5900268554688,727.8200073242188,0.000912942630625669,0.008311522612520723,True,-49.00000000000002
SPY,4,2026-05-07,ok,,733.92,731.5800170898438,730.0,734.0,738.0,1.8300000000000003,1.58001708984375,-0.2499829101562505,False,3917562047.71,219563899.8,2026-05-07T13:44:38.000000Z,734.5900268554688,727.8200073242188,0.000912942630625669,0.008311522612520723,True,-24.99829101562505
SPY,2,2026-05-08,ok,,735.7,737.6199951171875,734.0,736.0,738.0,0.5500000000000003,0.3800048828125,-0.1699951171875002,False,5338857472.58,-145451733.94,2026-05-08T13:44:36.000000Z,736.1300048828125,729.75,0.0005844840054539276,0.008087535680304533,True,-16.99951171875002
SPY,4,2026-05-08,ok,,735.7,737.6199951171875,732.0,736.0,740.0,1.9199999999999997,2.3800048828125,0.4600048828125005,True,5338857472.58,-145451733.94,2026-05-08T13:44:36.000000Z,736.1300048828125,729.75,0.0005844840054539276,0.008087535680304533,True,46.00048828125005
SPY,2,2026-05-11,ok,,738.72,739.2999877929688,737.0,739.0,741.0,0.6000000000000001,1.70001220703125,1.10001220703125,True,3029111759.5,-1334882220.99,2026-05-11T13:44:52.000000Z,738.0800170898438,734.5700073242188,-0.0008663403050631867,0.005617815513024254,True,110.00122070312499
SPY,4,2026-05-11,ok,,738.72,739.2999877929688,735.0,739.0,743.0,2.06,3.70001220703125,1.64001220703125,True,3029111759.5,-1334882220.99,2026-05-11T13:44:52.000000Z,738.0800170898438,734.5700073242188,-0.0008663403050631867,0.005617815513024254,True,164.001220703125
SPY,2,2026-05-12,ok,,736.735,738.1799926757812,735.0,737.0,739.0,0.48,0.82000732421875,0.34000732421875,True,-3210086185.91,-295169039.85,2026-05-12T13:44:42.000000Z,740.7899780273438,736.4500122070312,0.005503984509143364,0.00038682537543182233,True,34.000732421875
SPY,4,2026-05-12,ok,,736.735,738.1799926757812,733.0,737.0,741.0,1.739999999999999,2.82000732421875,1.080007324218751,True,-3210086185.91,-295169039.85,2026-05-12T13:44:42.000000Z,740.7899780273438,736.4500122070312,0.005503984509143364,0.00038682537543182233,True,108.00073242187509
SPY,2,2026-05-13,ok,,736.55,742.3099975585938,735.0,737.0,739.0,0.3999999999999999,0.0,-0.3999999999999999,False,1726433237.49,-971701310.12,2026-05-13T13:44:52.000000Z,738.8400268554688,731.8300170898438,0.003109126135997279,0.006408231498413149,False,-39.99999999999999
SPY,4,2026-05-13,ok,,736.55,742.3099975585938,733.0,737.0,741.0,1.6,0.0,-1.6,False,1726433237.49,-971701310.12,2026-05-13T13:44:52.000000Z,738.8400268554688,731.8300170898438,0.003109126135997279,0.006408231498413149,False,-160.0
SPY,2,2026-05-21,ok,,738.0601,742.719970703125,736.0,738.0,740.0,0.2999999999999998,0.0,-0.2999999999999998,False,-3593474361.31,541960156.58,2026-05-21T13:44:36.000000Z,741.8699951171875,733.8900146484375,0.005162039130942678,0.005650062036360635,False,-29.999999999999982
SPY,4,2026-05-21,ok,,738.0601,742.719970703125,734.0,738.0,742.0,1.0499999999999998,0.0,-1.0499999999999998,False,-3593474361.31,541960156.58,2026-05-21T13:44:36.000000Z,741.8699951171875,733.8900146484375,0.005162039130942678,0.005650062036360635,False,-104.99999999999999
SPY,2,2026-05-22,ok,,747.93,745.6400146484375,746.0,748.0,750.0,0.3500000000000001,0.0,-0.3500000000000001,False,7833358109.09,-439175770.92,2026-05-22T13:44:36.000000Z,744.8699951171875,737.030029296875,-0.00409129849426076,0.014573517178245225,False,-35.00000000000001
SPY,4,2026-05-22,ok,,747.93,745.6400146484375,744.0,748.0,752.0,1.4200000000000004,1.6400146484375,0.2200146484374996,True,7833358109.09,-439175770.92,2026-05-22T13:44:36.000000Z,744.8699951171875,737.030029296875,-0.00409129849426076,0.014573517178245225,False,22.00146484374996
SPY,2,2026-05-26,ok,,750.89,750.5900268554688,749.0,751.0,753.0,0.4999999999999995,1.59002685546875,1.0900268554687504,True,5305520400.59,-1049931670.74,2026-05-26T13:44:46.000000Z,748.9400024414062,744.47998046875,-0.002596915072239258,0.008536562653983922,True,109.00268554687504
SPY,4,2026-05-26,ok,,750.89,750.5900268554688,747.0,751.0,755.0,1.7899999999999996,3.59002685546875,1.8000268554687504,True,5305520400.59,-1049931670.74,2026-05-26T13:44:46.000000Z,748.9400024414062,744.47998046875,-0.002596915072239258,0.008536562653983922,True,180.00268554687503
SPY,2,2026-05-27,ok,,750.07,750.4600219726562,748.0,750.0,752.0,0.3999999999999994,1.53997802734375,1.1399780273437503,True,3541519157.95,-27136862.82,2026-05-27T13:44:42.000000Z,752.1300048828125,748.3699951171875,0.0027464168448444143,0.0022664616406636046,True,113.99780273437503
SPY,4,2026-05-27,ok,,750.07,750.4600219726562,746.0,750.0,754.0,1.54,3.53997802734375,1.99997802734375,True,3541519157.95,-27136862.82,2026-05-27T13:44:42.000000Z,752.1300048828125,748.3699951171875,0.0027464168448444143,0.0022664616406636046,True,199.997802734375
SPY,2,2026-05-28,ok,,749.6399,754.5999755859375,748.0,750.0,752.0,0.48,0.0,-0.48,False,485779879.87,-22772343.22,2026-05-28T13:44:52.000000Z,751.3800048828125,748.219970703125,0.002321254355341129,0.0018941485063361909,True,-48.0
SPY,4,2026-05-28,ok,,749.6399,754.5999755859375,746.0,750.0,754.0,1.93,0.0,-1.93,False,485779879.87,-22772343.22,2026-05-28T13:44:52.000000Z,751.3800048828125,748.219970703125,0.002321254355341129,0.0018941485063361909,True,-193.0
SPY,2,2026-06-05,ok,,750.02,737.5499877929688,748.0,750.0,752.0,0.4300000000000001,0.0,-0.4300000000000001,False,-7683552219.64,283669480.47,2026-06-05T13:44:50.000000Z,758.3099975585938,751.469970703125,0.011053035330516211,-0.001933242717694219,True,-43.00000000000001
SPY,4,2026-06-05,ok,,750.02,737.5499877929688,746.0,750.0,754.0,1.5099999999999998,0.0,-1.5099999999999998,False,-7683552219.64,283669480.47,2026-06-05T13:44:50.000000Z,758.3099975585938,751.469970703125,0.011053035330516211,-0.001933242717694219,True,-150.99999999999997
SPY,2,2026-06-08,ok,,743.08,739.219970703125,741.0,743.0,745.0,0.2800000000000002,0.0,-0.2800000000000002,False,-7656481432.48,63746629.86,2026-06-08T13:44:50.000000Z,752.8200073242188,735.530029296875,0.01310761603625277,0.010160373988164183,False,-28.000000000000018
SPY,4,2026-06-08,ok,,743.08,739.219970703125,739.0,743.0,747.0,1.1399999999999997,0.219970703125,-0.9200292968749996,False,-7656481432.48,63746629.86,2026-06-08T13:44:50.000000Z,752.8200073242188,735.530029296875,0.01310761603625277,0.010160373988164183,False,-92.00292968749996
SPY,2,2026-06-09,ok,,745.68,737.0499877929688,744.0,746.0,748.0,0.4499999999999997,0.0,-0.4499999999999997,False,-3517047470.1,-382431057.71,2026-06-09T13:44:50.000000Z,745.3400268554688,738.1900024414062,-0.00045592364624396525,0.010044519845769902,True,-44.999999999999964
SPY,4,2026-06-09,ok,,745.68,737.0499877929688,742.0,746.0,750.0,1.6500000000000004,0.0,-1.6500000000000004,False,-3517047470.1,-382431057.71,2026-06-09T13:44:50.000000Z,745.3400268554688,738.1900024414062,-0.00045592364624396525,0.010044519845769902,True,-165.00000000000003
SPY,2,2026-06-10,ok,,736.15,725.4299926757812,734.0,736.0,738.0,0.2400000000000002,0.0,-0.2400000000000002,False,-11183114294.75,-217822605.55,2026-06-10T13:44:48.000000Z,746.9000244140625,722.5900268554688,0.01460303527007067,0.018420122454025984,False,-24.00000000000002
SPY,4,2026-06-10,ok,,736.15,725.4299926757812,732.0,736.0,740.0,0.8100000000000005,0.0,-0.8100000000000005,False,-11183114294.75,-217822605.55,2026-06-10T13:44:48.000000Z,746.9000244140625,722.5900268554688,0.01460303527007067,0.018420122454025984,False,-81.00000000000006
SPY,2,2026-06-11,ok,,728.82,737.760009765625,727.0,729.0,731.0,0.2099999999999999,0.0,-0.2099999999999999,False,-12446535061.59,339690554.08,2026-06-11T13:44:36.000000Z,738.3800048828125,725.3300170898438,0.0131171000834396,0.004788538884987102,False,-20.99999999999999
SPY,4,2026-06-11,ok,,728.82,737.760009765625,725.0,729.0,733.0,0.8399999999999999,0.0,-0.8399999999999999,False,-12446535061.59,339690554.08,2026-06-11T13:44:36.000000Z,738.3800048828125,725.3300170898438,0.0131171000834396,0.004788538884987102,False,-83.99999999999999
SPY,2,2026-06-22,ok,,748.47,744.3900146484375,746.0,748.0,750.0,0.4399999999999995,0.0,-0.4399999999999995,False,-1277961382.81,-424825525.43,2026-06-22T13:44:38.000000Z,748.22998046875,743.8599853515625,-0.0003206802293345455,0.0061592510700997066,True,-43.99999999999995
SPY,4,2026-06-22,ok,,748.47,744.3900146484375,744.0,748.0,752.0,1.5700000000000005,0.3900146484375,-1.1799853515625005,False,-1277961382.81,-424825525.43,2026-06-22T13:44:38.000000Z,748.22998046875,743.8599853515625,-0.0003206802293345455,0.0061592510700997066,True,-117.99853515625006
SPY,2,2026-06-23,ok,,735.2,733.5800170898438,733.0,735.0,737.0,0.2399999999999993,0.58001708984375,0.3400170898437507,True,-13410204014.6,696611232.19,2026-06-23T13:44:30.000000Z,750.1799926757812,743.1300048828125,0.020375398090017958,-0.01078618727259583,False,34.00170898437507
SPY,4,2026-06-23,ok,,735.2,733.5800170898438,731.0,735.0,739.0,0.9799999999999996,2.58001708984375,1.6000170898437505,True,-13410204014.6,696611232.19,2026-06-23T13:44:30.000000Z,750.1799926757812,743.1300048828125,0.020375398090017958,-0.01078618727259583,False,160.00170898437506
SPY,2,2026-06-24,ok,,735.89,733.239990234375,734.0,736.0,738.0,0.3299999999999992,0.0,-0.3299999999999992,False,-9536280084.08,69769903.47,2026-06-24T13:44:50.000000Z,739.6300048828125,732.2999877929688,0.005082287954466719,0.004878463095070237,False,-32.999999999999915
SPY,4,2026-06-24,ok,,735.89,733.239990234375,732.0,736.0,740.0,1.2299999999999995,1.239990234375,0.0099902343750004,True,-9536280084.08,69769903.47,2026-06-24T13:44:50.000000Z,739.6300048828125,732.2999877929688,0.005082287954466719,0.004878463095070237,False,0.99902343750004
SPY,2,2026-06-25,ok,,733.3398,734.2999877929688,731.0,733.0,735.0,0.2700000000000004,0.70001220703125,0.4300122070312495,True,-10311819288.36,373889324.31,2026-06-25T13:44:56.000000Z,739.9500122070312,730.8400268554688,0.009013846251125715,0.0034087515017338734,False,43.00122070312495
SPY,4,2026-06-25,ok,,733.3398,734.2999877929688,729.0,733.0,737.0,0.9300000000000006,2.70001220703125,1.7700122070312494,True,-10311819288.36,373889324.31,2026-06-25T13:44:56.000000Z,739.9500122070312,730.8400268554688,0.009013846251125715,0.0034087515017338734,False,177.00122070312494
SPY,2,2026-06-26,ok,,728.09,728.989990234375,726.0,728.0,730.0,0.2200000000000006,1.010009765625,0.7900097656249994,True,-14601103276.57,600182791.26,2026-06-26T13:44:36.000000Z,739.3699951171875,729.5999755859375,0.01549258349542978,-0.0020738859013823404,True,79.00097656249994
SPY,4,2026-06-26,ok,,728.09,728.989990234375,724.0,728.0,732.0,1.0999999999999996,3.010009765625,1.9100097656250004,True,-14601103276.57,600182791.26,2026-06-26T13:44:36.000000Z,739.3699951171875,729.5999755859375,0.01549258349542978,-0.0020738859013823404,True,191.00097656250003
SPY,2,2026-07-07,ok,,749.91,747.7100219726562,748.0,750.0,752.0,0.4100000000000001,0.0,-0.4100000000000001,False,-584104134.0,478634950.02,2026-07-07T13:44:54.000000Z,752.4099731445312,747.4099731445312,0.003333697569750079,0.003333769192928109,False,-41.00000000000001
SPY,4,2026-07-07,ok,,749.91,747.7100219726562,746.0,750.0,754.0,1.75,1.71002197265625,-0.03997802734375,False,-584104134.0,478634950.02,2026-07-07T13:44:54.000000Z,752.4099731445312,747.4099731445312,0.003333697569750079,0.003333769192928109,False,-3.997802734375
SPY,2,2026-07-08,ok,,744.55,745.4000244140625,743.0,745.0,747.0,0.3199999999999998,1.5999755859375,1.2799755859375002,True,-6939329586.45,429326068.5,2026-07-08T13:44:42.000000Z,750.9600219726562,745.2100219726562,0.008609256561219926,-0.0008864709860402867,True,127.99755859375001
SPY,4,2026-07-08,ok,,744.55,745.4000244140625,741.0,745.0,749.0,1.1999999999999995,3.5999755859375,2.3999755859375003,True,-6939329586.45,429326068.5,2026-07-08T13:44:42.000000Z,750.9600219726562,745.2100219726562,0.008609256561219926,-0.0008864709860402867,True,239.99755859375003
SPY,2,2026-07-09,ok,,748.6901,751.7100219726562,747.0,749.0,751.0,0.4300000000000001,0.0,-0.4300000000000001,False,-1896012356.84,-321560432.08,2026-07-09T13:44:46.000000Z,746.1500244140625,739.510009765625,-0.003392692899154843,0.012261535492956336,False,-43.00000000000001
SPY,4,2026-07-09,ok,,748.6901,751.7100219726562,745.0,749.0,753.0,1.5900000000000003,1.28997802734375,-0.3000219726562503,False,-1896012356.84,-321560432.08,2026-07-09T13:44:46.000000Z,746.1500244140625,739.510009765625,-0.003392692899154843,0.012261535492956336,False,-30.00219726562503
SPY,2,2026-07-10,ok,,752.22,754.9500122070312,750.0,752.0,753.0,0.8500000000000001,1.0,0.1499999999999999,True,2846154055.97,496854117.58,2026-07-10T13:44:34.000000Z,751.969970703125,745.5900268554688,-0.00033238852579701056,0.008813875122346224,True,14.999999999999991
SPY,4,2026-07-10,ok,,752.22,754.9500122070312,748.0,752.0,755.0,1.97,1.04998779296875,-0.9200122070312502,False,2846154055.97,496854117.58,2026-07-10T13:44:34.000000Z,751.969970703125,745.5900268554688,-0.00033238852579701056,0.008813875122346224,True,-92.00122070312501
SPY,2,2026-07-13,ok,,752.406,749.1699829101562,750.0,752.0,754.0,0.3999999999999999,0.0,-0.3999999999999999,False,-128091720.05,169316407.35,2026-07-13T13:44:50.000000Z,755.4199829101562,748.0999755859375,0.004005793295317025,0.005723006480626749,False,-39.99999999999999
SPY,4,2026-07-13,ok,,752.406,749.1699829101562,748.0,752.0,756.0,1.7400000000000002,1.16998291015625,-0.5700170898437502,False,-128091720.05,169316407.35,2026-07-13T13:44:50.000000Z,755.4199829101562,748.0999755859375,0.004005793295317025,0.005723006480626749,False,-57.00170898437502
SPY,2,2026-07-21,ok,,744.54,748.280029296875,743.0,745.0,747.0,0.3500000000000001,0.0,-0.3500000000000001,False,-7294705354.35,166286760.07,2026-07-21T13:44:50.000000Z,748.72998046875,741.510009765625,0.0056276096230558955,0.0040696137673932415,False,-35.00000000000001
SPY,4,2026-07-21,ok,,744.54,748.280029296875,741.0,745.0,749.0,1.5399999999999996,0.719970703125,-0.8200292968749996,False,-7294705354.35,166286760.07,2026-07-21T13:44:50.000000Z,748.72998046875,741.510009765625,0.0056276096230558955,0.0040696137673932415,False,-82.00292968749996
SPY,2,2026-07-22,ok,,747.94,747.4099731445312,746.0,748.0,750.0,0.3900000000000001,1.40997314453125,1.01997314453125,True,-8330563435.21,738259489.33,2026-07-22T13:44:58.000000Z,749.0399780273438,744.1799926757812,0.0014706768288147384,0.0050271510070577915,True,101.99731445312501
SPY,4,2026-07-22,ok,,747.94,747.4099731445312,744.0,748.0,752.0,1.5500000000000007,3.40997314453125,1.8599731445312493,True,-8330563435.21,738259489.33,2026-07-22T13:44:58.000000Z,749.0399780273438,744.1799926757812,0.0014706768288147384,0.0050271510070577915,True,185.99731445312494
SPY,2,2026-07-23,ok,,741.81,738.1799926757812,740.0,742.0,744.0,0.33,0.0,-0.33,False,-15305539607.71,650744941.26,2026-07-23T13:44:32.000000Z,750.02001953125,746.3699951171875,0.011067550358245448,-0.006147120040424846,False,-33.0
SPY,4,2026-07-23,ok,,741.81,738.1799926757812,738.0,742.0,746.0,1.2299999999999995,0.17999267578125,-1.0500073242187495,False,-15305539607.71,650744941.26,2026-07-23T13:44:32.000000Z,750.02001953125,746.3699951171875,0.011067550358245448,-0.006147120040424846,False,-105.00073242187496
SPY,2,2026-07-24,ok,,738.9725,738.9299926757812,737.0,739.0,741.0,0.3999999999999999,1.92999267578125,1.52999267578125,True,-13011404229.01,583869075.06,2026-07-24T13:44:36.000000Z,742.5599975585938,735.2100219726562,0.004854710504915653,0.005091499382377177,False,152.999267578125
SPY,4,2026-07-24,ok,,738.9725,738.9299926757812,735.0,739.0,743.0,1.5900000000000003,3.92999267578125,2.3399926757812497,True,-13011404229.01,583869075.06,2026-07-24T13:44:36.000000Z,742.5599975585938,735.2100219726562,0.004854710504915653,0.005091499382377177,False,233.99926757812497
SPY,2,2026-07-27,ok,,743.9,739.0900268554688,742.0,744.0,746.0,0.4699999999999997,0.0,-0.4699999999999997,False,0.0,-588375.37,2026-07-27T13:44:30.000000Z,743.719970703125,737.2899780273438,-0.00024200738926599983,0.00888563244072621,True,-46.99999999999997
SPY,4,2026-07-27,ok,,743.9,739.0900268554688,740.0,744.0,748.0,1.6399999999999997,0.0,-1.6399999999999997,False,0.0,-588375.37,2026-07-27T13:44:30.000000Z,743.719970703125,737.2899780273438,-0.00024200738926599983,0.00888563244072621,True,-163.99999999999997
SPY,2,2026-08-04,ok,,762.4701,771.3300170898438,760.0,762.0,764.0,0.4500000000000002,0.0,-0.4500000000000002,False,6378145230.89,-2271595810.49,2026-08-04T13:44:58.000000Z,758.5800170898438,748.7999877929688,-0.005101948142171414,0.017928719050138823,False,-45.000000000000014
SPY,4,2026-08-04,ok,,762.4701,771.3300170898438,758.0,762.0,766.0,1.6299999999999994,0.0,-1.6299999999999994,False,6378145230.89,-2271595810.49,2026-08-04T13:44:58.000000Z,758.5800170898438,748.7999877929688,-0.005101948142171414,0.017928719050138823,False,-162.99999999999994
SPY,2,2026-08-05,ok,,775.53,769.7899780273438,774.0,776.0,778.0,0.2800000000000002,0.0,-0.2800000000000002,False,9221560596.15,10835939.53,2026-08-05T13:44:34.000000Z,773.4099731445312,760.52001953125,-0.002733649059957349,0.019354480766379085,True,-28.000000000000018
SPY,4,2026-08-05,ok,,775.53,769.7899780273438,772.0,776.0,780.0,1.1500000000000004,0.0,-1.1500000000000004,False,9221560596.15,10835939.53,2026-08-05T13:44:34.000000Z,773.4099731445312,760.52001953125,-0.002733649059957349,0.019354480766379085,True,-115.00000000000003
SPY,2,2026-08-06,ok,,770.68,768.5599975585938,769.0,771.0,773.0,0.4500000000000002,0.0,-0.4500000000000002,False,2452961335.61,1130137584.99,2026-08-06T13:44:44.000000Z,776.8499755859375,769.510009765625,0.008005885174050903,0.0015181271531309363,True,-45.000000000000014
SPY,4,2026-08-06,ok,,770.68,768.5599975585938,767.0,771.0,775.0,1.5999999999999996,1.55999755859375,-0.0400024414062496,False,2452961335.61,1130137584.99,2026-08-06T13:44:44.000000Z,776.8499755859375,769.510009765625,0.008005885174050903,0.0015181271531309363,True,-4.00024414062496
SPY,2,2026-08-07,ok,,771.57,773.260009765625,770.0,772.0,774.0,0.4100000000000001,0.739990234375,0.3299902343749998,True,6505607754.07,450551659.09,2026-08-07T13:44:42.000000Z,771.8200073242188,767.4600219726562,0.00032402416400158115,0.005326772719706312,True,32.99902343749998
SPY,4,2026-08-07,ok,,771.57,773.260009765625,768.0,772.0,776.0,1.5500000000000005,2.739990234375,1.1899902343749995,True,6505607754.07,450551659.09,2026-08-07T13:44:42.000000Z,771.8200073242188,767.4600219726562,0.00032402416400158115,0.005326772719706312,True,118.99902343749996
SPY,2,2026-08-10,ok,,772.8423,773.030029296875,771.0,773.0,775.0,0.6099999999999999,1.969970703125,1.359970703125,True,10014541323.5,1502533273.35,2026-08-10T13:44:48.000000Z,773.9199829101562,769.6099853515625,0.0013944408971354532,0.004182372844288573,True,135.9970703125
SPY,4,2026-08-10,ok,,772.8423,773.030029296875,769.0,773.0,777.0,2.09,3.969970703125,1.879970703125,True,10014541323.5,1502533273.35,2026-08-10T13:44:48.000000Z,773.9199829101562,769.6099853515625,0.0013944408971354532,0.004182372844288573,True,187.9970703125
SPY,2,2026-08-18,ok,,768.9326,767.4500122070312,767.0,769.0,771.0,0.4599999999999999,0.45001220703125,-0.0099877929687499,False,-7696259434.64,291934390.95,2026-08-18T13:44:52.000000Z,776.780029296875,772.510009765625,0.010205613986030792,-0.0046524360725829815,False,-0.99877929687499
SPY,4,2026-08-18,ok,,768.9326,767.4500122070312,765.0,769.0,773.0,1.7799999999999998,2.45001220703125,0.6700122070312502,True,-7696259434.64,291934390.95,2026-08-18T13:44:52.000000Z,776.780029296875,772.510009765625,0.010205613986030792,-0.0046524360725829815,False,67.00122070312501
SPY,2,2026-08-19,ok,,770.28,769.0599975585938,768.0,770.0,772.0,0.5599999999999996,1.05999755859375,0.4999975585937504,True,-3287027983.41,965401764.42,2026-08-19T13:44:54.000000Z,769.5,766.9199829101562,-0.0010126187879731692,0.004362072350111288,True,49.99975585937504
SPY,4,2026-08-19,ok,,770.28,769.0599975585938,766.0,770.0,774.0,1.92,3.05999755859375,1.13999755859375,True,-3287027983.41,965401764.42,2026-08-19T13:44:54.000000Z,769.5,766.9199829101562,-0.0010126187879731692,0.004362072350111288,True,113.999755859375
SPY,2,2026-08-20,ok,,767.18,762.5999755859375,765.0,767.0,769.0,0.56,0.0,-0.56,False,-9498078022.78,115033500.95,2026-08-20T13:44:52.000000Z,772.469970703125,768.0999755859375,0.006895344903575498,-0.0011991652362386273,True,-56.00000000000001
SPY,4,2026-08-20,ok,,767.18,762.5999755859375,763.0,767.0,771.0,1.7999999999999994,0.0,-1.7999999999999994,False,-9498078022.78,115033500.95,2026-08-20T13:44:52.000000Z,772.469970703125,768.0999755859375,0.006895344903575498,-0.0011991652362386273,True,-179.99999999999994
SPY,2,2026-08-21,ok,,765.14,765.719970703125,763.0,765.0,767.0,0.6999999999999997,1.280029296875,0.5800292968750003,True,-7409728580.05,963293603.98,2026-08-21T13:44:50.000000Z,768.1500244140625,762.0399780273438,0.003933952497663844,0.004051574839449299,False,58.00292968750003
SPY,4,2026-08-21,ok,,765.14,765.719970703125,761.0,765.0,769.0,1.97,3.280029296875,1.3100292968749998,True,-7409728580.05,963293603.98,2026-08-21T13:44:50.000000Z,768.1500244140625,762.0399780273438,0.003933952497663844,0.004051574839449299,False,131.00292968749997
SPY,2,2026-08-24,ok,,762.38,763.469970703125,760.0,762.0,764.0,0.4900000000000002,0.530029296875,0.0400292968749997,True,-12874382179.37,-825639335.55,2026-08-24T13:44:58.000000Z,767.8499755859375,764.1699829101562,0.00717486763285698,-0.002347888074393681,True,4.00292968749997
SPY,4,2026-08-24,ok,,762.38,763.469970703125,758.0,762.0,766.0,1.84,2.530029296875,0.6900292968750001,True,-12874382179.37,-825639335.55,2026-08-24T13:44:58.000000Z,767.8499755859375,764.1699829101562,0.00717486763285698,-0.002347888074393681,True,69.00292968750001
QQQ,2,2026-04-23,ok,,654.46,651.4199829101562,652.0,654.0,656.0,0.2699999999999996,0.0,-0.2699999999999996,False,873112741.68,155691510.57,2026-04-23T13:44:30.000000Z,655.3300170898438,648.52001953125,0.0013293663323101696,0.009076155103062122,True,-26.999999999999957
QQQ,4,2026-04-23,ok,,654.46,651.4199829101562,650.0,654.0,658.0,1.2700000000000005,1.41998291015625,0.1499829101562495,True,873112741.68,155691510.57,2026-04-23T13:44:30.000000Z,655.3300170898438,648.52001953125,0.0013293663323101696,0.009076155103062122,True,14.99829101562495
QQQ,2,2026-04-24,ok,,658.84,663.8800048828125,657.0,659.0,661.0,0.3700000000000001,0.0,-0.3700000000000001,False,3571971041.67,224007291.87,2026-04-24T13:44:34.000000Z,656.9199829101562,645.52001953125,-0.0029142387982572125,0.020217322064158265,True,-37.000000000000014
QQQ,4,2026-04-24,ok,,658.84,663.8800048828125,655.0,659.0,663.0,1.2599999999999998,0.0,-1.2599999999999998,False,3571971041.67,224007291.87,2026-04-24T13:44:34.000000Z,656.9199829101562,645.52001953125,-0.0029142387982572125,0.020217322064158265,True,-125.99999999999997
QQQ,2,2026-04-27,ok,,662.2,664.22998046875,660.0,662.0,664.0,0.4099999999999997,0.0,-0.4099999999999997,False,1988969974.74,294557332.07,2026-04-27T13:44:30.000000Z,664.510009765625,656.530029296875,0.003488386840267222,0.008562323622961408,False,-40.99999999999997
