session_date,ticker,signal_type,alert_price,eod_return_pct,is_win,pct_b,rsi,vol_ratio,tape_label,prev_state,mins_in_pre_breakout,ret_1d,ret_3d,ret_5d
2026-07-06,MRK,PRE-BREAKOUT,129.56,-2.261502583036457,0,92.4,66.7,0.31,NEUTRAL,,2.0,-0.5402897419330347,-3.4655760305462975,-4.26829362511819
2026-07-06,PG,PRE-BREAKOUT,151.41,-2.219138067658797,0,75.4,57.8,0.46,NO DATA,,2.0,0.13748369493428664,-3.7303437047224817,-2.733891668962789
2026-07-06,AMD,BREAKOUT,538.66,4.994802369102269,1,66.8,55.5,0.02,NO DATA,,,-4.186316906478571,1.4963002085035146,-0.7927051111206453
2026-07-06,MS,BREAKOUT,219.09,0.7211639823567069,1,61.4,57.9,0.02,NO DATA,,,0.7916389864753053,0.8325004203288302,0.3604035575776492
2026-07-06,JPM,BREAKOUT,336.78,-0.07571889765294784,0,79.4,65.4,0.02,BULLISH,,3.0,0.7245089437327491,-0.3889776053497381,-0.6680922919125536
2026-07-06,SPY,BREAKOUT,748.94,0.11216242914985784,1,80.5,56.8,0.02,BULLISH,,3.0,-0.16422918088816252,0.36985899707001835,0.03070778836171061
2026-07-06,IWM,BREAKOUT,298.78,0.08367319743520393,1,70.8,59.9,0.01,BULLISH,,,-0.8668577410113539,-0.5154326814462055,-1.773876770088978
2026-07-06,SNOW,PRE-BREAKOUT,258.31,0.7994270450234205,1,88.5,67.0,0.02,BULLISH,,4.0,1.7149898317428662,3.5538656011672014,4.002939838366448
2026-07-06,C,BREAKOUT,142.82,0.028007709250503655,1,64.4,61.4,0.07,NO DATA,,,-1.9339571745685082,-2.769931974305502,-1.9757633933064738
2026-07-06,AAPL,PRE-BREAKOUT,308.54,0.8912972531671273,1,90.8,60.2,0.1,NEUTRAL,,6.0,0.6003446771235025,2.4008263971040966,2.7537953129557686
2026-07-06,XYZ,PRE-BREAKOUT,78.9,-1.4258535793676796,0,85.3,61.4,0.07,NO DATA,,6.0,-1.698355439044684,-1.8757944626802192,-0.22813533497703506
2026-07-06,MPC,PRE-BREAKOUT,266.88,1.8023090682727272,1,83.6,61.0,0.04,NO DATA,,7.0,-0.478596309963746,5.8627089722265175,10.937251175622004
2026-07-06,TFC,PRE-BREAKOUT,51.02,-0.1273974303122611,0,79.5,58.9,0.06,NO DATA,NEUTRAL,6.0,-0.32145202229977826,-0.3020495538476088,0.8236076447693551
2026-07-06,VLO,PRE-BREAKOUT,269.06,1.4494876440489568,1,86.6,62.0,0.04,NO DATA,,2.0,-1.4364344776141946,4.128174699213232,9.511375214578068
2026-07-06,HOOD,BREAKOUT,113.84,1.1068152443087582,1,91.4,67.7,0.14,NO DATA,,3.0,-0.8257189688344142,1.1156013794374202,-3.4961343900636335
2026-07-06,ARKK,PRE-BREAKOUT,81.62,0.5635895994298982,1,84.7,59.4,0.09,NO DATA,,4.0,-0.526828667720846,-0.1102685869923175,-4.141144494278943
2026-07-06,DE,PRE-BREAKOUT,624.96,-0.1632100548185142,0,80.0,62.2,0.09,NO DATA,,4.0,-3.4162209818928466,-5.129924408912176,-6.2916003186704
2026-07-06,UPS,PRE-BREAKOUT,110.63,-0.9491079896459441,0,86.3,59.9,0.09,NO DATA,,7.0,-0.3860375705123456,-1.4715108325788908,0.4414100236641888
2026-07-07,MCD,BREAKOUT,284.87,-1.0847057326861829,0,75.3,57.3,0.11,NO DATA,,0.0,-2.3238670270649786,-3.605151085226377,-5.5920235751724485
2026-07-07,META,BREAKOUT,608.96,1.5321167280845562,1,92.5,56.0,0.09,NO DATA,,0.0,-0.959012888007839,9.893921106912803,8.552282256198062
2026-07-07,LLY,BREAKOUT,1235.27,-0.3448630853477363,0,93.9,68.5,0.17,NO DATA,,0.0,-1.714587907021338,-3.9174309753636845,-6.830824909483351
2026-07-07,BKNG,BREAKOUT,187.57,-3.0388680934117893,0,90.5,63.9,0.07,NO DATA,,0.0,-7.080027037301904,-4.894173167538282,-6.781464997859129
2026-07-07,PG,BREAKOUT,152.69,-1.142833634017452,0,91.4,58.9,0.1,NO DATA,,0.0,-3.529766336843644,-4.413864712356325,-5.037927099791652
2026-07-07,ABNB,BREAKOUT,149.61,-0.47122600140574733,0,84.9,63.7,0.06,NO DATA,,0.0,-4.451576132449587,-0.6617237369243457,-2.0520063591118247
2026-07-07,BMY,BREAKOUT,57.91,0.06907401647290026,1,85.1,56.0,0.06,NO DATA,,1.0,-0.6389208849467326,-0.5698466049824021,-1.6577434589199507
2026-07-07,MRK,BREAKOUT,129.24,-0.7311991883741075,0,83.9,63.6,0.05,NEUTRAL,,1.0,-2.5147029837747428,-4.410398548802743,-6.54596194730976
2026-07-07,ROKU,BREAKOUT,142.51,-0.5473330099367963,0,73.7,65.5,0.02,NO DATA,,,-2.287558767805762,-1.277101648020308,-0.5262827122054968
2026-07-07,SBUX,BREAKOUT,103.77,-0.4336516384078031,0,71.7,55.8,0.04,NO DATA,,,-0.4753460552784967,1.5751281661818242,1.728429221757707
2026-07-07,TFC,BREAKOUT,51.62,-0.12591959477763695,0,87.5,61.7,0.04,NO DATA,,1.0,-4.683492572581934,-0.8854079366607793,-0.34830565602221875
2026-07-07,UPS,BREAKOUT,110.96,0.2658590964473459,1,87.7,60.1,0.05,NO DATA,,1.0,-2.4741977947430325,-0.22988652873571555,0.8346120315914857
2026-07-07,XYZ,BREAKOUT,79.69,-1.6187708296161267,0,86.4,62.7,0.09,NO DATA,,3.0,-3.9402647110580813,-2.9991177666484945,0.37645609708813343
2026-07-07,JPM,BREAKOUT,340.31,-0.5641871680416392,0,84.8,67.8,0.1,NEUTRAL,,3.0,-2.847405272490524,-1.1283825862586692,0.7581365955856418
2026-07-07,TMO,BREAKOUT,524.55,-2.0951296237548767,0,89.9,65.6,0.05,NO DATA,,3.0,-2.7490220412138893,0.4765966624666468,1.8148903487215322
2026-07-07,MS,BREAKOUT,221.87,0.2659245115911042,1,69.8,60.1,0.07,NO DATA,,,-2.250795660536014,-0.3636836468321842,2.052365792750257
2026-07-07,DHR,BREAKOUT,196.97,-1.8606931635369595,0,85.7,63.2,0.05,BULLISH,,4.0,-3.1476852960039907,1.0559999247386982,1.0559999247386982
2026-07-07,ABBV,BREAKOUT,257.67,-1.2011499405277402,0,85.1,70.5,0.06,NO DATA,,4.0,-2.606531373325747,-4.4022682442507675,-5.673922826965577
2026-07-07,DDOG,PRE-BREAKOUT,260.55,2.855494236950677,1,88.4,66.6,0.09,NO DATA,,6.0,0.20725248047998987,-1.155245233190611,3.9071237713790494
2026-07-07,C,BREAKOUT,143.94,-1.656945480213108,0,69.1,63.2,0.08,NO DATA,,,-5.033342139628489,-2.6831981621302696,-7.881161794573692
2026-07-07,PLTR,PRE-BREAKOUT,138.06,0.31146276485880064,1,84.4,58.6,0.93,NO DATA,NEUTRAL,159.0,-4.230044023827957,-8.163116822014093,-3.143559886496362
2026-07-07,VLO,PRE-BREAKOUT,266.88,-0.6778273365194546,0,78.4,59.4,0.34,NO DATA,NEUTRAL,6.0,5.587149695526784,4.769711300051757,12.511076801400678
2026-07-07,V,PRE-BREAKOUT,352.21,-0.04258892178138882,0,85.0,64.8,0.51,NO DATA,,362.0,-1.5117233803607875,-1.103629512466811,0.8943053188926764
2026-07-08,MPC,BREAKOUT,266.33,4.201550337427962,1,79.4,59.5,0.4,NO DATA,,0.0,6.081326814507619,11.166348491533066,12.027573727847038
2026-07-08,VLO,BREAKOUT,275.4,0.9041447525190714,1,92.9,64.1,0.02,NO DATA,,0.0,1.7310337130367277,6.990307244859759,5.858142772444634
2026-07-08,KO,PRE-BREAKOUT,84.4,-0.32582938388626265,0,94.5,63.5,0.21,NO DATA,BREAKOUT,0.0,-2.0971596523483846,-0.17772511848341904,-2.310430156111159
2026-07-08,LLY,PRE-BREAKOUT,1236.64,-1.0140400127816178,0,89.3,68.6,0.44,NO DATA,,63.0,-1.733033205778367,-4.565691469804276,-6.603783187836605
2026-07-08,ABBV,PRE-BREAKOUT,255.16,-0.41738469168242337,0,78.5,69.1,0.36,NO DATA,NEUTRAL,60.0,-2.7497440618600812,-3.493009029949957,-4.330615844822243
2026-07-08,AAPL,PRE-BREAKOUT,311.85,0.8663449662798547,1,91.5,61.4,0.4,BULLISH,,180.0,1.313936112113188,1.6631585886143103,4.927947396209107
2026-07-08,DDOG,PRE-BREAKOUT,256.95,0.2179450342965602,1,80.1,65.1,0.32,NO DATA,,42.0,4.689628332360386,1.2804009474119522,2.9227442907484478
2026-07-08,TMO,PRE-BREAKOUT,512.15,-0.07322192785621445,0,74.4,60.2,0.29,NO DATA,,,2.4524108118044072,3.1943785542565704,4.518203266102465
2026-07-08,SNOW,PRE-BREAKOUT,259.93,0.16158431251322208,1,81.6,66.9,0.33,NO DATA,,3.0,2.908471601729309,3.3547470074575343,4.5935425372936916
2026-07-08,HOOD,PRE-BREAKOUT,112.77,0.03546826158885694,1,80.9,63.9,0.37,NO DATA,,0.0,2.075020493350684,-2.580472988958441,2.456327849186262
2026-07-09,MS,BREAKOUT,221.48,0.9391356143190177,1,65.4,58.5,0.01,NO DATA,,,-0.18823591621209693,2.232067899753933,-1.9439680730906808
2026-07-09,XLI,BREAKOUT,182.51,-0.6081891970388559,0,63.3,55.7,0.0,NO DATA,,,-0.32327096107318964,-1.1287069485276442,-1.2930831754509977
2026-07-09,DIA,PRE-BREAKOUT,522.77,0.12051655872802919,1,66.2,58.7,0.55,NEUTRAL,,,0.4639232291148628,0.2556469025575336,0.2824067736528527
2026-07-09,AMD,BREAKOUT,544.8,1.7180567445909134,1,67.9,55.6,0.04,NO DATA,,,2.4027192820186394,0.6112343764340209,-8.050660344822633
2026-07-09,UPS,BREAKOUT,110.9,1.3165019029319718,1,79.8,58.2,0.02,NO DATA,,3.0,-0.1759081084627249,0.8891663753416595,4.004511648303646
2026-07-09,HOOD,PRE-BREAKOUT,113.08,1.5387333700249564,1,79.6,63.9,0.01,NO DATA,,3.0,-0.9816048631914338,0.3271992821384765,-6.243370496050224
2026-07-09,SPY,BREAKOUT,747.73,-0.022735805893339598,0,69.7,55.1,0.08,BULLISH,,,0.9655908158066724,0.5483285530664453,0.3998730428262851
2026-07-09,DDOG,BREAKOUT,263.6,0.4742056538374818,1,85.2,68.0,0.06,NO DATA,,6.0,-2.2989345428976278,2.704860009987899,-0.485581439977721
2026-07-09,RBLX,PRE-BREAKOUT,54.91,1.3294470763949024,1,72.8,59.3,0.03,NO DATA,,,0.8013084576964072,-0.8013090134709009,-1.6390487679234993
2026-07-09,ARKK,BREAKOUT,81.13,0.1602392903124286,1,71.0,55.5,0.12,NO DATA,,,-1.0908384733365761,-1.9844735078683462,-5.497352189146657
2026-07-09,TMO,BREAKOUT,513.35,1.4161868349444777,1,74.2,60.4,0.05,NO DATA,,,2.6687421433658765,4.0362340166005115,5.812798761353117
2026-07-09,XLF,PRE-BREAKOUT,55.23,0.5341327645824903,1,76.9,63.4,0.14,NO DATA,NEUTRAL,3.0,0.8690912266388908,1.720080219402108,2.7521274669563702
2026-07-09,DHR,PRE-BREAKOUT,191.54,1.809024163523289,1,66.0,56.6,0.04,NEUTRAL,,,3.9208536346234837,3.9208536346234837,7.0324707668559805
2026-07-09,XYZ,BREAKOUT,76.85,0.5009767213423139,1,65.7,55.8,0.09,NO DATA,,,0.5855602495222099,4.085878807767777,6.076768566124154
2026-07-09,SOFI,BREAKOUT,18.1,0.7187880205185954,1,70.0,55.5,0.18,NO DATA,,,3.7569098709696482,2.4861836301687594,-4.309393951247418
2026-07-09,SNOW,PRE-BREAKOUT,262.78,-0.14460997926615335,0,82.8,68.9,0.14,NO DATA,NEUTRAL,15.0,-0.5061221527394485,5.007992404827719,2.755152223788684
2026-07-09,IWM,BREAKOUT,296.48,0.18888577473079357,1,56.5,55.1,0.24,BULLISH,,,-0.16527582488701367,-0.6644597390633493,-0.30019011808870516
2026-07-09,MA,PRE-BREAKOUT,521.07,1.4056112806298177e-06,1,73.4,58.4,0.12,NO DATA,,,1.0881436725151994,3.2529256205979906,5.847578641515285
2026-07-09,ABNB,BREAKOUT,144.75,1.112262943248057,1,62.9,55.0,0.15,NO DATA,,,2.6735717562607944,1.2366102149449483,2.10708328273424
2026-07-09,JPM,PRE-BREAKOUT,333.6,0.6924471409200695,1,66.7,59.5,0.17,BULLISH,,,0.8603121165177163,2.784776573272625,2.8627080025432705
2026-07-09,RIVN,BREAKOUT,17.8,-0.05674255028200012,0,74.7,55.6,0.99,NO DATA,,,-1.7977553806947897,-1.68539325842697,-3.9887631877084835
2026-07-09,AXP,BREAKOUT,340.68,0.4168152235281256,1,56.2,55.3,0.24,NO DATA,,,2.9059488588310494,4.220969108428362,6.131856089062682
2026-07-09,TFC,BREAKOUT,50.73,0.808199072833512,1,65.9,55.0,0.11,NO DATA,,,0.8534445556785064,1.3999696833458137,3.9374088503166336
2026-07-09,ABBV,PRE-BREAKOUT,253.77,-0.5398613325119735,0,74.1,67.0,0.11,NO DATA,,,-2.9330987055053583,-4.224296389739606,0.24431547844442889
2026-07-09,ZS,PRE-BREAKOUT,146.22,-0.2393686792589925,0,80.5,56.5,0.25,NO DATA,NEUTRAL,36.0,-4.753108827478499,4.014496196067998,0.1436141948989544
2026-07-09,XLV,PRE-BREAKOUT,163.27,-0.5267326133953789,0,82.8,66.1,0.45,NO DATA,,51.0,-1.4883344534264624,-3.0501664199590843,-0.9003472458150289
2026-07-09,BMY,PRE-BREAKOUT,57.94,-0.8111818765910818,0,82.3,56.4,0.12,NO DATA,NEUTRAL,18.0,-0.6213292525807909,-1.708662818537357,4.435620161431145
2026-07-09,GS,PRE-BREAKOUT,1063.0,-0.219186834871825,0,56.5,55.8,0.27,NO DATA,WEAKENING,,-0.7356487572024929,7.243650047036689,3.05361815028222
2026-07-09,TXN,PRE-BREAKOUT,311.22,-0.1542348710317548,0,68.3,55.0,0.23,NO DATA,,,-0.4326800700670031,-2.3219811472792644,-6.902981251832514
2026-07-09,TGT,BREAKOUT,134.21,-1.099023462967324,0,59.8,55.4,0.38,NO DATA,,,-0.07404349847022051,-0.9169889858943132,3.674848036513434
2026-07-09,PYPL,PRE-BREAKOUT,44.88,0.6573066779423893,1,77.7,55.2,0.37,NO DATA,NEUTRAL,21.0,3.2085554697509275,5.548125962310078,26.40374229553548
2026-07-09,WFC,PRE-BREAKOUT,86.99,-0.25174879509767056,0,89.6,62.2,0.35,NO DATA,NEUTRAL,73.0,-0.37652566139965216,-2.513931367380584,0.6635943696833029
2026-07-09,AAPL,PRE-BREAKOUT,314.51,0.47375282184986456,1,91.2,62.9,0.45,NEUTRAL,,117.0,0.17115809550471658,0.02501799053488255,5.87035049933826
2026-07-09,ROKU,PRE-BREAKOUT,140.22,-0.0998417978500295,0,63.4,60.3,0.15,NO DATA,,,0.3351893035274933,1.0982702231036505,2.5673993183702404
2026-07-09,META,PRE-BREAKOUT,608.5,3.465904166880649,1,84.2,55.2,1.09,NO DATA,NEUTRAL,60.0,9.976996215720007,8.634343143359697,9.209528024214256
2026-07-09,RTX,PRE-BREAKOUT,195.15,-0.19728445316503623,0,73.2,59.3,0.27,NO DATA,,,0.06726377596159713,-1.2299795930213968,-0.7345752290906062
2026-07-10,RIVN,BREAKOUT,18.5,-5.51351598791174,0,82.9,58.0,0.12,NO DATA,,0.0,-6.432435319230363,-3.7837879077808276,-5.648649061048353
2026-07-10,BLK,BREAKOUT,1037.83,-0.16862529945293808,0,70.9,56.4,0.08,NO DATA,,,-0.6041395417602042,5.3544438312693385,3.311713013872703
2026-07-10,PYPL,BREAKOUT,46.14,0.39011637369791546,1,92.9,60.4,0.08,NO DATA,,0.0,3.2726517682681098,20.32943315510115,22.583444675533194
2026-07-10,UBER,BREAKOUT,75.39,-1.127469272413658,0,82.3,55.9,0.06,BULLISH,,0.0,-1.4988696959404852,-3.6079079865428945,-3.8864583041880145
2026-07-10,SPY,BREAKOUT,752.63,0.30698892186814963,1,83.0,58.2,0.05,BULLISH,,0.0,-0.4597235148537456,0.28965063292637216,-1.2409845438869358
2026-07-10,VLO,BREAKOUT,282.91,-0.8032546721461861,0,91.4,66.9,0.03,NO DATA,,1.0,4.150191280740774,3.048080730731496,9.030404107230426
2026-07-10,GS,BREAKOUT,1064.01,-0.8148451781174509,0,55.5,56.1,0.05,NO DATA,,,-1.701108619309263,8.276232957308908,0.11371798226755474
2026-07-10,TFC,BREAKOUT,51.91,-0.4238130866711852,0,86.9,60.0,0.05,NO DATA,,1.0,-0.9050190322455567,0.7163632561351744,0.14410722556543834
2026-07-10,MS,BREAKOUT,224.24,-0.8829849684106633,0,75.0,60.9,0.03,NO DATA,,1.0,-1.9445200881658642,1.364066334566894,-4.423733077387792
2026-07-10,WFC,BREAKOUT,87.62,-0.5706428365875066,0,93.9,63.8,0.02,NO DATA,,1.0,-0.5141059058737355,-0.6956632048592339,-0.6956632048592339
2026-07-10,ROKU,BREAKOUT,141.34,-0.4598822404087685,0,67.5,61.9,0.01,NO DATA,,,0.7075112055261225,1.4008824990934956,2.1862124492579924
2026-07-10,AAPL,PRE-BREAKOUT,315.48,-0.050714047096889876,0,87.6,63.1,0.06,BULLISH,,1.0,0.49339421154866603,3.7206174575497992,5.69684055348199
2026-07-10,SNOW,BREAKOUT,272.66,-4.129687560887423,0,92.5,72.9,0.13,NO DATA,,3.0,-1.4706983435471463,-0.28973992621305833,-1.3790090601905853
2026-07-10,XLF,BREAKOUT,55.94,-0.41115644534741064,0,88.6,67.4,0.17,NO DATA,,3.0,0.232391302867753,1.108332808886339,0.5720384725298632
2026-07-10,NOW,BREAKOUT,110.62,-2.648705079184374,0,86.3,58.1,0.08,NO DATA,,3.0,0.5785591540684001,-5.324531407581279,-6.6714899080007894
2026-07-10,XYZ,BREAKOUT,79.16,-2.3244066513084616,0,82.1,60.4,0.07,NO DATA,,3.0,-0.5558347388793224,3.3476472443074194,0.9853492185526194
2026-07-10,ZS,BREAKOUT,147.88,-5.822285452758357,0,80.9,57.8,0.06,NO DATA,,4.0,-4.097912277374388,0.2096310802043918,1.3930230196147244
2026-07-10,JPM,BREAKOUT,337.52,-0.3259026345892412,0,77.9,62.4,0.06,BEARISH,,4.0,-0.8858737913910604,2.782058444569031,1.0606796940968368
2026-07-10,ABNB,BREAKOUT,147.9,0.4868121143931672,1,74.8,58.8,0.04,NO DATA,,,-1.061526821464042,0.32454691197599345,-1.2981773309404618
2026-07-10,TMO,BREAKOUT,526.51,0.09496681271485995,1,83.4,64.9,0.05,NO DATA,,6.0,0.3798616865064309,1.667580487995244,1.1338778881217848
2026-07-10,DHR,BREAKOUT,197.18,0.8875102321641358,1,80.3,62.1,0.04,BULLISH,,6.0,1.5113113206762185,1.8308110792843117,3.37255392588228
2026-07-10,BKNG,BREAKOUT,179.65,-0.701364102617071,0,64.9,55.6,0.06,NO DATA,,,-2.143054243385579,1.7534111059047075,1.1299708743563843
2026-07-10,TGT,PRE-BREAKOUT,134.5,0.4684051173327137,1,60.5,55.9,0.07,NO DATA,,,-0.5624877475894516,2.0346715990938664,3.001239308637314
2026-07-10,AMD,PRE-BREAKOUT,553.7,0.7567301153038566,1,77.0,56.9,0.22,NO DATA,NEUTRAL,0.0,-3.4874454310208676,-4.435612308391285,-10.464148498171399
2026-07-10,IBM,BREAKOUT,297.53,-3.3341224913243956,0,80.0,61.3,0.08,NO DATA,,18.0,-3.1482968727680736,-29.52114417164865,-29.030594078748358
2026-07-10,META,BREAKOUT,673.43,-0.6266394469126264,0,119.7,67.0,1.53,NO DATA,,,-2.4798449031450858,1.1701286783472373,-4.0716912276517165
2026-07-10,HD,BREAKOUT,342.97,0.12683289480037546,1,57.5,55.1,0.18,NO DATA,,,-1.7086085221557357,-0.4461024458680868,-1.1954412580728715
2026-07-10,XLI,PRE-BREAKOUT,181.97,-0.02747806289755804,0,58.4,55.0,0.56,NO DATA,,,-0.8792684963524202,-1.049624905976946,-1.4068232883940341
2026-07-10,NVDA,PRE-BREAKOUT,208.6,1.131355088143429,1,78.6,55.1,0.9,BULLISH,NEUTRAL,15.0,-2.4304895593015914,1.869606903163953,-2.775648341997241
2026-07-10,TXN,PRE-BREAKOUT,311.93,-0.1506775702631622,0,68.3,55.4,0.22,NO DATA,,,-4.77058866309649,-3.9349433522995962,-9.411348330605025
2026-07-10,RTX,PRE-BREAKOUT,195.53,0.209687741730808,1,72.8,59.8,0.21,NO DATA,,,0.10727834733241005,-0.14759407673614722,-1.360766525397318
2026-07-10,GE,PRE-BREAKOUT,360.51,-0.30789883873279966,0,50.0,57.1,0.25,NO DATA,WEAKENING,,-1.9666546204725572,-0.0443798775302671,-3.239858375006065
2026-07-13,ROKU,BREAKOUT,141.62,0.8614576598578028,1,74.8,62.4,0.01,NO DATA,,,0.09885221496676526,1.5534580738728607,1.7723519861689698
2026-07-13,HOOD,PRE-BREAKOUT,113.14,-2.5013279489183757,0,75.4,62.5,0.08,NO DATA,,0.0,0.27399412077265944,-6.293091176359902,-12.250310430177768
2026-07-13,DHR,PRE-BREAKOUT,199.05,0.1858820240870641,1,81.8,63.7,0.03,NEUTRAL,,3.0,1.5331614172978226e-06,2.9942197974558784,1.0349161569211511
2026-07-13,JNJ,PRE-BREAKOUT,257.87,0.14930192841838735,1,68.3,60.6,0.05,NO DATA,,,-1.5589226728523595,-3.063558684335859,-3.5095174606512023
2026-07-13,TMO,PRE-BREAKOUT,526.18,1.0680732435609108,1,79.7,64.5,0.05,NO DATA,,6.0,1.4994882595725418,3.232734509370615,0.009498739737361744
2026-07-13,XLV,BREAKOUT,161.11,0.142757332189567,1,69.0,61.1,0.22,NO DATA,,,-1.7503610662697542,0.42828070992352973,-1.1544907206256678
2026-07-13,RBLX,PRE-BREAKOUT,56.42,0.148886241459835,1,75.4,61.0,0.08,NO DATA,,12.0,-3.456219034556676,-4.271537891646222,-5.618574973413686
2026-07-13,MA,BREAKOUT,535.12,0.16631966019303995,1,85.7,64.9,0.09,NO DATA,,15.0,0.5419381692424121,3.0684665172940173,2.302287793654927
2026-07-13,ABBV,PRE-BREAKOUT,248.39,-0.9541859732930015,0,62.1,60.6,0.06,NO DATA,,,-2.1498437731962534,2.415555936087786,2.008939523657359
2026-07-13,AAPL,BREAKOUT,322.09,-1.4871657633056679,0,94.6,66.8,0.32,NEUTRAL,BREAKOUT,17.0,-2.328950267927823,3.3788193844791135,1.3097467268222858
2026-07-13,V,BREAKOUT,355.55,0.04219159247116822,1,81.8,65.4,0.16,NO DATA,,18.0,-0.05348537092620907,2.5067982400725954,1.223849727205207
2026-07-13,BMY,BREAKOUT,58.81,-0.18517361715362887,0,89.8,58.8,0.12,NO DATA,,18.0,-3.162726130012836,2.8906619988661806,2.2955277119743362
2026-07-13,JPM,PRE-BREAKOUT,337.0,-1.1186911019797847,0,77.4,62.1,0.19,NEUTRAL,NEUTRAL,1.0,1.7477788274295252,1.8249240048915059,0.5548946935274481
2026-07-13,XLF,BREAKOUT,56.09,-0.49028592136034765,0,89.2,68.3,0.33,NO DATA,,20.0,0.16045695342445682,1.1766803351756046,-0.08914081738751946
2026-07-13,HD,PRE-BREAKOUT,344.03,-2.2367260253239105,0,58.3,56.1,0.13,NO DATA,,,-1.8283317633999863,1.159779383679302,-3.194486368944016
2026-07-13,AXP,BREAKOUT,356.41,-0.5821970609471957,0,94.8,64.8,0.26,NO DATA,BREAKOUT,23.0,-0.37877793591826125,1.4477728807325059,-1.2569813765659703
2026-07-13,SNOW,BREAKOUT,265.61,2.6128488358754325,1,80.3,67.1,0.15,NO DATA,,35.0,3.889161718838235,1.6603249176129893,3.286772462592
2026-07-13,NET,PRE-BREAKOUT,270.83,0.41723274935499793,1,86.9,65.4,0.23,NO DATA,,36.0,4.032049625226162,0.6018504061876975,0.5870891067217041
2026-07-13,IBM,BREAKOUT,293.94,-0.5936560780367585,0,74.1,58.4,0.34,NO DATA,PRE-BREAKOUT,,-26.677573300660317,-26.00876449394966,-28.05234897766923
2026-07-13,RTX,PRE-BREAKOUT,196.78,-0.28458114610065866,0,75.1,61.2,0.23,NO DATA,NEUTRAL,0.0,-2.0481274396693014,-1.5568266894858795,-1.516303042956443
2026-07-13,NOW,BREAKOUT,109.96,2.0189162469768895,1,82.4,57.3,0.33,NO DATA,NEUTRAL,15.0,-4.647145803818571,-5.411056624017393,-4.783560432664429
2026-07-13,DDOG,PRE-BREAKOUT,259.29,0.7946325859197152,1,73.0,61.7,0.24,NO DATA,,,4.412052522784567,1.1685785507419217,1.5079687635586523
2026-07-13,ADBE,PRE-BREAKOUT,228.36,1.283058892158346,1,93.5,57.2,0.3,NO DATA,,72.0,-3.3193209058955766,3.043439113064344,2.7938367022088144
2026-07-13,LLY,PRE-BREAKOUT,1189.26,-0.10120608745143962,0,61.4,57.3,0.36,NO DATA,,,-3.2263029833152537,-1.8299555763668156,-3.6998712533161373
2026-07-13,CRM,BREAKOUT,171.71,0.18636001356756568,1,93.1,55.6,0.5,NO DATA,,86.0,-2.416867067384694,0.5649016806133842,1.2113407990989484
2026-07-13,CMCSA,PRE-BREAKOUT,24.21,0.1858701394737741,1,84.3,56.5,0.48,NO DATA,,96.0,-4.213132862215545,-0.45435612775825807,-1.7761227317409873
2026-07-13,XYZ,PRE-BREAKOUT,78.06,-0.1921551856144341,0,73.2,58.3,0.38,NO DATA,PRE-BREAKOUT,,2.4724543476422354,4.432483529421476,1.5757121643957743
2026-07-13,UBER,PRE-BREAKOUT,75.44,-0.04639610379523161,0,81.5,56.2,0.5,NO DATA,NEUTRAL,24.0,-4.453868198495904,-1.8557782137760523,-4.334572946785108
2026-07-13,OXY,PRE-BREAKOUT,54.3,1.0313086746805993,1,78.3,55.1,1.1,NO DATA,NEUTRAL,63.0,0.49723700704276536,-1.1970505969080865,1.6390398281933467
2026-07-13,CVX,PRE-BREAKOUT,181.07,0.5439844677645423,1,81.4,56.3,0.59,NO DATA,,219.0,-0.48739742507213685,0.6623418391583749,3.86518753430131
2026-07-13,KO,PRE-BREAKOUT,84.18,0.14255530025873803,1,87.0,61.0,0.31,NO DATA,,237.0,-1.3067215121707285,0.8790664872241692,-2.447133824445207
2026-07-13,TFC,PRE-BREAKOUT,51.79,0.4441020617178466,1,82.5,59.5,0.29,NO DATA,NEUTRAL,225.0,-0.6754110439055242,1.8100936662784821,-2.491741692336236
2026-07-14,XLI,BREAKOUT,182.23,0.08231623926494552,1,57.4,55.1,0.12,NO DATA,,,-1.1908041713253799,-1.5474929143887477,-1.959060713324159
2026-07-14,ABNB,BREAKOUT,146.13,0.003417851800411995,1,63.0,55.5,0.05,NO DATA,,,1.5397282439009818,-0.10265125057204746,-1.3891698463589752
2026-07-14,NET,PRE-BREAKOUT,274.63,0.26580684978425684,1,87.3,66.9,0.07,NO DATA,,0.0,-0.5789576721691442,1.1033039588207332,-0.8447738562452192
2026-07-14,SOFI,PRE-BREAKOUT,18.41,0.1624087158070504,1,74.6,56.1,0.07,NO DATA,,,-2.933183925945691,-6.137964765640914,-4.182512821029672
2026-07-14,AXP,PRE-BREAKOUT,356.35,-0.12768654029132812,0,94.0,64.8,0.04,NO DATA,,1.0,0.5865027196313252,-0.2806212702355543,-1.5602613877025808
2026-07-14,KO,PRE-BREAKOUT,84.41,-0.011845129867421325,0,86.3,61.7,0.05,NO DATA,,1.0,-2.322003378459672,-3.3763800988108597,-2.890651320100547
2026-07-14,RTX,PRE-BREAKOUT,196.92,0.035550219969568864,1,73.5,61.4,0.04,NO DATA,,,-0.8524226580551366,-2.057031681448996,-1.9760497575752465
2026-07-14,C,BREAKOUT,142.54,0.11926947794808156,1,56.2,58.0,0.24,NO DATA,,,-5.845617468534046,-9.705607239086392,-7.27654375868725
