session_date,ticker,signal_type,alert_price,eod_return_pct,is_win,pct_b,rsi,vol_ratio,tape_label,prev_state,mins_in_pre_breakout,ret_1d,ret_3d,ret_5d,gap_pct
2026-07-06,RBLX,BREAKOUT,55.41,2.824397174013892,1,89.9,62.4,0.49,NO DATA,,0.0,2.3461452526126325,1.8408235069045025,-0.685798990621046,-0.541417141105728
2026-07-06,BA,BREAKOUT,226.49,1.9117874185256485,1,85.7,56.1,0.68,NO DATA,,0.0,2.2914886643036074,-1.4923393481603808,-4.84789857970068,0.2913984667373026
2026-07-06,BKNG,BREAKOUT,184.56,-1.2732950184941565,0,89.6,63.2,0.51,NO DATA,,0.0,-1.4141759058072252,-4.898133792554759,-4.746422273646613,0.5039054761989012
2026-07-06,AXP,BREAKOUT,351.96,0.4063003319802024,1,87.2,71.9,0.45,NO DATA,,1.0,-0.676217021176939,-1.4888051992547038,0.7017822126893029,0.07103080067891988
2026-07-06,HD,BREAKOUT,357.9,-3.000837199745908,0,92.0,70.1,0.34,NO DATA,,1.0,-3.5456855392349405,-5.3562416914422615,-5.808889256339056,-0.022348861030927977
2026-07-06,ROKU,BREAKOUT,142.43,-0.0526604454545701,0,78.4,65.6,0.33,NO DATA,,1.0,-0.8565564039407564,-1.5235592874844268,-0.0631915060797457,-0.07020350338300965
2026-07-06,LOW,BREAKOUT,227.5,-3.415386493389424,0,92.8,58.7,0.34,NO DATA,,1.0,-3.497502253605769,-6.948698274381868,-9.264063573145604,0.21978021978021978
2026-07-06,SOFI,BREAKOUT,18.36,1.007625687875522,1,83.7,59.4,0.0,NO DATA,,1.0,-3.3224400871459663,1.4161265753453105,-1.252727882534847,0.6030735292318435
2026-07-06,XLI,BREAKOUT,185.09,0.286344544377058,1,82.8,62.5,0.0,NO DATA,,1.0,-1.464149936348535,-2.150304927142709,-2.550113395003784,0.42955427676693225
2026-07-06,BMY,PRE-BREAKOUT,58.13,-2.262173358491344,0,88.5,56.1,0.37,NO DATA,,2.0,-0.2752430402492302,-0.3268559664390472,2.081541635279353,-0.6709089669402315
2026-07-06,MRK,PRE-BREAKOUT,129.56,-2.261502583036457,0,92.4,66.7,0.31,NEUTRAL,,2.0,-0.5402897419330347,-3.465576030546297,-4.26829362511819,-0.1929607940035172
2026-07-06,PG,PRE-BREAKOUT,151.41,-2.219138067658797,0,75.4,57.8,0.46,NO DATA,,2.0,0.1374836949342866,-3.7303437047224817,-2.733891668962789,-0.4821418457641921
2026-07-06,AMD,BREAKOUT,538.66,4.994802369102269,1,66.8,55.5,0.02,NO DATA,,,-4.186316906478571,1.4963002085035146,-0.7927051111206453,3.385340082223367
2026-07-06,MS,BREAKOUT,219.09,0.7211639823567069,1,61.4,57.9,0.02,NO DATA,,,0.7916389864753053,0.8325004203288302,0.3604035575776492,1.4350523205371482
2026-07-06,JPM,BREAKOUT,336.78,-0.0757188976529478,0,79.4,65.4,0.02,BULLISH,,3.0,0.7245089437327491,-0.3889776053497381,-0.6680922919125536,0.15845928703996098
2026-07-06,SPY,BREAKOUT,748.94,0.1121624291498578,1,80.5,56.8,0.02,BULLISH,,3.0,-0.1642291808881625,0.3698589970700183,0.0307077883617106,0.5316953706772298
2026-07-06,IWM,BREAKOUT,298.78,0.0836731974352039,1,70.8,59.9,0.01,BULLISH,,,-0.8668577410113539,-0.5154326814462055,-1.773876770088978,0.057132010016099716
2026-07-06,SNOW,PRE-BREAKOUT,258.31,0.7994270450234205,1,88.5,67.0,0.02,BULLISH,,4.0,1.7149898317428662,3.5538656011672014,4.002939838366448,-2.2871409140258274
2026-07-06,C,BREAKOUT,142.82,0.0280077092505036,1,64.4,61.4,0.07,NO DATA,,,-1.933957174568508,-2.769931974305502,-1.9757633933064735,1.3574293633737176
2026-07-06,AAPL,PRE-BREAKOUT,308.54,0.8912972531671273,1,90.8,60.2,0.1,NEUTRAL,,6.0,0.6003446771235025,2.4008263971040966,2.7537953129557686,-0.4115022879036759
2026-07-06,XYZ,PRE-BREAKOUT,78.9,-1.4258535793676796,0,85.3,61.4,0.07,NO DATA,,6.0,-1.698355439044684,-1.8757944626802192,-0.228135334977035,0.03805502803509657
2026-07-06,MPC,PRE-BREAKOUT,266.88,1.8023090682727272,1,83.6,61.0,0.04,NO DATA,,7.0,-0.478596309963746,5.8627089722265175,10.937251175622004,0.06381937535611956
2026-07-06,TFC,PRE-BREAKOUT,51.02,-0.1273974303122611,0,79.5,58.9,0.06,NO DATA,NEUTRAL,6.0,-0.3214520222997782,-0.3020495538476088,0.8236076447693551,-1.2553930862988838
2026-07-06,VLO,PRE-BREAKOUT,269.06,1.4494876440489568,1,86.6,62.0,0.04,NO DATA,,2.0,-1.4364344776141946,4.128174699213232,9.511375214578068,-0.04855276294854319
2026-07-06,HOOD,BREAKOUT,113.84,1.1068152443087582,1,91.4,67.7,0.14,NO DATA,,3.0,-0.8257189688344142,1.1156013794374202,-3.496134390063633,-1.170939107173397
2026-07-06,ARKK,PRE-BREAKOUT,81.62,0.5635895994298982,1,84.7,59.4,0.09,NO DATA,,4.0,-0.526828667720846,-0.1102685869923175,-4.141144494278943,0.08615347055288461
2026-07-06,DE,PRE-BREAKOUT,624.96,-0.1632100548185142,0,80.0,62.2,0.09,NO DATA,,4.0,-3.4162209818928466,-5.129924408912176,-6.2916003186704,-0.3412357027604587
2026-07-06,UPS,PRE-BREAKOUT,110.63,-0.949107989645944,0,86.3,59.9,0.09,NO DATA,,7.0,-0.3860375705123456,-1.4715108325788908,0.4414100236641888,0.09939723234863175
2026-07-07,MCD,BREAKOUT,284.87,-1.0847057326861829,0,75.3,57.3,0.11,NO DATA,,0.0,-2.3238670270649786,-3.605151085226377,-5.5920235751724485,1.5384571710084973
2026-07-07,META,BREAKOUT,608.96,1.5321167280845562,1,92.5,56.0,0.09,NO DATA,,0.0,-0.959012888007839,9.893921106912805,8.552282256198062,1.216087073802934
2026-07-07,LLY,BREAKOUT,1235.27,-0.3448630853477363,0,93.9,68.5,0.17,NO DATA,,0.0,-1.714587907021338,-3.917430975363685,-6.830824909483351,2.734858647618141
2026-07-07,BKNG,BREAKOUT,187.57,-3.0388680934117893,0,90.5,63.9,0.07,NO DATA,,0.0,-7.080027037301904,-4.894173167538282,-6.781464997859129,2.0825301319573817
2026-07-07,PG,BREAKOUT,152.69,-1.142833634017452,0,91.4,58.9,0.1,NO DATA,,0.0,-3.529766336843644,-4.413864712356325,-5.037927099791652,2.2436582668893164
2026-07-07,ABNB,BREAKOUT,149.61,-0.4712260014057473,0,84.9,63.7,0.06,NO DATA,,0.0,-4.451576132449587,-0.6617237369243457,-2.0520063591118247,1.2191013384123623
2026-07-07,BMY,BREAKOUT,57.91,0.0690740164729002,1,85.1,56.0,0.06,NO DATA,,1.0,-0.6389208849467326,-0.5698466049824021,-1.657743458919951,1.9223988323124366
2026-07-07,MRK,BREAKOUT,129.24,-0.7311991883741075,0,83.9,63.6,0.05,NEUTRAL,,1.0,-2.5147029837747428,-4.410398548802743,-6.54596194730976,1.5696525574419153
2026-07-07,ROKU,BREAKOUT,142.51,-0.5473330099367963,0,73.7,65.5,0.02,NO DATA,,,-2.287558767805762,-1.277101648020308,-0.5262827122054968,-0.35146915458089223
2026-07-07,SBUX,BREAKOUT,103.77,-0.4336516384078031,0,71.7,55.8,0.04,NO DATA,,,-0.4753460552784967,1.5751281661818242,1.728429221757707,1.4298296697146886
2026-07-07,TFC,BREAKOUT,51.62,-0.1259195947776369,0,87.5,61.7,0.04,NO DATA,,1.0,-4.683492572581934,-0.8854079366607793,-0.3483056560222187,-0.27226642285839087
2026-07-07,UPS,BREAKOUT,110.96,0.2658590964473459,1,87.7,60.1,0.05,NO DATA,,1.0,-2.4741977947430325,-0.2298865287357155,0.8346120315914857,0.6362521350620618
2026-07-07,XYZ,BREAKOUT,79.69,-1.6187708296161267,0,86.4,62.7,0.09,NO DATA,,3.0,-3.940264711058081,-2.9991177666484945,0.3764560970881334,0.3421240227134002
2026-07-07,JPM,BREAKOUT,340.31,-0.5641871680416392,0,84.8,67.8,0.1,NEUTRAL,,3.0,-2.847405272490524,-1.1283825862586692,0.7581365955856418,0.9652995836318718
2026-07-07,TMO,BREAKOUT,524.55,-2.0951296237548767,0,89.9,65.6,0.05,NO DATA,,3.0,-2.7490220412138893,0.4765966624666468,1.814890348721532,1.4296802092553167
2026-07-07,MS,BREAKOUT,221.87,0.2659245115911042,1,69.8,60.1,0.07,NO DATA,,,-2.250795660536014,-0.3636836468321842,2.052365792750257,-0.2521444403390982
2026-07-07,DHR,BREAKOUT,196.97,-1.8606931635369597,0,85.7,63.2,0.05,BULLISH,,4.0,-3.1476852960039907,1.0559999247386982,1.0559999247386982,1.9626087943333954
2026-07-07,ABBV,BREAKOUT,257.67,-1.2011499405277402,0,85.1,70.5,0.06,NO DATA,,4.0,-2.606531373325747,-4.402268244250768,-5.673922826965577,0.9616882560328549
2026-07-07,DDOG,PRE-BREAKOUT,260.55,2.855494236950677,1,88.4,66.6,0.09,NO DATA,,6.0,0.2072524804799898,-1.155245233190611,3.9071237713790494,0.6891999057357321
2026-07-07,C,BREAKOUT,143.94,-1.656945480213108,0,69.1,63.2,0.08,NO DATA,,,-5.033342139628489,-2.6831981621302696,-7.881161794573692,0.13902192923235437
2026-07-07,PLTR,PRE-BREAKOUT,138.06,0.3114627648588006,1,84.4,58.6,0.93,NO DATA,NEUTRAL,159.0,-4.230044023827957,-8.163116822014093,-3.143559886496362,0.8978440483524271
2026-07-07,VLO,PRE-BREAKOUT,266.88,-0.6778273365194546,0,78.4,59.4,0.34,NO DATA,NEUTRAL,6.0,5.587149695526784,4.769711300051757,12.511076801400678,-0.8286551832127134
2026-07-07,V,PRE-BREAKOUT,352.21,-0.0425889217813888,0,85.0,64.8,0.51,NO DATA,,362.0,-1.5117233803607877,-1.103629512466811,0.8943053188926764,-2.480051882872638
2026-07-08,MPC,BREAKOUT,266.33,4.201550337427962,1,79.4,59.5,0.4,NO DATA,,0.0,6.081326814507619,11.166348491533066,12.027573727847038,1.9900193661102354
2026-07-08,VLO,BREAKOUT,275.4,0.9041447525190714,1,92.9,64.1,0.02,NO DATA,,0.0,1.7310337130367277,6.990307244859759,5.858142772444634,2.1748961454334195
2026-07-08,KO,PRE-BREAKOUT,84.4,-0.3258293838862626,0,94.5,63.5,0.21,NO DATA,BREAKOUT,0.0,-2.0971596523483846,-0.177725118483419,-2.310430156111159,0.14276634483119205
2026-07-08,LLY,PRE-BREAKOUT,1236.64,-1.0140400127816178,0,89.3,68.6,0.44,NO DATA,,63.0,-1.733033205778367,-4.565691469804276,-6.603783187836605,-1.170326193958569
2026-07-08,ABBV,PRE-BREAKOUT,255.16,-0.4173846916824233,0,78.5,69.1,0.36,NO DATA,NEUTRAL,60.0,-2.749744061860081,-3.493009029949957,-4.330615844822243,-0.5497718162339618
2026-07-08,AAPL,PRE-BREAKOUT,311.85,0.8663449662798547,1,91.5,61.4,0.4,BULLISH,,180.0,1.313936112113188,1.6631585886143103,4.927947396209107,0.4023691448093742
2026-07-08,DDOG,PRE-BREAKOUT,256.95,0.2179450342965602,1,80.1,65.1,0.32,NO DATA,,42.0,4.689628332360386,1.2804009474119522,2.922744290748448,-1.6782826212248148
2026-07-08,TMO,PRE-BREAKOUT,512.15,-0.0732219278562144,0,74.4,60.2,0.29,NO DATA,,,2.4524108118044072,3.1943785542565704,4.518203266102465,-1.116872956565113
2026-07-08,SNOW,PRE-BREAKOUT,259.93,0.161584312513222,1,81.6,66.9,0.33,NO DATA,,3.0,2.908471601729309,3.3547470074575343,4.593542537293692,-1.5833157557775954
2026-07-08,HOOD,PRE-BREAKOUT,112.77,0.0354682615888569,1,80.9,63.9,0.37,NO DATA,,0.0,2.075020493350684,-2.580472988958441,2.456327849186262,-1.802483290173306
2026-07-09,MS,BREAKOUT,221.48,0.9391356143190176,1,65.4,58.5,0.01,NO DATA,,,-0.1882359162120969,2.232067899753933,-1.9439680730906808,1.3436018605827995
2026-07-09,XLI,BREAKOUT,182.51,-0.6081891970388559,0,63.3,55.7,0.0,NO DATA,,,-0.3232709610731896,-1.1287069485276442,-1.2930831754509975,1.1140641432408056
2026-07-09,DIA,PRE-BREAKOUT,522.77,0.1205165587280291,1,66.2,58.7,0.55,NEUTRAL,,,0.4639232291148628,0.2556469025575336,0.2824067736528527,0.16833499434446725
2026-07-09,AMD,BREAKOUT,544.8,1.7180567445909134,1,67.9,55.6,0.04,NO DATA,,,2.4027192820186394,0.6112343764340209,-8.050660344822633,3.838357862725449
2026-07-09,UPS,BREAKOUT,110.9,1.3165019029319718,1,79.8,58.2,0.02,NO DATA,,3.0,-0.1759081084627249,0.8891663753416595,4.004511648303646,0.8095318991126752
2026-07-09,HOOD,PRE-BREAKOUT,113.08,1.5387333700249564,1,79.6,63.9,0.01,NO DATA,,3.0,-0.9816048631914338,0.3271992821384765,-6.243370496050224,-1.1450677674105163
2026-07-09,SPY,BREAKOUT,747.73,-0.0227358058933395,0,69.7,55.1,0.08,BULLISH,,,0.9655908158066724,0.5483285530664453,0.3998730428262851,0.2615979484851507
2026-07-09,DDOG,BREAKOUT,263.6,0.4742056538374818,1,85.2,68.0,0.06,NO DATA,,6.0,-2.298934542897628,2.704860009987899,-0.485581439977721,-1.1413731005118757
2026-07-09,RBLX,PRE-BREAKOUT,54.91,1.3294470763949024,1,72.8,59.3,0.03,NO DATA,,,0.8013084576964072,-0.8013090134709009,-1.6390487679234993,-1.3606676606195547
2026-07-09,ARKK,BREAKOUT,81.13,0.1602392903124286,1,71.0,55.5,0.12,NO DATA,,,-1.090838473336576,-1.9844735078683464,-5.497352189146657,-0.21208307207226756
2026-07-09,TMO,BREAKOUT,513.35,1.4161868349444775,1,74.2,60.4,0.05,NO DATA,,,2.6687421433658765,4.036234016600512,5.812798761353117,-0.027446856114582845
2026-07-09,XLF,PRE-BREAKOUT,55.23,0.5341327645824903,1,76.9,63.4,0.14,NO DATA,NEUTRAL,3.0,0.8690912266388908,1.720080219402108,2.7521274669563702,0.18191462961698415
2026-07-09,DHR,PRE-BREAKOUT,191.54,1.809024163523289,1,66.0,56.6,0.04,NEUTRAL,,,3.920853634623484,3.920853634623484,7.0324707668559805,-0.14153392378988094
2026-07-09,XYZ,BREAKOUT,76.85,0.5009767213423139,1,65.7,55.8,0.09,NO DATA,,,0.5855602495222099,4.085878807767777,6.076768566124154,-0.7707432315662175
2026-07-09,SOFI,BREAKOUT,18.1,0.7187880205185954,1,70.0,55.5,0.18,NO DATA,,,3.756909870969648,2.4861836301687594,-4.309393951247418,0.11280574326032479
2026-07-09,SNOW,PRE-BREAKOUT,262.78,-0.1446099792661533,0,82.8,68.9,0.14,NO DATA,NEUTRAL,15.0,-0.5061221527394485,5.007992404827719,2.755152223788684,-2.1047797831641444
2026-07-09,IWM,BREAKOUT,296.48,0.1888857747307935,1,56.5,55.1,0.24,BULLISH,,,-0.1652758248870136,-0.6644597390633493,-0.3001901180887051,0.6099148018047256
2026-07-09,MA,PRE-BREAKOUT,521.07,1.4056112806298177e-06,1,73.4,58.4,0.12,NO DATA,,,1.0881436725151994,3.2529256205979906,5.847578641515285,-0.35200940758115223
2026-07-09,ABNB,BREAKOUT,144.75,1.112262943248057,1,62.9,55.0,0.15,NO DATA,,,2.6735717562607944,1.2366102149449485,2.10708328273424,-1.1822332826059088
2026-07-09,JPM,PRE-BREAKOUT,333.6,0.6924471409200695,1,66.7,59.5,0.17,BULLISH,,,0.8603121165177163,2.784776573272625,2.8627080025432705,0.2540670105547882
2026-07-09,RIVN,BREAKOUT,17.8,-0.0567425502820001,0,74.7,55.6,0.99,NO DATA,,,-1.7977553806947897,-1.68539325842697,-3.988763187708484,-0.7683088869853565
2026-07-09,AXP,BREAKOUT,340.68,0.4168152235281256,1,56.2,55.3,0.24,NO DATA,,,2.9059488588310494,4.220969108428362,6.131856089062682,0.18430841885585078
2026-07-09,TFC,BREAKOUT,50.73,0.808199072833512,1,65.9,55.0,0.11,NO DATA,,,0.8534445556785064,1.3999696833458135,3.9374088503166336,0.46286888426819267
2026-07-09,ABBV,PRE-BREAKOUT,253.77,-0.5398613325119735,0,74.1,67.0,0.11,NO DATA,,,-2.9330987055053583,-4.224296389739606,0.2443154784444288,-0.6093252003840477
2026-07-09,ZS,PRE-BREAKOUT,146.22,-0.2393686792589925,0,80.5,56.5,0.25,NO DATA,NEUTRAL,36.0,-4.753108827478499,4.014496196067998,0.1436141948989544,-1.8112198176534884
2026-07-09,XLV,PRE-BREAKOUT,163.27,-0.5267326133953789,0,82.8,66.1,0.45,NO DATA,,51.0,-1.4883344534264624,-3.0501664199590843,-0.9003472458150289,-0.30807146678891245
2026-07-09,BMY,PRE-BREAKOUT,57.94,-0.8111818765910818,0,82.3,56.4,0.12,NO DATA,NEUTRAL,18.0,-0.6213292525807909,-1.708662818537357,4.435620161431145,-0.1737961196162815
2026-07-09,GS,PRE-BREAKOUT,1063.0,-0.219186834871825,0,56.5,55.8,0.27,NO DATA,WEAKENING,,-0.7356487572024929,7.243650047036689,3.05361815028222,2.4629953178559663
2026-07-09,TXN,PRE-BREAKOUT,311.22,-0.1542348710317548,0,68.3,55.0,0.23,NO DATA,,,-0.4326800700670031,-2.3219811472792644,-6.902981251832514,2.830876998525571
2026-07-09,TGT,BREAKOUT,134.21,-1.099023462967324,0,59.8,55.4,0.38,NO DATA,,,-0.0740434984702205,-0.9169889858943132,3.674848036513434,-0.536166338087618
2026-07-09,PYPL,PRE-BREAKOUT,44.88,0.6573066779423893,1,77.7,55.2,0.37,NO DATA,NEUTRAL,21.0,3.2085554697509275,5.548125962310078,26.40374229553548,-1.4821465652475159
2026-07-09,WFC,PRE-BREAKOUT,86.99,-0.2517487950976705,0,89.6,62.2,0.35,NO DATA,NEUTRAL,73.0,-0.3765256613996521,-2.513931367380584,0.6635943696833029,0.3389445112229503
2026-07-09,AAPL,PRE-BREAKOUT,314.51,0.4737528218498645,1,91.2,62.9,0.45,NEUTRAL,,117.0,0.1711580955047165,0.0250179905348825,5.87035049933826,-0.9189842522721422
2026-07-09,ROKU,PRE-BREAKOUT,140.22,-0.0998417978500295,0,63.4,60.3,0.15,NO DATA,,,0.3351893035274933,1.0982702231036503,2.5673993183702404,-0.17953321364452424
2026-07-09,META,PRE-BREAKOUT,608.5,3.465904166880649,1,84.2,55.2,1.09,NO DATA,NEUTRAL,60.0,9.976996215720009,8.634343143359697,9.209528024214256,-3.1718406018184653
2026-07-09,RTX,PRE-BREAKOUT,195.15,-0.1972844531650362,0,73.2,59.3,0.27,NO DATA,,,0.0672637759615971,-1.2299795930213968,-0.7345752290906062,-0.47201177551676415
2026-07-10,RIVN,BREAKOUT,18.5,-5.51351598791174,0,82.9,58.0,0.12,NO DATA,,0.0,-6.432435319230363,-3.783787907780828,-5.648649061048353,1.766002649025026
2026-07-10,BLK,BREAKOUT,1037.83,-0.168625299452938,0,70.9,56.4,0.08,NO DATA,,,-0.6041395417602042,5.3544438312693385,3.311713013872703,1.9408028175008232
2026-07-10,PYPL,BREAKOUT,46.14,0.3901163736979154,1,92.9,60.4,0.08,NO DATA,,0.0,3.2726517682681098,20.32943315510115,22.583444675533197,1.3901171058198039
2026-07-10,UBER,BREAKOUT,75.39,-1.127469272413658,0,82.3,55.9,0.06,BULLISH,,0.0,-1.4988696959404852,-3.6079079865428954,-3.8864583041880154,0.8473502296463193
2026-07-10,SPY,BREAKOUT,752.63,0.3069889218681496,1,83.0,58.2,0.05,BULLISH,,0.0,-0.4597235148537456,0.2896506329263721,-1.2409845438869358,0.04522566021141412
2026-07-10,VLO,BREAKOUT,282.91,-0.8032546721461861,0,91.4,66.9,0.03,NO DATA,,1.0,4.150191280740774,3.048080730731496,9.030404107230426,0.6151150173611111
2026-07-10,GS,BREAKOUT,1064.01,-0.8148451781174509,0,55.5,56.1,0.05,NO DATA,,,-1.701108619309263,8.276232957308908,0.1137179822675547,0.6856246328249469
2026-07-10,TFC,BREAKOUT,51.91,-0.4238130866711852,0,86.9,60.0,0.05,NO DATA,,1.0,-0.9050190322455568,0.7163632561351744,0.1441072255654383,0.4866653790113823
2026-07-10,MS,BREAKOUT,224.24,-0.8829849684106633,0,75.0,60.9,0.03,NO DATA,,1.0,-1.944520088165864,1.364066334566894,-4.423733077387792,0.8013319858503294
2026-07-10,WFC,BREAKOUT,87.62,-0.5706428365875066,0,93.9,63.8,0.02,NO DATA,,1.0,-0.5141059058737355,-0.6956632048592339,-0.6956632048592339,0.6788589495225725
2026-07-10,ROKU,BREAKOUT,141.34,-0.4598822404087685,0,67.5,61.9,0.01,NO DATA,,,0.7075112055261225,1.4008824990934956,2.1862124492579924,0.2352786567652432
2026-07-10,AAPL,PRE-BREAKOUT,315.48,-0.0507140470968898,0,87.6,63.1,0.06,BULLISH,,1.0,0.493394211548666,3.7206174575497992,5.69684055348199,-0.4743532965054565
2026-07-10,SNOW,BREAKOUT,272.66,-4.129687560887423,0,92.5,72.9,0.13,NO DATA,,3.0,-1.4706983435471463,-0.2897399262130583,-1.3790090601905851,1.6823059420119217
2026-07-10,XLF,BREAKOUT,55.94,-0.4111564453474106,0,88.6,67.4,0.17,NO DATA,,3.0,0.232391302867753,1.108332808886339,0.5720384725298632,0.8102282238415417
2026-07-10,NOW,BREAKOUT,110.62,-2.648705079184374,0,86.3,58.1,0.08,NO DATA,,3.0,0.5785591540684001,-5.324531407581279,-6.671489908000789,2.232635416149699
2026-07-10,XYZ,BREAKOUT,79.16,-2.3244066513084616,0,82.1,60.4,0.07,NO DATA,,3.0,-0.5558347388793224,3.3476472443074194,0.9853492185526194,1.3949907731822933
2026-07-10,ZS,BREAKOUT,147.88,-5.822285452758357,0,80.9,57.8,0.06,NO DATA,,4.0,-4.097912277374388,0.2096310802043918,1.3930230196147244,0.0
2026-07-10,JPM,BREAKOUT,337.52,-0.3259026345892412,0,77.9,62.4,0.06,BEARISH,,4.0,-0.8858737913910604,2.782058444569031,1.0606796940968368,0.5961784936722897
2026-07-10,ABNB,BREAKOUT,147.9,0.4868121143931672,1,74.8,58.8,0.04,NO DATA,,,-1.061526821464042,0.3245469119759934,-1.2981773309404618,0.08850492433296425
2026-07-10,TMO,BREAKOUT,526.51,0.0949668127148599,1,83.4,64.9,0.05,NO DATA,,6.0,0.3798616865064309,1.667580487995244,1.1338778881217848,0.15055516271136088
2026-07-10,DHR,BREAKOUT,197.18,0.8875102321641358,1,80.3,62.1,0.04,BULLISH,,6.0,1.5113113206762183,1.830811079284312,3.37255392588228,0.816412969893127
2026-07-10,BKNG,BREAKOUT,179.65,-0.701364102617071,0,64.9,55.6,0.06,NO DATA,,,-2.143054243385579,1.7534111059047075,1.1299708743563843,0.17661665396984527
2026-07-10,TGT,PRE-BREAKOUT,134.5,0.4684051173327137,1,60.5,55.9,0.07,NO DATA,,,-0.5624877475894516,2.0346715990938664,3.001239308637314,0.7560293095176103
2026-07-10,AMD,PRE-BREAKOUT,553.7,0.7567301153038566,1,77.0,56.9,0.22,NO DATA,NEUTRAL,0.0,-3.487445431020868,-4.435612308391285,-10.4641484981714,-0.49567622964545754
2026-07-10,IBM,BREAKOUT,297.53,-3.334122491324396,0,80.0,61.3,0.08,NO DATA,,18.0,-3.1482968727680736,-29.52114417164865,-29.03059407874836,0.6637392663999695
2026-07-10,META,BREAKOUT,673.43,-0.6266394469126264,0,119.7,67.0,1.53,NO DATA,,,-2.4798449031450858,1.170128678347237,-4.0716912276517165,4.570223487575303
2026-07-10,HD,BREAKOUT,342.97,0.1268328948003754,1,57.5,55.1,0.18,NO DATA,,,-1.7086085221557357,-0.4461024458680868,-1.1954412580728715,0.24207385824863362
2026-07-10,XLI,PRE-BREAKOUT,181.97,-0.027478062897558,0,58.4,55.0,0.56,NO DATA,,,-0.8792684963524202,-1.049624905976946,-1.406823288394034,0.02208231792724462
2026-07-10,NVDA,PRE-BREAKOUT,208.6,1.131355088143429,1,78.6,55.1,0.9,BULLISH,NEUTRAL,15.0,-2.4304895593015914,1.869606903163953,-2.775648341997241,-0.3846527191993011
2026-07-10,TXN,PRE-BREAKOUT,311.93,-0.1506775702631622,0,68.3,55.4,0.22,NO DATA,,,-4.77058866309649,-3.934943352299596,-9.411348330605025,-1.403424817488502
2026-07-10,RTX,PRE-BREAKOUT,195.53,0.209687741730808,1,72.8,59.8,0.21,NO DATA,,,0.10727834733241,-0.1475940767361472,-1.360766525397318,-0.09733731781595757
2026-07-10,GE,PRE-BREAKOUT,360.51,-0.3078988387327996,0,50.0,57.1,0.25,NO DATA,WEAKENING,,-1.9666546204725568,-0.0443798775302671,-3.239858375006065,-0.6211037581481991
2026-07-13,ROKU,BREAKOUT,141.62,0.8614576598578028,1,74.8,62.4,0.01,NO DATA,,,0.0988522149667652,1.5534580738728607,1.7723519861689698,-0.48333778006260125
2026-07-13,HOOD,PRE-BREAKOUT,113.14,-2.501327948918376,0,75.4,62.5,0.08,NO DATA,,0.0,0.2739941207726594,-6.293091176359902,-12.250310430177768,-0.6251715370235155
2026-07-13,DHR,PRE-BREAKOUT,199.05,0.1858820240870641,1,81.8,63.7,0.03,NEUTRAL,,3.0,1.5331614172978226e-06,2.9942197974558784,1.0349161569211511,-0.17583828090905126
2026-07-13,JNJ,PRE-BREAKOUT,257.87,0.1493019284183873,1,68.3,60.6,0.05,NO DATA,,,-1.5589226728523595,-3.063558684335859,-3.5095174606512023,0.37746173991514503
2026-07-13,TMO,PRE-BREAKOUT,526.18,1.0680732435609108,1,79.7,64.5,0.05,NO DATA,,6.0,1.4994882595725418,3.232734509370615,0.0094987397373617,-0.5407410401187607
2026-07-13,XLV,BREAKOUT,161.11,0.142757332189567,1,69.0,61.1,0.22,NO DATA,,,-1.7503610662697542,0.4282807099235297,-1.1544907206256678,0.08082870291751772
2026-07-13,RBLX,PRE-BREAKOUT,56.42,0.148886241459835,1,75.4,61.0,0.08,NO DATA,,12.0,-3.456219034556676,-4.271537891646222,-5.618574973413686,0.3252038123541059
2026-07-13,MA,BREAKOUT,535.12,0.1663196601930399,1,85.7,64.9,0.09,NO DATA,,15.0,0.5419381692424121,3.0684665172940173,2.302287793654927,0.7536985632161266
2026-07-13,ABBV,PRE-BREAKOUT,248.39,-0.9541859732930016,0,62.1,60.6,0.06,NO DATA,,,-2.1498437731962534,2.415555936087786,2.008939523657359,0.11689506771702671
2026-07-13,AAPL,BREAKOUT,322.09,-1.487165763305668,0,94.6,66.8,0.32,NEUTRAL,BREAKOUT,17.0,-2.328950267927823,3.378819384479113,1.3097467268222858,0.5391290276437066
2026-07-13,V,BREAKOUT,355.55,0.0421915924711682,1,81.8,65.4,0.16,NO DATA,,18.0,-0.053485370926209,2.5067982400725954,1.223849727205207,0.7909017267875283
2026-07-13,BMY,BREAKOUT,58.81,-0.1851736171536288,0,89.8,58.8,0.12,NO DATA,,18.0,-3.162726130012836,2.8906619988661806,2.295527711974336,0.5557479761170014
2026-07-13,JPM,PRE-BREAKOUT,337.0,-1.1186911019797847,0,77.4,62.1,0.19,NEUTRAL,NEUTRAL,1.0,1.7477788274295252,1.8249240048915056,0.5548946935274481,0.555768749191076
2026-07-13,XLF,BREAKOUT,56.09,-0.4902859213603476,0,89.2,68.3,0.33,NO DATA,,20.0,0.1604569534244568,1.1766803351756046,-0.0891408173875194,0.4846534952446727
2026-07-13,HD,PRE-BREAKOUT,344.03,-2.2367260253239105,0,58.3,56.1,0.13,NO DATA,,,-1.8283317633999865,1.159779383679302,-3.194486368944016,0.2039068546234266
2026-07-13,AXP,BREAKOUT,356.41,-0.5821970609471957,0,94.8,64.8,0.26,NO DATA,BREAKOUT,23.0,-0.3787779359182612,1.447772880732506,-1.2569813765659703,1.7171600666968145
