ticker,direction,entry_date,hold_days,ret_pct,max_hold_used
AMAT,long,2023-06-28,8,-3.6694715554486557,False
AMAT,short,2023-10-26,10,-9.198381132218202,False
AMAT,short,2023-12-14,20,2.5416807105486994,True
AMAT,short,2024-04-04,1,1.7768510448423536,False
AMAT,short,2024-04-22,12,-8.25371824939194,False
AMAT,long,2024-06-11,20,6.155669455439083,True
AMAT,short,2024-11-18,20,-1.586357215110712,True
AMAT,short,2025-01-07,20,-1.516074646803145,True
AMAT,short,2025-04-04,13,-16.311670249427014,False
AMAT,long,2025-09-16,20,26.516290123663786,True
AMAT,long,2025-10-30,12,-3.81444701488467,False
AMAT,long,2025-12-01,18,4.6637087352437545,False
AMAT,long,2026-02-18,15,-2.920111001855541,False
AMAT,short,2026-04-01,20,-14.248886579946385,True
AMAT,long,2026-05-07,20,6.250592299858471,True
AMD,short,2021-12-09,14,0.006895677440388326,False
AMD,short,2022-03-15,7,-17.406969101622096,False
AMD,long,2022-05-18,18,-13.010002136230469,False
AMD,short,2022-08-29,20,25.408111168704583,True
AMD,long,2022-11-11,19,-1.422830507489592,False
AMD,short,2022-12-13,20,5.436088614288215,True
AMD,short,2023-04-19,14,-7.400288401622479,False
AMD,short,2023-08-23,13,0.3218210718168968,False
AMD,short,2023-09-22,11,-10.369380150254681,False
AMD,long,2024-03-01,13,-9.185997472673957,False
AMD,long,2024-05-17,17,-4.862546778341592,False
AMD,long,2024-07-09,10,-13.468562710733245,False
AMD,short,2025-01-13,20,3.6259545015943084,True
AMD,short,2025-02-26,17,-1.4197289533022905,False
AMD,long,2025-06-11,20,17.663127046215354,True
AMD,short,2025-08-26,20,4.60716827445663,True
AMD,long,2025-10-07,20,16.383521502569877,True
AMD,short,2025-12-26,20,-16.989280670216633,True
AMD,long,2026-04-07,20,62.769182950061065,True
AMD,long,2026-07-01,10,-10.150130734094597,False
AMD,short,2026-07-30,16,-2.8804347826086873,False
AMZN,short,2021-12-07,20,5.86655848599259,True
AMZN,short,2022-01-11,20,0.1922607421875,True
AMZN,short,2022-03-08,8,-17.97364052562658,False
AMZN,long,2022-07-21,20,15.5032520914264,True
AMZN,long,2022-10-31,20,-10.757048717913964,True
AMZN,long,2023-03-21,20,6.27675127411822,True
AMZN,long,2023-04-28,20,11.491689285853134,True
AMZN,long,2023-06-28,19,-0.612694687423232,False
AMZN,short,2023-08-01,4,-6.491949060896096,False
AMZN,short,2023-10-27,1,-5.158486468343515,False
AMZN,long,2023-12-20,11,-2.4852766152112515,False
AMZN,long,2024-03-05,20,3.0972764444579415,True
AMZN,long,2024-09-12,18,-1.1255420977845598,False
AMZN,long,2024-11-04,20,8.648514002084884,True
AMZN,short,2025-01-13,7,-7.961111989688452,False
AMZN,short,2025-02-20,20,13.270754512434912,True
AMZN,short,2025-04-04,16,-12.108887964242854,False
AMZN,long,2025-05-07,20,12.044625133419839,True
AMZN,long,2025-06-11,20,3.500299196065848,True
AMZN,short,2025-09-24,20,2.7660036212650674,True
AMZN,long,2025-10-29,16,-6.271851726221744,False
AMZN,short,2026-02-05,20,5.202079390750236,True
AMZN,long,2026-03-10,12,-3.1047243472965613,False
AMZN,short,2026-03-30,6,-9.812390654998747,False
AMZN,short,2026-06-03,20,4.723203346461569,True
AMZN,long,2026-07-15,8,-7.351351595736366,False
ARKK,short,2022-01-07,20,15.573669603754038,True
ARKK,long,2022-02-23,20,2.4812676224364116,True
ARKK,long,2022-06-15,1,-1.2022462176609405,False
ARKK,long,2022-07-21,20,-0.3984035063540059,True
ARKK,long,2022-11-14,6,-11.281401884019592,False
ARKK,short,2022-12-16,17,-6.066953525220442,False
ARKK,short,2023-04-26,12,-3.3744842702086553,False
ARKK,long,2023-07-05,20,4.358508884859336,True
ARKK,short,2023-10-23,11,-14.690221327313658,False
ARKK,long,2024-02-13,20,4.763887934398947,True
ARKK,short,2024-03-19,20,10.468259852577233,True
ARKK,long,2024-05-15,9,-5.625974850088989,False
ARKK,short,2024-05-31,12,-1.111110031850071,False
ARKK,long,2024-07-08,16,-2.303349332349236,False
ARKK,long,2024-10-30,20,18.9881386183028,True
ARKK,long,2025-01-23,20,-2.1138198976594302,True
ARKK,long,2025-09-16,20,8.310993130357858,True
ARKK,short,2025-11-10,18,1.9159363348009606,False
ARKK,short,2026-03-27,11,-12.222557721323657,False
ARKK,short,2026-05-20,6,-10.19227366104747,False
ARKK,short,2026-07-20,16,-6.45885543360325,False
AVGO,short,2021-12-08,20,-7.799433456728622,True
AVGO,long,2022-03-28,10,-7.23301645162826,False
AVGO,short,2022-05-24,9,-8.796945634661135,False
AVGO,long,2022-07-21,20,8.955223991680384,True
AVGO,short,2022-08-25,20,12.141720952237655,True
AVGO,long,2023-01-13,20,4.153165299824368,True
AVGO,short,2023-02-23,7,-8.052921882229903,False
AVGO,long,2023-05-18,20,32.33383998251753,True
AVGO,short,2023-08-11,13,-6.986721719619271,False
AVGO,short,2023-09-21,14,-9.992327522298261,False
AVGO,short,2024-04-22,13,-6.628831847143446,False
AVGO,short,2025-01-16,17,0.07652747795091619,False
AVGO,short,2025-03-31,12,-6.152346512997142,False
AVGO,short,2025-08-29,4,-9.081138723814398,False
AVGO,long,2025-10-29,11,-8.898949928406063,False
AVGO,short,2026-01-26,13,-3.5553552435174884,False
AVGO,short,2026-03-27,8,-15.583275738932677,False
AVGO,long,2026-06-03,3,-19.84316118638735,False
AVGO,short,2026-07-13,1,1.1106093099396253,False
AVGO,long,2026-07-24,19,-6.100390616820661,False
AXP,long,2021-10-25,6,-7.261820740562419,False
AXP,long,2022-01-05,11,-9.140862347317135,False
AXP,long,2022-07-22,20,2.031325764362113,True
AXP,long,2022-11-01,20,5.088016325967448,True
AXP,short,2022-12-20,15,-6.848742878521663,False
AXP,long,2023-02-28,1,1.091896566434758,False
AXP,short,2023-03-07,20,9.01662325821395,True
AXP,short,2023-05-03,18,-3.099308475955964,False
AXP,short,2023-09-25,18,1.7016040223613804,False
AXP,short,2023-10-23,11,-8.113071185539965,False
AXP,short,2024-06-07,16,-1.5317746665369336,False
AXP,long,2024-09-17,20,6.037782658401847,True
AXP,long,2025-01-17,17,-2.1148793526084897,False
AXP,short,2025-02-14,20,14.003184080471186,True
AXP,long,2025-06-26,17,-1.7572104657218368,False
AXP,short,2026-01-13,20,1.5545039607928857,True
AXP,short,2026-02-19,20,14.202183948863635,True
AXP,long,2026-04-10,17,-0.44742191511579765,False
AXP,short,2026-05-12,18,0.009604834817844576,False
AXP,long,2026-06-16,20,7.344957912957439,True
BA,short,2021-10-22,13,-1.8173316801319839,False
BA,long,2022-07-20,20,7.179485223232174,True
BA,short,2022-09-02,20,18.776982364344363,True
BA,long,2022-12-13,20,12.144841525687289,True
BA,short,2023-02-27,20,-0.3502337640128639,True
BA,long,2023-04-04,14,-4.627357338959315,False
BA,short,2023-05-01,13,-0.4800026633522636,False
BA,long,2023-06-05,15,-1.8051416567662404,False
BA,long,2023-07-27,18,-2.2019097452842695,False
BA,short,2024-02-27,20,6.6839163715353145,True
BA,short,2024-08-06,17,-1.9953787254226585,False
BA,long,2024-10-23,10,-8.024997711181637,False
BA,short,2024-11-14,10,-10.397726613874303,False
BA,short,2025-01-17,8,-5.730268287788665,False
BA,long,2025-02-07,13,-6.169703667652593,False
BA,short,2025-08-15,6,2.7811130768724324,False
BA,long,2025-08-27,10,-6.530419390435494,False
BA,long,2025-10-28,2,-10.821892812107903,False
BA,short,2026-03-02,20,16.278758091209212,True
BA,long,2026-05-12,3,-7.744767576081979,False
BA,short,2026-06-16,2,2.941560972716384,False
BA,long,2026-07-07,5,-7.965236868288383,False
BAC,short,2021-12-01,19,1.3047327214970705,False
BAC,long,2022-01-05,13,-5.629412378130172,False
BAC,long,2022-06-08,3,-10.857455205978795,False
BAC,long,2022-07-22,20,5.595241528249528,True
BAC,short,2022-09-26,16,-11.366543448208667,False
BAC,short,2022-12-06,19,1.2438539455357889,False
BAC,long,2023-01-06,20,6.688174740661568,True
BAC,long,2023-04-18,12,-12.370128442594064,False
BAC,long,2023-06-07,12,-4.129689815630333,False
BAC,short,2023-08-16,20,1.8487369312959578,True
BAC,short,2023-09-25,20,7.018182927911932,True
BAC,short,2024-01-18,10,-5.669288935623773,False
BAC,long,2024-03-05,20,7.185795303761511,True
BAC,long,2024-07-09,16,-1.1040161108261337,False
BAC,long,2024-09-16,20,7.987627839288125,True
BAC,short,2025-02-24,20,4.352651871209446,True
BAC,long,2025-06-24,17,1.219250684115969,False
BAC,short,2025-11-24,8,-4.453047762076334,False
BAC,long,2026-04-07,20,6.666666155997691,True
BAC,short,2026-05-12,15,-3.02792154354381,False
BKNG,short,2021-10-26,9,-8.95455662587359,False
BKNG,long,2022-02-10,11,-15.830365110774846,False
BKNG,short,2022-05-16,9,-8.622270148257005,False
BKNG,long,2022-06-03,8,-14.849649866168878,False
BKNG,long,2022-07-28,20,6.463481692899875,True
BKNG,long,2022-10-24,20,5.872528232762564,True
BKNG,short,2023-01-05,20,-17.72148900299195,True
BKNG,long,2023-03-03,9,-6.157310192401589,False
BKNG,long,2023-05-22,4,-6.265527269967331,False
BKNG,long,2023-06-23,20,9.693138157961334,True
BKNG,long,2023-09-22,20,-9.46995127335093,True
BKNG,long,2023-12-12,20,5.7241975874631645,True
BKNG,long,2024-02-01,17,-3.177117912240035,False
BKNG,long,2024-03-25,15,-3.898360863356931,False
BKNG,short,2024-04-18,14,-5.475497606359969,False
BKNG,long,2024-06-20,20,-0.6946186415228262,True
BKNG,long,2025-02-13,14,-7.184361751512903,False
BKNG,short,2025-03-10,15,-0.5181997488197476,False
BKNG,short,2025-08-04,13,-5.519955864543857,False
BKNG,short,2025-09-15,20,4.475451382723716,True
BKNG,short,2025-11-07,17,-2.6387656313029417,False
BKNG,short,2026-01-20,20,14.80585692451869,True
BKNG,long,2026-03-27,20,5.691829707342144,True
BKNG,long,2026-06-25,19,-4.619202681100654,False
BKNG,long,2026-07-29,18,8.613316004204474,False
BLK,short,2022-01-13,20,13.274504375854823,True
BLK,short,2022-02-15,20,5.809073195871339,True
BLK,short,2022-07-21,1,0.09459756482964599,False
BLK,short,2022-12-21,8,-2.7674176228299263,False
BLK,long,2023-01-10,20,-2.637303656800738,True
BLK,short,2023-02-13,20,11.762992831919517,True
BLK,long,2023-04-10,15,1.627959763108544,False
BLK,long,2023-07-13,17,-2.7726619263447327,False
BLK,long,2024-02-26,16,-1.0666532195395262,False
BLK,long,2024-05-09,15,-0.7545950550148062,False
BLK,long,2024-06-25,20,4.177680628786695,True
BLK,long,2024-08-14,20,3.398241279480163,True
BLK,long,2024-09-18,20,11.399304977978918,True
BLK,long,2024-12-17,3,-2.588026516498365,False
BLK,short,2025-01-06,14,-2.491096002499371,False
BLK,short,2025-03-12,7,-3.4489109205163127,False
BLK,long,2025-05-09,20,6.326884608114924,True
BLK,long,2025-06-26,20,10.06937716056029,True
BLK,short,2025-10-29,20,6.939741312994762,True
BLK,long,2026-01-06,3,-3.0572108373996376,False
BLK,long,2026-01-16,12,-7.187577906020914,False
BLK,short,2026-03-09,20,-3.12896952130044,True
BLK,long,2026-04-10,20,8.224337852683394,True
BLK,long,2026-05-15,5,-1.9661604308038538,False
BMY,long,2021-11-10,10,-4.1989846472263785,False
BMY,long,2022-02-09,20,4.076666249258842,True
BMY,long,2022-03-21,20,6.883041323287897,True
BMY,short,2022-06-15,6,-7.927822761123204,False
BMY,short,2022-08-05,3,-4.001107417481875,False
BMY,long,2022-08-26,20,-2.4610632482338968,True
BMY,long,2022-10-26,20,8.277470727716295,True
BMY,long,2022-11-29,12,-4.834408928589406,False
BMY,short,2023-02-22,20,5.694256681926168,True
BMY,short,2023-05-25,16,-1.6784667337733872,False
BMY,short,2023-07-10,20,3.4488261385512864,True
BMY,short,2023-09-08,20,5.817819163692295,True
BMY,short,2023-10-27,20,5.821323388491928,True
BMY,short,2024-01-18,20,0.3627575756760426,True
BMY,long,2024-02-26,20,1.3382440037451593,True
BMY,short,2024-05-24,18,-1.255736439700006,False
BMY,long,2024-06-25,7,-5.616374546982006,False
BMY,long,2024-08-30,8,-2.9766683545857653,False
BMY,long,2024-10-02,17,-1.7225130239811093,False
BMY,long,2024-11-05,20,5.857815701830971,True
BMY,short,2024-12-13,20,0.8336310957768434,True
BMY,long,2025-01-24,13,-5.007611324494365,False
BMY,short,2025-04-07,20,11.743973380066564,True
BMY,short,2025-05-12,13,-4.502160134217892,False
BMY,short,2025-08-01,10,-11.075436708916131,False
BMY,short,2025-09-22,20,3.1978651249065626,True
BMY,short,2026-02-05,20,-2.3425582612284668,True
BMY,short,2026-03-17,13,1.3304493977212895,False
BMY,short,2026-05-08,10,-5.55653675070964,False
BMY,long,2026-06-30,20,7.514056825016158,True
C,short,2021-11-05,20,7.814802802874421,True
C,short,2022-02-02,4,-1.1605189000287064,False
C,long,2022-04-04,20,-4.114835456227572,True
C,long,2022-07-20,20,4.388346255404274,True
C,long,2022-10-25,20,11.986385210994332,True
C,long,2023-01-06,20,8.07479627320462,True
C,short,2023-03-10,20,3.244595078786827,True
C,long,2023-04-12,15,-3.812134352867691,False
C,short,2023-06-06,20,1.753621092608948,True
C,short,2023-08-10,20,9.214938528852713,True
C,long,2023-09-15,10,-3.789471185695359,False
C,short,2023-10-25,10,-8.062012584952182,False
C,long,2024-03-04,20,13.409132513330624,True
C,short,2024-06-05,16,-3.5574418221305137,False
C,short,2024-08-05,14,-14.903841134793394,False
C,short,2024-11-07,20,-5.791795827548829,True
C,long,2025-02-19,4,-7.0425866534421395,False
C,short,2025-08-15,5,0.2095086425312087,False
C,long,2025-08-29,20,6.7356461804993994,True
C,long,2025-11-04,12,-2.5162298892324686,False
C,long,2025-12-05,20,13.773569316667844,True
C,long,2026-02-10,8,-10.483350382098722,False
C,short,2026-03-16,7,-6.681582295652233,False
C,long,2026-04-02,20,13.461540943432503,True
C,short,2026-05-20,8,-8.506235580967946,False
C,long,2026-06-04,20,9.590916377026337,True
C,short,2026-07-16,16,-0.20783757182287754,False
C,long,2026-08-13,7,-4.750880312674443,False
CAT,short,2021-11-30,11,-4.493400164269712,False
CAT,short,2022-04-19,2,-1.0076036152958823,False
CAT,short,2022-05-27,1,-0.39535167605377897,False
CAT,long,2022-07-29,20,1.4429915388285641,True
CAT,long,2022-12-28,20,8.801517318826036,True
CAT,short,2023-05-04,20,-4.89701535830116,True
CAT,short,2023-09-28,20,11.35690470132965,True
CAT,short,2024-01-18,7,-8.295840260601505,False
CAT,long,2024-07-16,13,-7.484932808619504,False
CAT,short,2024-11-01,6,-4.885338922128235,False
CAT,short,2025-04-04,17,-8.51578561883224,False
CAT,long,2025-05-05,20,9.399457872977003,True
CAT,long,2025-06-12,20,12.760867620201388,True
CAT,long,2025-12-05,13,-3.3509917606581174,False
CAT,long,2026-04-09,20,15.871927870815817,True
CAT,short,2026-06-04,2,-0.1805298123275234,False
CAT,long,2026-06-16,17,-1.2017413275923539,False
CMCSA,long,2021-11-11,10,-5.51035487092999,False
CMCSA,short,2022-02-22,19,0.7021322734203972,False
CMCSA,long,2022-03-30,16,-4.603739611133628,False
CMCSA,short,2022-04-27,19,3.4521391516313615,False
CMCSA,long,2022-07-21,8,-9.379504181289855,False
CMCSA,long,2022-10-25,20,12.499999184639021,True
CMCSA,short,2023-01-05,1,-2.68292249775004,False
CMCSA,short,2023-02-22,20,3.978781415935506,True
CMCSA,long,2023-03-31,17,-2.0386347043275466,False
CMCSA,long,2023-05-26,20,5.627706525096454,True
CMCSA,long,2023-07-13,20,7.614803314208984,True
CMCSA,long,2023-08-28,4,0.37313299494128316,False
CMCSA,short,2023-10-04,20,3.6183484448455205,True
CMCSA,long,2023-12-15,15,-2.9813970510210397,False
CMCSA,short,2024-01-16,8,-7.681567884792062,False
CMCSA,long,2024-03-14,13,-3.642694594656104,False
CMCSA,short,2024-04-05,20,5.333981736812388,True
CMCSA,short,2024-06-14,18,-2.461872556278699,False
CMCSA,long,2024-07-16,18,0.35952066002535865,False
CMCSA,short,2024-08-13,11,-2.647817946847142,False
CMCSA,long,2024-09-04,4,-1.4105833893125252,False
CMCSA,long,2024-09-27,20,1.0429320484022897,True
CMCSA,long,2024-11-01,16,-2.59301282639004,False
CMCSA,short,2024-12-02,20,12.741222892190518,True
CMCSA,long,2025-03-26,8,-9.540537754671774,False
CMCSA,long,2025-05-21,8,-2.145677480148467,False
CMCSA,short,2025-06-13,6,0.1418018906149121,False
CMCSA,long,2025-07-01,11,-2.500701634723135,False
CMCSA,short,2025-09-18,20,9.495824498704097,True
CMCSA,long,2025-12-17,20,0.41928311262564577,True
CMCSA,long,2026-01-26,20,7.92079078971395,True
CMCSA,short,2026-03-19,20,-2.9176735620950245,True
CMCSA,long,2026-08-05,13,8.426967797112606,False
COIN,short,2021-11-29,20,16.29940889419964,True
COIN,short,2022-01-10,20,6.995498578892223,True
COIN,long,2022-02-22,4,5.473549744311712,False
COIN,long,2022-06-15,20,5.594822076269246,True
COIN,long,2022-07-21,20,17.563382000990323,True
COIN,short,2022-11-07,20,29.316666920979817,True
COIN,short,2022-12-16,16,-17.085559168298104,False
COIN,long,2023-03-21,10,-17.969566280316805,False
COIN,short,2023-04-25,15,-3.895175048113386,False
COIN,short,2023-06-13,9,-34.922780731713445,False
COIN,long,2023-09-22,1,-4.954295892972194,False
COIN,long,2023-11-07,20,56.18330585748112,True
COIN,long,2024-02-13,20,81.89897885523689,True
COIN,short,2024-04-17,20,0.959281971008985,True
COIN,short,2024-05-20,2,-11.324286897803027,False
COIN,long,2024-05-29,17,-11.174799697275638,False
COIN,short,2024-06-26,14,-13.227275501598012,False
COIN,long,2024-09-04,20,-1.2192184860641886,True
COIN,short,2024-12-24,16,-7.675134004469841,False
COIN,short,2025-02-21,20,28.888719594437042,True
COIN,short,2025-06-20,20,-36.25074879050041,True
COIN,long,2025-09-19,20,-1.9663964756454155,True
COIN,long,2025-12-17,3,-2.700370875177016,False
COIN,short,2026-01-15,20,34.42674898216891,True
COIN,short,2026-05-28,20,12.56965642800074,True
COIN,long,2026-07-15,12,-11.448812660739483,False
COIN,short,2026-08-06,11,-27.071417602483994,False
COP,short,2021-11-15,16,-2.6027926983856364,False
COP,long,2022-01-04,20,23.672213122067866,True
COP,long,2022-03-03,20,2.8806616663257456,True
COP,short,2022-04-26,8,-16.409036811848377,False
COP,short,2022-09-26,9,-18.403443373258142,False
COP,short,2022-12-01,20,5.350122938083734,True
COP,long,2023-01-13,14,-10.34168272627406,False
COP,long,2023-05-25,20,-0.6180153695548696,True
COP,long,2023-07-13,20,5.405407657110062,True
COP,long,2023-09-06,15,0.5062424357048956,False
COP,short,2023-10-04,8,-8.662849367157865,False
COP,short,2023-12-13,4,-4.47533440696819,False
COP,long,2024-03-14,20,10.09482165321689,True
COP,short,2024-05-01,20,9.194115631316524,True
COP,short,2024-07-26,16,-0.5308109129924299,False
COP,short,2025-03-05,9,-13.171222230181145,False
COP,long,2025-05-09,9,-5.237102176471787,False
COP,long,2025-08-28,7,-6.332210771690661,False
COP,short,2025-10-13,20,0.14712228669081506,True
COP,long,2025-12-05,16,1.983311908131724,False
COP,long,2026-01-06,1,-6.247499698098302,False
COP,long,2026-02-02,20,16.756963992580598,True
COP,long,2026-05-07,2,-0.49943530128093716,False
COST,long,2021-12-28,9,-7.921126930226141,False
COST,long,2022-03-16,20,8.550492177394586,True
COST,long,2022-06-28,20,8.026886775303765,True
COST,short,2022-08-30,20,8.607849485311492,True
COST,long,2022-10-26,20,7.327307275978923,True
COST,long,2023-04-04,20,-1.2970800486216016,True
COST,short,2023-05-25,3,-6.528395214877225,False
COST,short,2023-08-22,14,-3.105386997629256,False
COST,short,2023-10-26,11,-4.997720273442807,False
COST,long,2024-05-07,20,9.96586024703836,True
COST,long,2024-07-08,5,-4.291884042629556,False
COST,long,2024-09-16,11,-4.839478863035518,False
COST,short,2024-10-04,13,-2.412327351263688,False
COST,long,2024-11-11,20,5.2553546580437205,True
COST,long,2024-12-23,20,-1.4886581262153364,True
COST,short,2025-03-10,18,-1.215113686741498,False
COST,long,2025-04-15,20,0.6282034398717551,True
COST,long,2025-05-19,15,-1.1123067274932952,False
COST,short,2025-07-08,20,4.63567408966018,True
COST,short,2025-11-12,20,3.3851454691160687,True
COST,short,2026-03-27,5,-3.7198801995050657,False
COST,long,2026-05-18,8,-8.92190406436012,False
COST,short,2026-07-02,17,-4.269689006455635,False
COST,long,2026-07-30,15,-2.254352567123874,False
CRM,short,2021-12-31,20,8.582542631006895,True
CRM,short,2022-02-04,20,8.725991574627646,True
CRM,short,2022-03-15,2,-5.983984765959405,False
CRM,long,2022-03-21,15,-10.422111571895131,False
CRM,short,2022-10-17,2,-5.2029783416506215,False
CRM,long,2022-10-21,13,-9.803176153273807,False
CRM,long,2023-01-09,20,20.12062779875563,True
CRM,short,2023-02-27,5,-12.18262155762213,False
CRM,long,2023-07-13,15,-5.563829516285146,False
CRM,short,2023-10-30,6,-6.4522594662767,False
CRM,long,2024-02-28,17,2.7338282957799054,False
CRM,short,2024-04-16,20,-0.735129566433379,True
CRM,long,2024-05-17,8,-24.048917218201204,False
CRM,long,2024-07-01,16,-3.242299172993124,False
CRM,short,2024-08-07,6,-8.317879676766005,False
CRM,long,2024-11-07,20,17.72032202743903,True
CRM,short,2025-04-02,18,-0.6768004092265523,False
CRM,long,2025-07-01,10,-5.1933163270284854,False
CRM,short,2025-09-18,20,-0.7536026827870579,True
CRM,long,2025-10-23,12,-6.168477877777335,False
CRM,short,2026-01-14,20,22.472615455282007,True
CRM,long,2026-03-13,8,-8.8970056545301,False
CRM,short,2026-03-30,16,-5.385894847036776,False
CRM,short,2026-05-14,11,-26.265063917780495,False
CRM,long,2026-07-30,17,15.50913929691542,False
CRWD,short,2021-11-18,20,24.155019629001874,True
CRWD,long,2022-01-06,1,4.848824129355922,False
CRWD,long,2022-02-11,16,-16.828479121591144,False
CRWD,short,2022-04-27,20,26.712978123094942,True
CRWD,long,2022-06-07,20,14.509325682810115,True
CRWD,long,2022-08-10,15,-5.549806522591827,False
CRWD,short,2022-09-02,20,2.8517335641004893,True
CRWD,long,2023-01-25,20,15.454188981570338,True
CRWD,long,2023-03-06,20,5.038463885967559,True
CRWD,long,2023-04-21,2,-6.455812671899464,False
CRWD,short,2023-06-27,14,-7.340859745829631,False
CRWD,long,2023-07-20,14,-6.112429103209028,False
