ticker,direction,entry_date,hold_days,ret_pct
BKNG,short,2025-11-13,13,3.112478487474879
BKNG,short,2026-01-20,20,14.80585692451869
BKNG,long,2026-07-29,18,8.613316004204474
BLK,short,2022-07-21,1,0.09459756482964599
BLK,long,2023-01-10,20,-2.637303656800738
BLK,long,2023-07-13,17,-2.7726619263447327
BLK,long,2024-02-26,16,-1.0666532195395262
BLK,long,2024-05-09,15,-0.7545950550148062
BLK,long,2024-06-25,20,4.177680628786695
BLK,long,2024-08-14,20,3.398241279480163
BLK,long,2024-09-18,20,11.399304977978918
BLK,long,2024-12-17,3,-2.588026516498365
BLK,short,2025-03-12,7,-3.4489109205163127
BLK,long,2025-06-26,20,10.06937716056029
BLK,long,2026-01-06,3,-3.0572108373996376
BLK,long,2026-01-16,12,-7.187577906020914
BLK,short,2026-03-09,20,-3.12896952130044
BLK,long,2026-05-15,5,-1.9661604308038538
BMY,long,2022-08-26,20,-2.4610632482338968
BMY,long,2022-10-26,20,8.277470727716295
BMY,long,2022-11-29,12,-4.834408928589406
BMY,short,2023-02-22,20,5.694256681926168
BMY,short,2023-05-25,16,-1.6784667337733872
BMY,short,2023-07-10,20,3.4488261385512864
BMY,short,2023-09-08,20,5.817819163692295
BMY,short,2023-10-27,20,5.821323388491928
BMY,short,2024-01-18,20,0.3627575756760426
BMY,short,2024-05-24,18,-1.255736439700006
BMY,short,2024-07-08,10,-7.6437911855471
BMY,long,2024-08-30,8,-2.9766683545857653
BMY,long,2024-10-02,17,-1.7225130239811093
BMY,long,2024-11-05,20,5.857815701830971
BMY,long,2025-01-24,13,-5.007611324494365
BMY,short,2025-05-12,13,-4.502160134217892
BMY,short,2025-08-01,10,-11.075436708916131
BMY,short,2025-09-22,20,3.1978651249065626
BMY,long,2026-06-30,20,7.514056825016158
C,short,2023-06-06,20,1.753621092608948
C,short,2023-08-10,20,9.214938528852713
C,short,2023-10-25,10,-8.062012584952182
C,long,2024-03-04,20,13.409132513330624
C,long,2024-07-01,19,1.0212121135843688
C,long,2024-12-06,9,-5.379614881740691
C,long,2025-02-19,4,-7.0425866534421395
C,long,2025-08-29,20,6.7356461804993994
C,long,2025-11-04,12,-2.5162298892324686
C,long,2025-12-05,20,13.773569316667844
C,long,2026-02-10,8,-10.483350382098722
C,long,2026-04-02,20,13.461540943432503
C,long,2026-06-04,20,9.590916377026337
C,long,2026-08-13,7,-4.750880312674443
CAT,long,2022-12-28,20,8.801517318826036
CAT,short,2023-05-04,20,-4.89701535830116
CAT,long,2024-07-16,13,-7.484932808619504
CAT,short,2025-04-04,17,-8.51578561883224
CAT,long,2025-06-12,20,12.760867620201388
CAT,long,2025-12-05,13,-3.3509917606581174
CAT,long,2026-04-09,20,15.871927870815817
CAT,long,2026-06-16,17,-1.2017413275923539
CMCSA,short,2023-01-05,1,-2.68292249775004
CMCSA,long,2023-03-31,17,-2.0386347043275466
CMCSA,long,2023-05-26,20,5.627706525096454
CMCSA,long,2023-07-13,20,7.614803314208984
CMCSA,long,2023-08-28,4,0.37313299494128316
CMCSA,long,2023-12-15,15,-2.9813970510210397
CMCSA,long,2024-03-14,13,-3.642694594656104
CMCSA,short,2024-04-05,20,5.333981736812388
CMCSA,short,2024-06-14,18,-2.461872556278699
CMCSA,short,2024-08-13,11,-2.647817946847142
CMCSA,long,2024-09-27,20,1.0429320484022897
CMCSA,long,2024-11-01,16,-2.59301282639004
CMCSA,short,2024-12-10,20,6.936263047536039
CMCSA,short,2025-06-13,6,0.1418018906149121
CMCSA,short,2025-09-18,20,9.495824498704097
CMCSA,short,2026-03-19,20,-2.9176735620950245
COIN,short,2022-11-07,20,29.316666920979817
COIN,short,2022-12-16,16,-17.085559168298104
COIN,long,2023-03-21,10,-17.969566280316805
COIN,short,2023-04-25,15,-3.895175048113386
COIN,short,2023-06-13,9,-34.922780731713445
COIN,long,2023-09-22,1,-4.954295892972194
COIN,long,2023-11-07,20,56.18330585748112
COIN,long,2024-02-13,20,81.89897885523689
COIN,long,2024-05-29,17,-11.174799697275638
COIN,long,2025-01-22,15,-5.357019216534753
COIN,long,2025-09-19,20,-1.9663964756454155
COIN,short,2026-01-15,20,34.42674898216891
COIN,short,2026-05-28,20,12.56965642800074
COIN,short,2026-08-06,11,-27.071417602483994
COP,long,2023-01-13,14,-10.34168272627406
COP,long,2023-09-06,15,0.5062424357048956
COP,long,2024-03-14,20,10.09482165321689
COP,short,2024-07-26,16,-0.5308109129924299
COP,short,2025-03-05,9,-13.171222230181145
COP,long,2025-08-28,7,-6.332210771690661
COP,short,2025-10-13,20,0.14712228669081506
COP,long,2025-12-05,16,1.983311908131724
COP,long,2026-01-06,1,-6.247499698098302
COP,long,2026-02-02,20,16.756963992580598
COP,long,2026-05-07,2,-0.49943530128093716
COST,long,2023-04-25,8,-2.3614358791137824
COST,short,2023-05-25,3,-6.528395214877225
COST,long,2024-05-07,20,9.96586024703836
COST,long,2024-07-08,5,-4.291884042629556
COST,long,2024-09-16,11,-4.839478863035518
COST,long,2024-11-11,20,5.2553546580437205
COST,long,2024-12-23,20,-1.4886581262153364
COST,long,2025-04-15,20,0.6282034398717551
COST,long,2025-05-19,15,-1.1123067274932952
COST,short,2025-07-17,16,-3.221936486084309
COST,short,2025-11-12,20,3.3851454691160687
COST,long,2026-05-18,8,-8.92190406436012
COST,short,2026-07-02,17,-4.269689006455635
COST,long,2026-07-30,15,-2.254352567123874
CRM,short,2022-10-17,2,-5.2029783416506215
CRM,long,2023-07-13,15,-5.563829516285146
CRM,short,2023-10-30,6,-6.4522594662767
CRM,long,2024-02-28,17,2.7338282957799054
CRM,long,2024-05-17,8,-24.048917218201204
CRM,short,2024-08-07,6,-8.317879676766005
CRM,long,2024-11-07,20,17.72032202743903
CRM,short,2025-04-02,18,-0.6768004092265523
CRM,short,2025-09-18,20,-0.7536026827870579
CRM,short,2026-01-14,20,22.472615455282007
CRM,short,2026-03-30,16,-5.385894847036776
CRM,short,2026-05-14,11,-26.265063917780495
CRWD,short,2022-09-02,20,2.8517335641004893
CRWD,long,2023-07-20,14,-6.112429103209028
CRWD,long,2023-09-05,18,3.943368410639292
CRWD,long,2024-11-08,20,6.973232237716376
CRWD,long,2024-12-13,4,-4.090164267951668
CRWD,long,2024-12-27,20,9.946009700897317
CRWD,long,2025-05-28,20,6.815230264694527
CRWD,long,2025-07-01,9,-7.085222271403646
CRWD,long,2025-09-17,20,9.892132362622895
CRWD,long,2025-10-27,17,-2.243953818479605
CRWD,short,2026-01-21,5,-5.435955604810383
CRWD,short,2026-02-04,20,-3.451959299030638
CVX,long,2023-01-13,13,-4.562652887313812
CVX,short,2023-05-03,20,3.7875374426480812
CVX,short,2023-07-05,5,-1.2301854654080735
CVX,long,2023-09-06,20,-1.9485238855844078
CVX,short,2023-10-12,20,13.058919994351093
CVX,short,2024-03-08,7,-4.853719111600729
CVX,long,2024-07-19,10,-8.573358593103553
CVX,short,2024-09-09,11,-6.354585687665226
CVX,long,2024-11-07,20,-1.7095079818324366
CVX,long,2025-03-19,13,-12.934091548941973
CVX,long,2025-08-18,2,-1.8638337097943158
CVX,long,2025-08-26,17,-0.8253367013560053
CVX,long,2025-10-02,20,-0.28579008977570597
CVX,short,2025-11-26,20,-1.1871103674861105
CVX,long,2026-01-02,20,14.36551282998748
CVX,long,2026-03-06,20,4.18063470421548
CVX,long,2026-05-13,10,-1.4961513459038844
DDOG,short,2022-07-25,8,-17.542550918903753
DDOG,short,2022-08-31,20,17.95280977679162
DDOG,short,2022-10-12,20,18.649396762599324
DDOG,short,2023-04-26,6,-11.373714807584868
DDOG,long,2023-07-13,18,-17.33333247368325
DDOG,long,2023-09-07,11,-7.222740843490305
DDOG,short,2023-10-27,9,-22.530561879703658
DDOG,long,2024-02-13,8,2.252969251791015
DDOG,long,2024-11-22,19,0.6464691675873269
DDOG,long,2025-01-29,13,-11.673821894512294
DDOG,long,2025-09-08,20,15.459687696941549
DDOG,long,2025-11-07,12,-13.728356782610229
DDOG,short,2026-04-07,10,-12.426081118376352
DDOG,long,2026-08-05,1,-21.322444824263442
DE,short,2022-09-16,17,-2.2600616535838114
DE,long,2023-01-18,1,-6.943904550016711
DE,long,2023-02-23,12,-7.386392147107246
DE,short,2023-05-24,10,-6.262384752128658
DE,long,2023-07-19,17,0.6524019257880376
DE,short,2023-10-26,15,-2.0377351909956154
DE,long,2024-05-14,6,-5.851217130335362
DE,long,2024-09-16,20,2.959596267854314
DE,long,2024-11-22,18,-2.1333672720898367
DE,long,2025-02-19,8,-6.112950835613673
DE,short,2025-09-15,20,7.019443469396092
DE,long,2025-11-26,3,-1.6725024426598512
DE,short,2025-12-22,11,-6.214207379208636
DE,long,2026-04-10,12,-8.82691014277065
DHR,short,2022-11-11,20,-1.6540301591072115
DHR,short,2023-02-10,20,5.309801231444755
DHR,short,2023-04-26,20,0.4372402568985967
DHR,long,2023-07-24,18,-0.8432332611652993
DHR,short,2023-10-10,20,8.971942645896103
DHR,long,2024-02-01,20,6.897557847901314
DHR,long,2024-09-17,14,-2.5770154073399887
DHR,short,2025-01-07,20,11.760506509732805
DHR,short,2025-04-03,16,3.158674885444057
DHR,short,2025-05-27,9,-6.183363788552243
DHR,short,2025-07-21,6,-8.9314902145351
DHR,long,2026-01-06,16,-6.675734751893437
DIA,long,2022-12-12,20,1.0769307310745546
DIA,long,2023-09-22,20,-2.788458696152629
DIA,long,2024-01-29,20,2.2729668404486647
DIA,long,2024-03-13,17,-0.6612362638175995
DIA,long,2024-07-11,17,-2.6893087902908785
DIA,long,2024-09-20,20,3.1618125831559984
DIA,long,2025-01-22,20,0.20386066139002068
DIA,long,2025-06-11,20,3.189415726016809
DIA,long,2025-10-03,6,-1.097064294080452
DIA,long,2025-10-28,15,-3.654970853417594
DIA,long,2026-01-06,20,1.1076397475048072
DIA,long,2026-02-12,8,-1.651660103342334
DIA,long,2026-05-26,20,2.157340277995723
DIA,long,2026-06-30,15,-0.16847035970957158
DIA,long,2026-08-05,13,-1.7761758873043654
DIS,short,2023-05-12,20,-0.866366778736305
DIS,short,2023-07-19,16,-6.450122256183755
DIS,long,2024-01-23,20,12.826153017528252
DIS,long,2024-03-11,20,7.1577846715763505
DIS,short,2024-07-03,20,4.895741481418869
DIS,long,2024-12-17,20,-3.6116384583606664
DIS,long,2025-06-11,20,1.2586632266719633
DIS,long,2025-11-13,1,-2.8377227984302644
DIS,short,2026-02-03,20,1.6606202367253076
DIS,short,2026-03-09,20,4.743912608342327
DIS,short,2026-07-01,20,0.40393513963885574
FDX,short,2022-07-15,11,-9.40304346844647
FDX,short,2022-08-29,20,32.95559698776709
FDX,short,2022-10-17,20,-10.411925424225622
FDX,short,2022-12-20,9,-8.057418780153714
FDX,long,2024-06-27,20,2.394927807513758
FDX,short,2025-02-04,17,-5.573855235803538
FDX,short,2025-04-04,19,-3.6415124523548004
FDX,long,2026-04-10,19,-0.4317259166351728
FDX,long,2026-08-13,7,2.159086751717809
GE,long,2023-03-06,20,11.86518624785684
GE,long,2023-05-19,20,-0.47837485535249247
GE,long,2023-07-05,20,3.465167677809844
GE,long,2023-11-10,20,5.759255644872918
GE,long,2023-12-19,20,4.939369373477076
GE,long,2024-07-30,20,0.29916106194658454
GE,long,2024-10-15,6,-6.272893102523791
GE,long,2025-03-24,9,-19.384303578817295
GE,long,2025-09-05,20,5.2184120025649205
GE,long,2025-12-22,20,-4.731146192556313
GILD,short,2022-08-01,8,-4.483855252886593
GILD,long,2023-02-13,8,-6.966543827837201
GILD,long,2023-04-04,19,-3.270804594664123
GILD,short,2023-07-10,7,-5.98657595231229
GILD,short,2023-09-15,9,2.31835375825995
GILD,long,2024-10-17,20,5.971010757867834
GILD,long,2025-10-14,20,4.288632623803523
GILD,long,2025-11-20,12,-6.997035985490241
GILD,long,2026-01-23,20,14.147499696300558
GILD,short,2026-06-10,16,-3.159822699768511
GILD,long,2026-07-08,15,-2.8188651719875946
GILD,long,2026-08-18,4,4.814289637974323
GLD,short,2022-06-28,20,4.93914787647407
GLD,long,2023-01-04,20,2.9156503924199217
GLD,long,2024-07-08,20,1.2930232861876778
GLD,long,2024-09-16,20,2.6557247560610175
GLD,long,2025-07-23,6,-3.515926288191684
GLD,long,2026-04-30,1,-0.5078298962492789
GOOGL,long,2023-05-12,20,5.965031767456996
GOOGL,long,2023-09-01,15,-4.6195298947814045
GOOGL,long,2024-04-29,20,4.341651747242392
GOOGL,long,2024-06-26,16,-2.7213497715735224
GOOGL,long,2024-10-31,17,-3.1652578015217037
GOOGL,long,2025-02-03,5,-7.085555357873307
GOOGL,short,2025-03-28,18,0.7539452130673197
GOOGL,long,2025-10-24,20,16.790092503068355
GOOGL,long,2025-11-25,16,-7.280586316213611
GOOGL,long,2026-07-22,1,-8.751723604149076
GS,short,2022-09-21,20,4.050228708068271
GS,long,2023-09-15,10,-6.25235026912322
GS,long,2024-03-25,15,-2.4602477169007986
GS,long,2024-07-05,20,0.6781212525844404
GS,long,2024-11-07,20,1.6406767247086895
GS,long,2025-01-16,20,8.288660202303856
GS,long,2025-02-19,3,-6.417767881960268
GS,long,2025-06-18,20,13.410513633149112
GS,long,2025-07-31,20,3.3897993279992544
GS,long,2025-09-11,19,0.5841981561690357
GS,long,2025-11-03,14,-1.968157083373434
GS,long,2025-12-03,20,12.471863352726897
GS,long,2026-04-06,20,4.666282680330247
GS,long,2026-05-21,20,12.640878260961962
HD,long,2023-01-25,1,-0.48203123026598904
HD,short,2023-03-23,7,-4.371450884738004
HD,short,2023-05-09,13,-2.327278482031825
HD,long,2023-06-13,20,4.034395652536782
HD,long,2024-02-13,20,5.724325311405387
HD,long,2024-03-22,6,-8.029086687117392
HD,long,2024-05-13,9,-6.596561402093604
HD,long,2024-11-25,15,-3.889411477481619
HD,short,2025-04-09,9,-8.466222400329126
HD,short,2025-06-11,13,-1.0890146974449344
HD,short,2025-11-07,20,5.170868337145517
HD,short,2026-03-06,20,8.639596663363736
HON,short,2022-06-14,20,8.442258769766731
HON,long,2023-04-14,19,-0.8434232915405349
HON,long,2023-06-14,20,2.0495049232563733
HON,short,2023-07-28,20,5.747237299386931
HON,short,2024-02-07,13,-1.3864022413667465
HON,long,2024-03-04,10,-0.8416041192493062
HON,long,2024-04-01,3,-4.547444531870237
HON,long,2024-05-13,20,2.4652680456959564
HON,long,2024-07-18,5,-7.968906135968112
HON,long,2024-10-10,14,-3.4515353627331935
HON,short,2025-02-10,17,-2.2803131655491082
HON,long,2025-03-10,7,-2.6319499367481125
HON,short,2025-04-07,15,-10.838003018424036
HON,short,2025-10-02,15,-4.831353944671579
HON,long,2026-05-22,12,-8.716858093602408
HOOD,short,2022-10-06,2,2.230481096775072
HOOD,long,2022-11-02,6,-21.969693868139117
HOOD,short,2022-12-20,16,-14.63714100408884
HOOD,short,2023-03-13,15,-10.282483708333867
HOOD,short,2023-09-22,20,7.870834964491746
HOOD,long,2024-02-13,20,47.80362062752428
HOOD,long,2024-05-21,20,3.2794610108584754
HOOD,long,2024-07-18,5,-12.551606500263224
HOOD,long,2025-01-16,20,43.12650275317262
HOOD,long,2025-08-13,11,-10.341546845372395
HOOD,long,2025-11-10,3,-10.276853807729792
HOOD,short,2026-03-25,14,-21.573273101212777
HOOD,long,2026-08-24,0,-3.027467604437306
IBM,long,2023-01-18,6,-6.890579895297655
IBM,long,2023-07-21,20,2.3153149502894266
IBM,long,2024-03-05,16,-0.6249984105428097
IBM,long,2024-08-14,20,10.703639742173943
IBM,long,2025-01-31,20,-2.288609892963811
IBM,long,2025-05-07,20,6.979350016561714
IBM,long,2025-09-09,20,14.739185038141024
IBM,short,2026-02-12,20,8.886418830351383
IBM,short,2026-04-13,4,-8.492058350057508
IBM,short,2026-05-22,20,-1.10284861021277
INTC,short,2022-12-12,19,-4.656954896458365
INTC,short,2023-02-10,20,2.4610872909207937
INTC,short,2023-05-26,4,-14.103494375233172
INTC,long,2023-08-15,1,-5.309237718770088
INTC,short,2025-01-15,20,-24.381441418784267
INTC,long,2025-05-13,10,-8.89981984256697
INTC,long,2025-06-25,20,0.22143152005973388
INTC,short,2025-07-28,14,-17.963495801817487
INTC,long,2025-09-19,20,21.823565977344494
INTC,long,2025-10-31,5,-6.268434655680444
INTC,long,2026-04-07,20,108.3413635981171
INTC,long,2026-06-22,12,-19.105804438298424
ISRG,short,2022-06-14,15,-7.234240085197707
ISRG,long,2022-12-13,5,-8.11456708730981
ISRG,long,2023-03-22,20,21.174218018152892
ISRG,long,2023-05-18,5,-1.3317329290095326
ISRG,long,2023-06-06,20,4.177980753220845
ISRG,short,2023-10-13,18,-4.159954526141463
ISRG,long,2024-03-05,20,-4.144996643066401
ISRG,long,2024-05-16,20,6.904690188883644
ISRG,long,2024-08-09,20,3.631729705256226
ISRG,long,2024-10-21,20,2.42756572797751
ISRG,long,2025-01-16,19,1.50876063008063
ISRG,long,2025-02-25,2,-3.414423892235985
ISRG,short,2025-04-08,1,-9.043335178506329
ISRG,long,2025-05-01,20,6.604653759896184
ISRG,short,2025-09-04,20,-0.526448821476766
ISRG,long,2025-10-23,20,5.1125845787160396
ISRG,short,2026-03-24,20,-2.083376278034299
ISRG,short,2026-05-07,20,6.838250574343318
ISRG,short,2026-07-07,20,16.207055969585472
IWM,short,2022-12-12,20,-2.186182985678675
IWM,short,2023-03-10,20,2.5722043380164816
IWM,short,2023-05-04,10,-3.426333683303362
IWM,long,2023-07-05,1,-2.3245903863678863
IWM,long,2023-07-12,20,-0.6173413657028282
IWM,long,2024-02-13,20,4.836410882746844
IWM,long,2024-04-01,7,-4.668601507432513
IWM,long,2024-07-12,17,-4.00150495290752
IWM,long,2024-10-17,10,-4.032439737164994
IWM,long,2025-01-23,17,0.1233922562567491
IWM,short,2025-02-25,20,4.00702424763174
IWM,short,2025-04-04,15,-6.752095608040731
IWM,long,2025-08-14,20,4.333739183453078
IWM,long,2026-04-09,20,9.073348441566885
IWM,long,2026-06-25,14,-1.312096961783027
IWM,long,2026-08-10,10,-0.845232592053391
JNJ,short,2022-07-21,20,1.9288437050474783
JNJ,long,2022-11-25,17,-0.9640357801303012
JNJ,short,2023-01-17,20,6.873567076935161
JNJ,short,2023-05-17,16,-0.1376814756535838
JNJ,short,2023-09-27,20,4.42047826074824
JNJ,long,2024-01-04,17,-1.7451526266099915
JNJ,short,2024-02-05,13,-3.3395030375814816
JNJ,long,2024-02-27,14,-2.232756587763929
JNJ,short,2024-03-20,20,6.396911785675263
JNJ,long,2024-08-27,19,-0.4403677190844779
JNJ,short,2024-12-06,20,2.115271219639847
JNJ,short,2025-04-02,16,-0.37011060616163327
JNJ,short,2025-05-15,11,-4.9999958760029495
JNJ,long,2025-10-01,20,0.3225839266213004
JNJ,long,2026-01-15,20,11.556615366565094
JNJ,long,2026-04-07,8,-2.741094001568334
JNJ,long,2026-05-21,20,0.8590554242957182
JNJ,long,2026-08-20,2,-0.13166984623225186
JPM,short,2022-09-23,17,-7.987272187533501
JPM,long,2023-01-06,20,4.253282214392873
JPM,long,2023-02-08,18,-2.825095654908538
JPM,long,2023-04-17,17,-2.479457875219848
JPM,long,2023-06-08,20,3.1847556592405457
JPM,short,2023-10-25,13,-3.7063322071695604
JPM,long,2024-07-31,2,-7.281869577492528
JPM,long,2024-10-14,20,7.208779819841005
JPM,long,2024-12-06,3,-0.8831901489206873
JPM,long,2025-06-20,20,5.588414372818762
JPM,long,2025-07-28,9,-2.9899864902868334
JPM,long,2025-09-02,20,5.052282161050203
JPM,long,2025-11-07,9,-4.331658318992194
JPM,long,2026-04-09,20,-0.22154199912548522
JPM,short,2026-05-14,15,-3.3482200553142993
JPM,long,2026-06-09,20,7.004558314260856
JPM,long,2026-07-23,20,1.434012757013825
KLAC,long,2022-12-14,4,-5.499919431489908
KLAC,long,2023-05-09,20,22.2544465752295
KLAC,long,2023-06-29,4,-3.6812887973776243
KLAC,long,2023-09-05,8,-10.412022063412563
KLAC,long,2024-06-13,20,5.159186318810938
KLAC,long,2024-10-10,4,-13.743601639083325
KLAC,short,2024-11-18,11,-8.464258150598148
KLAC,long,2025-02-18,7,-7.767400693775284
KLAC,short,2025-03-03,16,-1.0244420792595132
KLAC,short,2025-04-04,13,-16.349950148331803
KLAC,long,2025-08-15,3,-4.95438897605569
KLAC,long,2026-04-09,20,5.5907865930553635
KLAC,long,2026-05-27,20,26.45177432830177
KO,short,2023-01-13,20,0.16474841443397947
KO,long,2023-03-30,20,3.668391109536251
KO,short,2023-09-06,20,6.107127399502865
KO,long,2024-02-22,9,-2.36104673188533
KO,long,2024-03-27,6,-2.1056137106706174
KO,long,2024-07-18,20,5.941355390131653
KO,short,2025-01-08,11,-4.722080954516161
