ticker,direction,entry_date,hold_days,ret_pct,max_hold_used
ADBE,long,2023-07-14,10,2.228702142341654,True
ADBE,short,2023-08-17,9,-3.878092447916659,False
ADBE,long,2023-12-13,1,-7.260348098205016,False
ADBE,long,2024-05-07,10,-2.1644237580434655,True
ADBE,short,2024-05-31,10,-17.330026830684897,True
ADBE,short,2024-09-17,10,4.0988748850839585,True
ADBE,short,2025-06-18,10,1.2187798627054658,True
ADBE,short,2025-10-13,10,-5.467940395864046,True
ADBE,long,2026-03-06,9,-12.234192034920788,False
ADBE,long,2026-05-06,6,-5.955880291707938,False
ADBE,short,2026-06-01,1,2.922227647569442,False
AMAT,short,2021-12-06,10,0.5281961029693027,True
AMAT,long,2021-12-29,10,-0.2188810869831137,True
AMAT,short,2022-03-08,10,-13.097916931377164,True
AMAT,short,2022-05-12,4,-8.065609683636698,False
AMAT,long,2022-05-31,9,-18.06040221673658,False
AMAT,short,2022-08-25,10,5.3545150721878265,True
AMAT,short,2022-12-23,10,-11.738543993727934,True
AMAT,long,2023-03-10,10,1.0055792447453582,True
AMAT,short,2023-04-14,10,0.29110958828325595,True
AMAT,long,2023-05-16,10,10.320285551380493,True
AMAT,long,2023-06-28,8,-3.6694715554486557,False
AMAT,short,2023-10-26,10,-9.198381132218202,True
AMAT,short,2023-12-14,10,-2.7254883281437436,True
AMAT,short,2024-04-04,1,1.7768510448423536,False
AMAT,short,2024-04-22,10,-9.036803593219723,True
AMAT,long,2024-06-11,10,2.156023146200181,True
AMAT,short,2024-11-18,10,-9.231877184214587,True
AMAT,short,2025-01-07,10,-5.903253841093026,True
AMAT,short,2025-04-04,10,-4.995737679304946,True
AMAT,long,2025-09-16,10,18.717382304671638,True
AMAT,long,2025-10-30,10,-6.119103005489901,True
AMAT,long,2025-12-01,10,4.411938406518456,True
AMAT,long,2026-02-18,10,-1.0701532132107228,True
AMAT,short,2026-04-01,10,-12.919570288046378,True
AMAT,long,2026-05-07,10,0.23454358625503158,True
AMD,short,2021-12-09,10,-0.675114151843248,True
AMD,short,2022-03-15,7,-17.406969101622096,False
AMD,long,2022-05-18,10,8.589996337890614,True
AMD,short,2022-08-29,10,14.458638346716612,True
AMD,long,2022-11-11,10,5.188273232755747,True
AMD,short,2022-12-13,10,16.42847949851228,True
AMD,short,2023-04-19,10,7.784430260258802,True
AMD,short,2023-08-23,10,-0.8897253179702691,True
AMD,short,2023-09-22,10,-10.64795696429439,True
AMD,long,2024-03-01,10,-3.4611722382717924,True
AMD,long,2024-05-17,10,-2.897340044072294,True
AMD,long,2024-07-09,10,-13.468562710733245,True
AMD,short,2025-01-13,10,0.9628735445050274,True
AMD,short,2025-02-26,10,3.963788617132036,True
AMD,long,2025-06-11,10,15.46125832280849,True
AMD,short,2025-08-26,10,5.401720094898543,True
AMD,long,2025-10-07,10,10.788918788586411,True
AMD,short,2025-12-26,10,3.5928099603213415,True
AMD,long,2026-04-07,10,30.344542011552523,True
AMD,long,2026-07-01,10,-10.150130734094597,True
AMD,short,2026-07-30,10,-5.002176036005435,True
AMZN,short,2021-12-07,10,2.395760888316678,True
AMZN,short,2022-01-11,10,14.010837425019352,True
AMZN,short,2022-03-08,8,-17.97364052562658,False
AMZN,long,2022-07-21,10,15.72241140891759,True
AMZN,long,2022-10-31,10,-4.895712451089662,True
AMZN,long,2023-03-21,10,5.920111671823158,True
AMZN,long,2023-04-18,10,-0.3078400232984668,True
AMZN,long,2023-05-09,10,9.015921695276297,True
AMZN,long,2023-06-28,10,4.156972629799105,True
AMZN,long,2023-07-17,7,-4.763677005358269,False
AMZN,short,2023-08-01,4,-6.491949060896096,False
AMZN,short,2023-10-27,1,-5.158486468343515,False
AMZN,long,2023-12-20,10,-5.009802949048014,True
AMZN,long,2024-03-05,10,-0.5821504673796718,True
AMZN,long,2024-04-03,10,0.7670955695565862,True
AMZN,long,2024-09-12,10,3.4415587150019133,True
AMZN,long,2024-11-04,10,2.672435775798565,True
AMZN,short,2025-01-13,7,-7.961111989688452,False
AMZN,short,2025-02-20,10,10.712697731926735,True
AMZN,short,2025-04-04,10,-0.10171309239752624,True
AMZN,long,2025-05-07,10,8.385426688573006,True
AMZN,long,2025-06-11,10,-0.1333924566657041,True
AMZN,short,2025-09-24,10,-0.4773621919940352,True
AMZN,long,2025-10-29,10,5.408554788419084,True
AMZN,short,2026-02-05,10,6.580411191488134,True
AMZN,long,2026-03-10,10,-3.2447812078173155,True
AMZN,short,2026-03-30,6,-9.812390654998747,False
AMZN,short,2026-06-03,10,6.753041678181648,True
AMZN,long,2026-07-15,8,-7.351351595736366,False
ARKK,short,2022-01-07,10,14.33896071914843,True
ARKK,long,2022-02-23,10,-3.6985060531528724,True
ARKK,long,2022-06-15,1,-1.2022462176609405,False
ARKK,long,2022-07-21,10,5.200250814952612,True
ARKK,long,2022-11-14,6,-11.281401884019592,False
ARKK,short,2022-12-16,10,8.965929713345899,True
ARKK,short,2023-04-26,10,-6.419753370669579,True
ARKK,long,2023-07-05,10,13.209654952374695,True
ARKK,short,2023-10-23,10,-11.494259880248237,True
ARKK,long,2024-02-13,10,6.428126008331536,True
ARKK,short,2024-03-19,10,0.2705537360653376,True
ARKK,short,2024-04-08,10,10.673097712645385,True
ARKK,long,2024-05-15,9,-5.625974850088989,False
ARKK,short,2024-05-31,10,-1.55092165998314,True
ARKK,long,2024-07-08,10,3.563666608725047,True
ARKK,long,2024-10-30,10,16.260673686832327,True
ARKK,long,2025-01-23,10,1.983741822281515,True
ARKK,long,2025-02-18,4,-12.989689980290542,False
ARKK,long,2025-09-16,10,7.612698273166285,True
ARKK,short,2025-11-10,10,8.046941742069102,True
ARKK,short,2026-03-27,10,-7.91841444980772,True
ARKK,short,2026-05-20,6,-10.19227366104747,False
ARKK,short,2026-07-20,10,2.8661975897320446,True
AVGO,short,2021-12-08,10,-10.874191424800417,True
AVGO,long,2022-03-28,10,-7.23301645162826,True
AVGO,short,2022-05-24,9,-8.796945634661135,False
AVGO,long,2022-07-21,10,7.8528877715418055,True
AVGO,short,2022-08-25,10,2.0714209709446596,True
AVGO,long,2023-01-13,10,0.7450408109485274,True
AVGO,long,2023-02-03,10,-0.40301192679786935,True
AVGO,short,2023-02-23,7,-8.052921882229903,False
AVGO,long,2023-05-18,10,23.780486031985546,True
AVGO,short,2023-08-11,10,-2.1354638543019,True
AVGO,short,2023-09-21,10,-3.615851822539695,True
AVGO,short,2024-04-22,10,-7.007765720696479,True
AVGO,short,2025-01-16,10,5.930616816532163,True
AVGO,short,2025-03-31,10,-8.43212028329825,True
AVGO,short,2025-08-29,4,-9.081138723814398,False
AVGO,long,2025-10-29,10,-4.815241861556718,True
AVGO,short,2026-01-26,10,-7.5484726610012265,True
AVGO,short,2026-03-27,8,-15.583275738932677,False
AVGO,long,2026-06-03,3,-19.84316118638735,False
AVGO,short,2026-07-13,1,1.1106093099396253,False
AVGO,long,2026-07-24,10,10.338428045566662,True
AXP,long,2021-10-25,6,-7.261820740562419,False
AXP,long,2022-01-05,10,-7.893084548675322,True
AXP,long,2022-07-22,10,-0.9433369296390492,True
AXP,long,2022-11-01,10,2.620693851581324,True
AXP,short,2022-12-20,10,-0.9931630650811263,True
AXP,long,2023-02-28,1,1.091896566434758,False
AXP,short,2023-03-07,10,7.897241145662037,True
AXP,short,2023-05-03,10,0.7634074193400342,True
AXP,short,2023-09-25,10,2.2271856252008115,True
AXP,short,2023-10-23,10,-8.120145224850916,True
AXP,short,2024-06-07,10,0.4044586836171149,True
AXP,long,2024-09-17,10,2.707256572067851,True
AXP,long,2024-10-16,6,-3.1913345312168273,False
AXP,long,2025-01-17,10,1.1213372592226767,True
AXP,short,2025-02-14,10,3.8838118354959206,True
AXP,long,2025-06-26,10,3.1946556875144916,True
AXP,short,2026-01-13,10,0.7258108522916196,True
AXP,short,2026-02-19,10,10.629820667613632,True
AXP,long,2026-04-10,10,-1.0366476338467545,True
AXP,short,2026-05-12,10,-0.06724361466574624,True
AXP,long,2026-06-16,10,3.3162170451050077,True
BA,short,2021-10-22,10,-4.59459474833166,True
BA,long,2022-07-20,10,6.820512429261827,True
BA,short,2022-09-02,10,6.643467618016441,True
BA,long,2022-12-13,10,-1.4284944371410258,True
BA,short,2023-02-27,10,-1.751138282636111,True
BA,long,2023-04-04,10,-1.551883625534345,True
BA,short,2023-05-01,10,1.6872706557765182,True
BA,long,2023-06-05,10,-0.426670886776892,True
BA,long,2023-07-27,10,1.2794875693245222,True
BA,short,2024-02-27,10,8.306369278352587,True
BA,short,2024-08-06,10,-1.9006493726495544,True
BA,long,2024-10-23,10,-8.024997711181637,True
BA,short,2024-11-14,10,-10.397726613874303,True
BA,short,2025-01-17,8,-5.730268287788665,False
BA,long,2025-02-07,10,-2.887828459116759,True
BA,short,2025-02-28,10,7.197753502997372,True
BA,short,2025-08-15,6,2.7811130768724324,False
BA,long,2025-08-27,10,-6.530419390435494,True
BA,long,2025-10-28,2,-10.821892812107903,False
BA,short,2026-03-02,10,5.5442472474764966,True
BA,long,2026-05-12,3,-7.744767576081979,False
BA,short,2026-06-16,2,2.941560972716384,False
BA,long,2026-07-07,5,-7.965236868288383,False
BAC,short,2021-12-01,10,2.830611586556342,True
BAC,long,2022-01-05,10,-4.964685126610869,True
BAC,long,2022-06-08,3,-10.857455205978795,False
BAC,long,2022-07-22,10,1.071430436608023,True
BAC,short,2022-09-26,10,2.1072792268295504,True
BAC,short,2022-12-06,10,6.884585158013657,True
BAC,long,2023-01-06,10,0.6746833124284146,True
BAC,long,2023-04-18,10,-8.571426802088421,True
BAC,long,2023-06-07,10,-4.573379479453954,True
BAC,short,2023-08-16,10,2.386551544445903,True
BAC,short,2023-09-25,10,4.327274669300429,True
BAC,short,2024-01-18,10,-5.669288935623773,True
BAC,long,2024-03-05,10,3.149151057860422,True
BAC,long,2024-07-09,10,4.048090269442484,True
BAC,long,2024-09-16,10,2.2416874545217125,True
BAC,long,2024-10-10,10,6.598358698067885,True
BAC,short,2025-02-24,10,11.547850520113611,True
BAC,long,2025-06-24,10,0.19251369537516272,True
BAC,short,2025-11-24,8,-4.453047762076334,False
BAC,long,2026-04-07,10,7.3895589589430655,True
BAC,short,2026-05-12,10,-0.47187939616477603,True
BKNG,short,2021-10-26,9,-8.95455662587359,False
BKNG,long,2022-02-10,10,-11.598731045594047,True
BKNG,short,2022-05-16,9,-8.622270148257005,False
BKNG,long,2022-06-03,8,-14.849649866168878,False
BKNG,long,2022-07-28,10,9.390442045705804,True
BKNG,long,2022-10-24,10,1.1472581086673816,True
BKNG,short,2023-01-05,10,-12.409550269645786,True
BKNG,long,2023-03-03,9,-6.157310192401589,False
BKNG,long,2023-05-22,4,-6.265527269967331,False
BKNG,long,2023-06-23,10,3.441173365878636,True
BKNG,long,2023-07-12,10,5.490337288237512,True
BKNG,long,2023-09-22,10,0.14581037885768033,True
BKNG,short,2023-10-19,10,-0.05921847745582465,True
BKNG,long,2023-12-12,10,5.199192044148515,True
BKNG,long,2024-02-01,10,4.409767663728537,True
BKNG,long,2024-03-25,10,-0.7471370266052157,True
BKNG,short,2024-04-18,10,-0.08385737781673175,True
BKNG,long,2024-05-09,10,3.09559526147547,True
BKNG,long,2024-06-20,10,-1.6232849498594049,True
BKNG,long,2025-02-13,10,-0.8587905470761603,True
BKNG,short,2025-03-10,10,-2.7614097956307537,True
BKNG,short,2025-08-04,10,-2.2172963537005375,True
BKNG,short,2025-09-15,10,0.8216372403231587,True
BKNG,short,2025-10-09,10,-0.2101209758553324,True
BKNG,short,2025-11-07,10,3.0391752257423854,True
BKNG,short,2026-01-20,10,7.3309053667671265,True
BKNG,long,2026-03-27,10,5.5310746098974795,True
BKNG,long,2026-04-15,10,-5.100096007271082,True
BKNG,long,2026-06-25,10,-1.550771305695109,True
BKNG,long,2026-07-17,4,-5.675923232541602,False
BKNG,long,2026-07-29,10,8.053345484023012,True
BLK,short,2022-01-13,10,9.272166383896629,True
BLK,short,2022-02-15,10,4.9162630223599235,True
BLK,short,2022-07-21,1,0.09459756482964599,False
BLK,short,2022-12-21,8,-2.7674176228299263,False
BLK,long,2023-01-10,10,0.2161059598249082,True
BLK,short,2023-02-13,10,4.624684358413145,True
BLK,long,2023-04-10,10,3.3479003100831184,True
BLK,long,2023-07-13,10,-0.5185077596690402,True
BLK,long,2024-02-26,10,1.7522610177693965,True
BLK,long,2024-05-09,10,0.8548609294510845,True
BLK,long,2024-06-25,10,2.20778611160215,True
BLK,long,2024-08-14,10,3.8117756072713727,True
BLK,long,2024-09-18,10,4.983494649441611,True
BLK,long,2024-12-17,3,-2.588026516498365,False
BLK,short,2025-01-06,10,1.882708243450315,True
BLK,short,2025-03-12,7,-3.4489109205163127,False
BLK,long,2025-05-09,10,3.5677411479334786,True
BLK,long,2025-06-26,10,7.948888171194124,True
BLK,short,2025-10-29,10,2.119677664121067,True
BLK,long,2026-01-06,3,-3.0572108373996376,False
BLK,long,2026-01-16,10,-3.4359608296949062,True
BLK,short,2026-03-09,10,-4.863458646577046,True
BLK,long,2026-04-10,10,4.2478431980012665,True
BLK,long,2026-05-15,5,-1.9661604308038538,False
BMY,long,2021-11-10,10,-4.1989846472263785,True
BMY,long,2022-02-09,10,2.0687566999467277,True
BMY,long,2022-03-21,10,3.231669628020062,True
BMY,short,2022-06-15,6,-7.927822761123204,False
BMY,short,2022-08-05,3,-4.001107417481875,False
BMY,long,2022-08-26,10,0.6117942889440231,True
BMY,long,2022-10-26,10,9.153102718022833,True
BMY,long,2022-11-29,10,-1.8525556778341112,True
BMY,short,2023-02-22,10,5.624126177553657,True
BMY,short,2023-05-25,10,0.2155826676704442,True
BMY,short,2023-07-10,10,-3.3530293038546155,True
BMY,short,2023-09-08,10,2.0944121089245704,True
BMY,short,2023-10-27,10,2.7665680073318377,True
BMY,short,2024-01-18,10,1.914552163218619,True
BMY,long,2024-02-26,10,5.430564706134766,True
BMY,short,2024-05-24,10,-2.8012553771709303,True
BMY,long,2024-06-25,7,-5.616374546982006,False
BMY,long,2024-08-30,8,-2.9766683545857653,False
BMY,long,2024-10-02,10,1.0221409845052376,True
BMY,long,2024-11-05,10,5.603917640173184,True
BMY,short,2024-12-13,10,0.5675766029830553,True
BMY,long,2025-01-24,10,-3.823383713236994,True
BMY,short,2025-04-07,10,7.569576466701511,True
BMY,short,2025-05-12,10,-1.4935034963516447,True
BMY,short,2025-08-01,10,-11.075436708916131,True
BMY,short,2025-09-22,10,-0.2442829521064338,True
BMY,short,2026-02-05,10,-2.970633176935711,True
BMY,short,2026-03-17,10,-0.8647936945396228,True
BMY,short,2026-05-08,10,-5.55653675070964,True
BMY,long,2026-06-30,10,0.05112045441502122,True
C,short,2021-11-05,10,2.1822520843310267,True
C,short,2021-11-30,10,5.721393536436703,True
C,short,2022-02-02,4,-1.1605189000287064,False
C,long,2022-04-04,10,1.2822931463068121,True
C,long,2022-07-20,10,0.2135934181583643,True
C,long,2022-08-15,6,-5.209300906159154,False
C,long,2022-10-25,10,4.699204836949611,True
C,long,2023-01-06,10,10.454734435553291,True
C,short,2023-03-10,10,10.336940581173238,True
C,long,2023-04-12,10,-1.305810736862456,True
C,short,2023-06-06,10,-2.6412670642463887,True
C,short,2023-08-10,10,8.118983063631136,True
C,long,2023-09-15,10,-3.789471185695359,True
C,short,2023-10-25,10,-8.062012584952182,True
C,long,2024-03-04,10,5.8112276296162335,True
C,short,2024-06-05,10,1.0770232711477923,True
C,long,2024-07-01,10,5.687344902443847,True
C,short,2024-08-05,10,-14.700437646207721,True
C,short,2024-11-07,10,-1.0997067940768046,True
C,long,2024-12-06,9,-5.379614881740691,False
C,long,2025-02-19,4,-7.0425866534421395,False
C,short,2025-08-15,5,0.2095086425312087,False
C,long,2025-08-29,10,3.2488353234093603,True
C,long,2025-11-04,10,-1.8272609118051952,True
C,long,2025-12-05,10,6.677814213504862,True
C,long,2026-02-10,8,-10.483350382098722,False
C,short,2026-03-16,7,-6.681582295652233,False
C,long,2026-04-02,10,17.681617730517306,True
C,short,2026-05-20,8,-8.506235580967946,False
C,long,2026-06-04,10,8.981483128210899,True
C,short,2026-07-16,10,1.7814681374242358,True
C,long,2026-08-13,7,-4.750880312674443,False
CAT,short,2021-11-30,10,-4.0239389182412655,True
CAT,short,2022-04-19,2,-1.0076036152958823,False
CAT,short,2022-05-27,1,-0.39535167605377897,False
CAT,long,2022-07-29,10,4.0435508207436355,True
CAT,long,2022-12-28,10,4.906641426551817,True
CAT,short,2023-05-04,10,0.6155990799667221,True
CAT,long,2023-06-05,10,6.238155011519542,True
CAT,short,2023-09-28,10,1.4187008743857255,True
CAT,short,2023-10-20,10,4.201980685679507,True
CAT,short,2024-01-18,7,-8.295840260601505,False
CAT,long,2024-07-16,10,-1.473340123230027,True
CAT,short,2024-11-01,6,-4.885338922128235,False
CAT,short,2025-04-04,10,0.09123149671053099,True
CAT,long,2025-05-05,10,10.392010123985184,True
CAT,long,2025-06-12,10,6.908429881868949,True
CAT,long,2025-12-05,10,-4.599342598820366,True
CAT,long,2026-04-09,10,8.051745179091196,True
CAT,short,2026-06-04,2,-0.1805298123275234,False
CAT,long,2026-06-16,10,5.155917053558223,True
CMCSA,long,2021-11-11,10,-5.51035487092999,True
CMCSA,short,2022-02-22,10,1.8510689079659026,True
CMCSA,short,2022-03-16,3,-2.3016185928191657,False
CMCSA,long,2022-03-30,10,0.7147336420997741,True
CMCSA,short,2022-04-27,10,10.692669633170071,True
CMCSA,long,2022-07-21,8,-9.379504181289855,False
CMCSA,long,2022-10-25,10,2.243592942313599,True
CMCSA,long,2022-11-14,10,4.629906814427542,True
CMCSA,short,2023-01-05,1,-2.68292249775004,False
CMCSA,short,2023-02-22,10,4.774537699122616,True
CMCSA,long,2023-03-31,10,2.172742191866406,True
CMCSA,long,2023-05-26,10,3.6159900828981906,True
CMCSA,long,2023-07-13,10,6.2558555603027255,True
CMCSA,long,2023-08-28,4,0.37313299494128316,False
CMCSA,short,2023-10-04,10,-1.451952801989087,True
CMCSA,short,2023-10-25,10,4.177238471933653,True
CMCSA,long,2023-12-15,10,-2.107157810967575,True
CMCSA,short,2024-01-16,8,-7.681567884792062,False
CMCSA,long,2024-03-14,10,0.5800482333134793,True
CMCSA,short,2024-04-05,10,1.5414687255037363,True
CMCSA,short,2024-06-14,10,-2.1407592181486024,True
CMCSA,long,2024-07-16,10,4.802253184284777,True
CMCSA,short,2024-08-13,10,-3.444735246979813,True
CMCSA,long,2024-09-04,4,-1.4105833893125252,False
CMCSA,long,2024-09-27,10,0.07276752232756589,True
CMCSA,long,2024-10-17,10,2.5598803654497404,True
CMCSA,long,2024-11-07,10,-3.26885175421725,True
CMCSA,short,2024-12-02,10,9.648915687620752,True
CMCSA,long,2025-03-26,8,-9.540537754671774,False
CMCSA,long,2025-05-21,8,-2.145677480148467,False
CMCSA,short,2025-06-13,6,0.1418018906149121,False
CMCSA,long,2025-07-01,10,-3.3436354125280565,True
CMCSA,short,2025-09-18,10,5.969686155822562,True
CMCSA,long,2025-12-17,10,-0.06765673477457934,True
CMCSA,long,2026-01-26,10,7.92079078971395,True
CMCSA,short,2026-03-19,10,2.9871503404077293,True
CMCSA,short,2026-04-20,10,8.63989044364235,True
CMCSA,long,2026-08-05,10,6.701444908431586,True
COIN,short,2021-11-29,10,19.489464437129943,True
COIN,short,2022-01-10,10,17.288236447532412,True
COIN,long,2022-02-22,4,5.473549744311712,False
COIN,long,2022-06-15,10,-7.695324449596608,True
COIN,long,2022-07-21,10,25.211269754759023,True
COIN,short,2022-11-07,10,31.283334096272785,True
COIN,short,2022-12-16,10,10.160435552732272,True
COIN,long,2023-03-21,10,-17.969566280316805,True
COIN,short,2023-04-25,10,-8.077544559239147,True
COIN,short,2023-06-13,9,-34.922780731713445,False
COIN,long,2023-09-22,1,-4.954295892972194,False
COIN,long,2023-11-07,10,22.378192109577235,True
COIN,long,2024-02-13,10,45.09719194837834,True
COIN,short,2024-04-17,10,5.381911957114305,True
COIN,short,2024-05-20,2,-11.324286897803027,False
COIN,long,2024-05-29,10,6.668898902384801,True
COIN,short,2024-06-26,10,2.440906871448867,True
COIN,long,2024-09-04,10,-2.318318684895837,True
COIN,short,2024-12-24,10,5.285119089704504,True
COIN,long,2025-01-22,10,-5.274384513300512,True
COIN,short,2025-02-21,10,18.555000224032568,True
COIN,short,2025-06-20,10,-17.629627082979617,True
COIN,long,2025-09-19,10,10.870573633582502,True
COIN,long,2025-12-17,3,-2.700370875177016,False
COIN,short,2026-01-15,10,22.287398404132432,True
COIN,short,2026-05-28,10,5.900646661534759,True
COIN,long,2026-07-15,10,-3.075620201835061,True
COIN,short,2026-08-06,10,-17.43663978911347,True
COP,short,2021-11-15,10,2.907387520305349,True
COP,short,2021-12-02,4,-7.110851272352292,False
COP,long,2022-01-04,10,17.060088032737642,True
COP,long,2022-03-03,10,1.6769598086309179,True
COP,short,2022-04-26,8,-16.409036811848377,False
COP,short,2022-09-26,9,-18.403443373258142,False
COP,short,2022-12-01,10,9.721661422312057,True
COP,long,2023-01-13,10,-0.04146877674447991,True
COP,short,2023-02-06,10,3.0026730638241683,True
COP,long,2023-05-25,10,1.9128868957630552,True
COP,long,2023-07-13,10,5.359904834254903,True
COP,long,2023-09-06,10,-1.0614869264311322,True
COP,short,2023-10-04,8,-8.662849367157865,False
COP,short,2023-12-13,4,-4.47533440696819,False
COP,long,2024-03-14,10,6.80540466137638,True
COP,short,2024-05-01,10,3.5017627268094875,True
COP,short,2024-07-26,10,2.2852009722518662,True
COP,short,2025-03-05,9,-13.171222230181145,False
COP,long,2025-05-09,9,-5.237102176471787,False
COP,long,2025-08-28,7,-6.332210771690661,False
COP,short,2025-10-13,10,-0.3734742290348425,True
COP,long,2025-12-05,10,-0.35763976770986083,True
COP,long,2026-01-06,1,-6.247499698098302,False
COP,long,2026-02-02,10,7.161852517065048,True
COP,long,2026-05-07,2,-0.49943530128093716,False
COST,long,2021-12-28,9,-7.921126930226141,False
COST,long,2022-03-16,10,5.865597797699507,True
COST,long,2022-06-28,10,1.8035162814277417,True
COST,short,2022-08-30,10,4.918774398410541,True
COST,long,2022-10-26,10,-1.612449554075679,True
COST,long,2023-04-04,10,-0.09466288433094272,True
COST,long,2023-04-25,8,-2.3614358791137824,False
COST,short,2023-05-25,3,-6.528395214877225,False
COST,short,2023-08-22,10,-0.8727544979302282,True
COST,short,2023-10-26,10,-2.4779395091825362,True
COST,long,2024-05-07,10,5.567490028661237,True
COST,long,2024-07-08,5,-4.291884042629556,False
COST,long,2024-09-16,10,-3.8481540638557465,True
COST,short,2024-10-04,10,-1.3177835115329994,True
COST,long,2024-11-11,10,1.8107678614653233,True
COST,long,2024-12-23,10,-2.779176587193677,True
COST,short,2025-03-10,10,3.0801588305411465,True
COST,long,2025-04-15,10,0.9286065500353269,True
COST,long,2025-05-02,10,1.7860094122637227,True
COST,long,2025-06-03,5,-4.447185295932643,False
COST,short,2025-07-08,10,4.839819570332238,True
COST,short,2025-11-12,10,0.787569354346207,True
COST,short,2026-03-27,5,-3.7198801995050657,False
COST,long,2026-05-18,8,-8.92190406436012,False
COST,short,2026-07-02,10,-1.4962238529867777,True
COST,long,2026-07-30,10,0.7130588996556941,True
