ticker,n,signal_mean,signal_win,baseline_mean,lift,p_value
NOW,25,0.8614959801861627,64.0,0.907605911209084,-0.04610993102292127,0.9713210904472739
SLB,11,0.9341194249127724,63.63636363636363,1.0050769824633805,-0.07095755755060806,0.9540195827628437
IBM,9,0.3893995939490506,55.55555555555556,0.46853277886215344,-0.07913318491310284,0.968453207431209
CAT,14,0.13036693742926048,57.14285714285714,0.24578799239087235,-0.11542105496161187,0.9405162535401741
SPY,14,0.25340502528078007,64.28571428571429,0.39329552162870623,-0.13989049634792616,0.8803383601495709
ADBE,23,-0.03254070246287505,52.17391304347826,0.15298616091024192,-0.18552686337311697,0.8578883953975963
AMAT,15,0.5527695237562579,40.0,0.7646394954130158,-0.21186997165675792,0.9077801331243724
MSFT,25,0.2126638369642354,60.0,0.46741631131600736,-0.25475247435177195,0.7395910932573045
BMY,27,-0.22837670678467742,44.44444444444444,0.030416624600364487,-0.2587933313850419,0.670126352821328
VLO,10,1.0018052184985038,60.0,1.2837458954573338,-0.28194067695882996,0.861235175692974
AMZN,13,0.2102723345223897,69.23076923076923,0.5284160185019919,-0.31814368397960224,0.830090821792582
KO,19,-0.04903046812732305,42.10526315789473,0.28269895844354354,-0.33172942657086657,0.638996699490628
T,22,-0.6431127753785563,45.45454545454545,-0.11991878467551464,-0.5231939907030416,0.49052508444684473
BKNG,19,-0.19078646173550481,52.63157894736842,0.38313218391685133,-0.5739186456523562,0.6827982754366159
TSLA,21,-0.38073358314822603,47.61904761904761,0.19549339296921547,-0.5762269761174414,0.7730311024246795
NFLX,18,-0.7011680650696702,38.88888888888889,-0.12025862503869125,-0.580909440030979,0.8050023168389332
CVX,14,0.03363908525625086,42.857142857142854,0.615739392809295,-0.5821003075530442,0.37532074265191234
TFC,12,-0.535021817894198,41.66666666666667,0.10553122813541689,-0.6405530460296149,0.6745610644606393
AMD,19,-0.5176926036113106,52.63157894736842,0.19975711513227937,-0.71744971874359,0.6477977135269403
XOM,12,0.33967714397590093,58.333333333333336,1.0957858785469208,-0.7561087345710198,0.437468009768273
MS,14,-0.08504258783285643,50.0,0.7251748527046319,-0.8102174405374883,0.44564599636886054
OXY,13,-0.31116160865658227,53.84615384615385,0.6109953975863439,-0.9221570062429262,0.4181968050966395
CMCSA,30,-1.1960723724073197,43.333333333333336,-0.2098946352949019,-0.9861777371124177,0.11915083270979615
META,15,-0.7755028652979292,60.0,0.2260260270228646,-1.001528892320794,0.6764311131009693
MCD,21,-0.9024875906718227,42.857142857142854,0.2359983547755422,-1.138485945447365,0.15118690802130083
XLV,11,-1.157249688745832,36.36363636363637,0.16988535289943918,-1.327135041645271,0.16210358762005592
GS,16,-0.653430065932064,56.25,0.7013183439191015,-1.3547484098511655,0.20684690667603636
CRWD,14,-0.9371397524702249,50.0,0.5683787635911933,-1.5055185160614182,0.6209439780830269
KLAC,13,-0.1558983612314752,38.46153846153847,1.4696239360612464,-1.6255222972927217,0.15332102216950133
GOOGL,14,-1.2803108600919713,50.0,0.6951265444118088,-1.9754374045037801,0.18645359739255415
LULU,23,-2.3931459324330233,47.82608695652174,-0.11011794661799935,-2.283027985815024,0.13696475098139413
COP,15,-1.4957084820048516,33.33333333333333,0.8919082949220297,-2.3876167769268815,0.03280676472511901
INTC,17,-2.6026329369702617,29.411764705882355,0.9900082011028574,-3.592641138073119,0.12414687874017444
